basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4747772,ca.proc.d.2018-06-05.10182958,2018-06-05,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Conflict of Interest and Ethics Commissioner,,"Pursuant to paragraph 90(1)(b) of the Parliament of Canada Act, it is my duty to present to the House the annual report of the Conflict of Interest and Ethics Commissioner in relation to the Conflict of Interest Act for the fiscal year ending March 31, 2018. 
Pursuant to Standing Order 108(3)(h), this document is deemed to have been permanently referred to the Standing Committee on Access to Information, Privacy and Ethics.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4747773,ca.proc.d.2018-06-05.10182977,2018-06-05,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to 15 petitions.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4747774,ca.proc.d.2018-06-05.10182985,2018-06-05,fe517b95-bc62-4fe8-96aa-998994aefd48,216494,"Mr. Tom Lukiwski (Moose Jaw—Lake Centre—Lanigan, CPC)",,Routine Proceedings,Committees of the House,Liaison,"Mr. Speaker, pursuant to Standing Order 107(3), I have the honour to table, in both official languages, the government's eighth report from the liaison committee on committee activities and expenditures from April 1, 2017 to March 31, 2018. This report highlights the work and accomplishments of each committee, as well as detailing the budgets that fund the activities approved by committee members. ",Conservative,Moose Jaw—Lake Centre—Lanigan,Tom Lukiwski,http://www.parl.gc.ca/Parliamentarians/en/members/tom-lukiwski(216494)
4747775,ca.proc.d.2018-06-05.10183010,2018-06-05,ab30a165-2ce2-4465-af10-19ae0fc1aec0,217227,"Ms. Sheri Benson (Saskatoon West, NDP)",,Routine Proceedings,Criminal Code,," moved for leave to introduce Bill C-407, an act to amend the Criminal Code (sentencing).
Mr. Speaker, I am honoured to rise today to introduce a bill that would reverse harmful effects brought on by the mandatory minimum sentencing. My thanks to the member for London—Fanshawe for seconding my bill. 
The bill, proposed by two students from my riding, would answer the TRC's call to action number 32. It calls upon the federal government to amend the Criminal Code to allow trial judges, upon giving reasons, to depart from mandatory minimum sentences and restrictions on conditional sentences. 
The rates of incarceration for indigenous people in Canada are a national disgrace. Canada's correctional investigator has stated that the over-incarceration of indigenous people is a human rights issue. My home province of Saskatchewan is incarcerating indigenous people at an increasing rate, when the rate of overall incarceration of non-aboriginal people is declining. The bill would allow judges to use their training and judgment to impose sentences that are reasonable, just, and based on the facts of each case, and that would not cause undue hardship.
I am extremely proud of Brody Beuker and Camilo Silva, of Bethlehem High School in Saskatoon West. I thank them for creating a better Canada.
 (Motions deemed adopted, bill read the first time and printed) ",New Democratic Party,Saskatoon West,Sheri Benson,http://www.parl.gc.ca/Parliamentarians/en/members/sheri-benson(217227)
4747776,ca.proc.d.2018-06-05.10183062,2018-06-05,9c9a64e6-58f1-4367-9f49-93ad31744c96,217548,"Mrs. Cathy McLeod (Kamloops—Thompson—Cariboo, CPC)",,Routine Proceedings,Petitions,Canada Summer Jobs Program,"Mr. Speaker, this is another of many petitions in my riding, from people who continue to express significant concerns regarding the attestation process in the Canada summer jobs program. ",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,http://www.parl.gc.ca/Parliamentarians/en/members/cathy-mcleod(217548)
4747777,ca.proc.d.2018-06-05.10183074,2018-06-05,075456c7-3cca-483c-b4f1-85006031ca09,224982,"Mr. Robert Aubin (Trois-Rivières, NDP)",,Routine Proceedings,Petitions,Rail Transportation,"Mr. Speaker, they say the only constant is change, but when it comes to the high-frequency train, change is a very long time coming.
 Thousands of people from Trois-Rivières have signed the petition urging the Minister of Transport to take action and make a decision about the high-frequency train proposal. I would like to read the last line of the petition, which I think is crystal clear:
 We, the undersigned, call on the Minister of Transport...to take the interests of the people of Trois-Rivières into account and invest in undertaking construction of the high-frequency train project in 2018. 
I just want to point out that my constituents have been waiting 25 years for the passenger train to return.",New Democratic Party,Trois-Rivières,Robert Aubin,http://www.parl.gc.ca/Parliamentarians/en/members/robert-aubin(224982)
4747778,ca.proc.d.2018-06-05.10183092,2018-06-05,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",,Routine Proceedings,Petitions,Algoma Passenger Train,"Mr. Speaker, I am pleased to rise again to table a petition to the Minister of Transport regarding passenger train service on the Algoma Central Railway. The petitioners are indicating the effects of train-related employment, the economic impact, and the lack of safe, reliable access, especially for small businesses. They indicate that a passenger train is more environmentally friendly, so it makes sense to put it back on track. They also indicate that it is important for regional health care and post-secondary education.
Petitioners are asking the government to put the train back on track, and to fulfill its mandate to serve the public interest through the promotion of a safe and secure, efficient, and environmentally responsible transportation system in Canada. ",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4747779,ca.proc.d.2018-06-05.10183113,2018-06-05,7cff4486-6787-493d-a4ee-a59d48f68ab3,219527,"Hon. Denis Paradis (Brome—Missisquoi, Lib.)",,Routine Proceedings,Petitions,National Park in Brome—Missisquoi,"Mr. Speaker, most of the land in southern Canada is essentially privately owned, which is why conservation tools are needed to integrate conservation and the responsible use of forests.
In the medium term, urban sprawl poses a real threat to our large, unique natural landscapes. That is why the petitioners are calling on the Minister of Environment and Climate Change to help us create a national park to protect and showcase Brome—Missisquoi's natural heritage for present and future generations.",Liberal,Brome—Missisquoi,Denis Paradis,http://www.parl.gc.ca/Parliamentarians/en/members/denis-paradis(219527)
4747780,ca.proc.d.2018-06-05.10183126,2018-06-05,4efcc2e2-bd91-4234-b907-a24838d4f1aa,217139,"Ms. Christine Moore (Abitibi—Témiscamingue, NDP)",,Routine Proceedings,Petitions,Protection of Gatineau Park,"Mr. Speaker, I am pleased to rise in the House today to present a petition initiated by the Canadian Parks and Wilderness Society, or CPAWS, concerning the protection of Gatineau Park.
This petition, signed by people from Gatineau, Ottawa, Kanata, Chelsea, and Kingston, calls for legal protections for the park, which is not currently protected under the law and does not enjoy the same protections as other national parks in Canada. The petition calls on the government to pass legislation to recognize the park's boundaries and adopt policies that are appropriate to a nationally significant protected area, thereby preserving more than 90 plant species and 50 animal species at risk.
Gatineau Park is one of the most frequently visited parks in Canada, and the petitioners believe that we must act now to preserve it.",New Democratic Party,Abitibi—Témiscamingue,Christine Moore,http://www.parl.gc.ca/Parliamentarians/en/members/christine-moore(217139)
4747781,ca.proc.d.2018-06-05.10183146,2018-06-05,f1ca301b-cd67-48b5-9dd4-0f6c2af5454e,217268,"Ms. Karine Trudel (Jonquière, NDP)",,Routine Proceedings,Petitions,Guaranteed Income Supplement,"Mr. Speaker, I have the honour to table in the House a petition signed by my constituents in Jonquière regarding automatic registration for the guaranteed income supplement. This is an important issue. 
The government recently announced that starting now, all seniors 64 and older will be automatically registered for the guaranteed income supplement. What we want is for all eligible seniors to be registered upon reaching the age of 64. This is important not just to the people of my riding, but to everyone across Canada. The guaranteed income supplement helps seniors stay at home and receive appropriate services. That is why I have the honour to table in the House this petition signed by my constituents in Jonquière.",New Democratic Party,Jonquière,Karine Trudel,http://www.parl.gc.ca/Parliamentarians/en/members/karine-trudel(217268)
