basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4750774,ca.proc.d.2018-06-14.10215318,2018-06-14,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,Cannabis Act,Consideration of Senate Amendments,"The hon. member will have five minutes of questions and comments left the next time this matter is before the House.
It being midnight, pursuant to order made Tuesday, May 29, the House stands adjourned until later this day, at 10 a.m., pursuant to Standing order 24(1).
(The House adjourned at midnight.)",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4750775,ca.proc.d.2018-06-14.10216124,2018-06-14,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Public Sector Integrity Commissioner,,"I have the honour to lay upon the table, pursuant to section 38 of the Public Servants Disclosure Protection Act, the report of the Public Service Integrity Commissioner for the fiscal year ended March 31, 2018.
This report is deemed to have been permanently referred to the Standing Committee on Government Operations and Estimates.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4750776,ca.proc.d.2018-06-14.10216514,2018-06-14,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Parliamentary Budget Officer,,"Pursuant to subsection 79.2(2) of the Parliament of Canada Act, it is my duty to present to the House a report from the Parliamentary Budget Officer entitled “2017-18 Report on the Activities of the Office of the Parliamentary Budget Officer”.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4750777,ca.proc.d.2018-06-14.10216545,2018-06-14,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Conflict of Interest and Ethics Commissioner,,"Pursuant to section 28 of the Conflict of Interest Code for Members of the House of Commons, it is my duty to present to the House the report of the Conflict of Interest and Ethics Commissioner on an inquiry in relation to the hon. member for Timmins—James Bay.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4750778,ca.proc.d.2018-06-14.10216147,2018-06-14,22a6ff7d-fc39-47b2-8003-a016329ed224,234544,"Mr. Matt DeCourcey (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",,Routine Proceedings,Foreign Affairs,,"Mr. Speaker, on behalf of the Minister of Foreign Affairs, and pursuant to Standing Order 32(2), I have the honour to table, in both official languages, the treaty entitled “Statute of the International Renewable Energy Agency” signed in Bonn on January 26, 2009.
An explanatory memorandum is included with the treaty.",Liberal,Fredericton,Matt DeCourcey,http://www.parl.gc.ca/Parliamentarians/en/members/matt-decourcey(234544)
4750779,ca.proc.d.2018-06-14.10216152,2018-06-14,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to 10 petitions.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4750780,ca.proc.d.2018-06-14.10216674,2018-06-14,c049fb93-b7d8-4021-8fc6-cf1c69f7200b,229217,"Hon. François-Philippe Champagne (Minister of International Trade, Lib.)",,Routine Proceedings,Comprehensive and Progressive Agreement for Trans-Pacific Partnership Implementation Act,,"¢moved for leave to introduce Bill C-79, An Act to implement the Comprehensive and Progressive Agreement for Trans-Pacific Partnership between Canada, Australia, Brunei, Chile, Japan, Malaysia, Mexico, New Zealand, Peru, Singapore and Vietnam.
(Motions deemed adopted, bill read the first time and printed)",Liberal,Saint-Maurice—Champlain,François-Philippe Champagne,http://www.parl.gc.ca/Parliamentarians/en/members/francois-philippe-champagne(229217)
4750781,ca.proc.d.2018-06-14.10216192,2018-06-14,550141c4-bdc7-48ea-9e5e-6b40f5ad1bed,219906,"Hon. Mark Eyking (Sydney—Victoria, Lib.)",,Routine Proceedings,Committees of the House,International Trade,"Mr. Speaker, the House is very active this morning on trade. We are a trading nation, and it is good to see the minister tabling his report.
I have the honour to present the 11th report of the Standing Committee on International Trade, “Expanding Trade and Investment with Selected Asia-Pacific Countries: Report on a Fact-Finding Mission to Singapore, Malaysia and Thailand”. These are known as the ASEAN countries. We returned from there. It is a huge market, with a fast-growing economy and young people. It is a market we should look at. I am glad that my colleague, the member for Mississauga East—Cooksville, is also here with me to present this report. I would recommend that all members read the report and try to visit these wonderful countries. It is a good way to expand trade and to get along with other countries.",Liberal,Sydney—Victoria,Mark Eyking,http://www.parl.gc.ca/Parliamentarians/en/members/mark-eyking(219906)
4750782,ca.proc.d.2018-06-14.10216254,2018-06-14,8c3e4bb0-ac84-4071-bc91-3b47268a13eb,220250,"Hon. Judy A. Sgro (Humber River—Black Creek, Lib.)",,Routine Proceedings,Committees of the House,"Transport, Infrastructure and Communities","Mr. Speaker, I have the honour to present, in both official languages, the 25th report of the Standing Committee on Transport, Infrastructure and Communities, entitled “Update on Infrastructure”.
I want to thank and congratulate all members of the transport committee for their great co-operation and the great work they all did.",Liberal,Humber River—Black Creek,Judy Sgro,http://www.parl.gc.ca/Parliamentarians/en/members/judy-sgro(220250)
4750783,ca.proc.d.2018-06-14.10216258,2018-06-14,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,"Hon. Larry Bagnell (Yukon, Lib.)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, pursuant to Standing Orders 104 and 114, I have the honour to present, in both official languages, the 65th report of the Standing Committee on Procedure and House Affairs regarding the membership of committees of the House.
If the House gives its consent, I intend to move concurrence in the 65th report later today.",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
