basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4748263,ca.proc.d.2018-06-06.p5461174,2018-06-06,,,,stagedirection,Adjournment Proceedings,,,A motion to adjourn the House under Standing Order 38 deemed to have been moved. ,,,,
4748264,ca.proc.d.2018-06-06.10189591,2018-06-06,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Adjournment Proceedings,The Environment,,"Madam Speaker, this adjournment proceeding stems from a question I asked the Minister of Environment and Climate Change back on March 2. We had just heard reports that the High Arctic had seen record high temperatures, more than 30°C above normal, leading to melting ice in the middle of winter. Let us think about that: sea ice was melting in mid-winter near the North Pole when the sun was not shining. Something is clearly wrong with this picture. 
We all know what is wrong with the picture. The climate is changing because we are putting too much carbon dioxide into the atmosphere.
 Canada committed in Paris, with countries around the world, to keep global temperature change below 2° Celsius. Other countries have stepped up and done their bit. Many European countries have already met ambitious targets. However, the Liberal government chose to stick with the weak, inadequate targets set by the Harper government, and every analyst will tell us that Canada's action plan, if we can call it that, will not get us anywhere near even those targets.
 The minister answered my question by saying that the government has brought in a national carbon pricing plan. I applaud the government for that. It is a good first step and might get us almost halfway there. The fact is that most Canadians were living under a carbon pricing plan before the federal government stepped up. In British Columbia, we have been living with a carbon tax for almost a decade. 
The minister mentioned that many provinces have phased out or are in the process of phasing out coal. That is admirable and necessary as well. However, again, it was not the result of federal government action. 
The minister also mentioned that we are saying the right things on the international stage. However, that will only work for so long, until Canada actually comes up with a plan to do the necessary work here at home. We cannot implore other countries to make deep cuts to their carbon emissions if we are not doing the same.
 Last December, Canada's progress report to the UN showed that we will be 66 megatonnes short of our target by 2030, and that gap has doubled since the Liberals came to power. We are going in the wrong direction. Eighty percent of our emissions come from the transportation and the oil and gas industries, and now we have bought a 65-year-old leaky pipeline for eight times the cost that Kinder Morgan paid for it just a decade ago. How can the government square this with meeting our climate goals? How can the government square this with its promise to do away with subsidies for the fossil fuel industry? We are dealing with the low-hanging fruit right now, and getting to our 2050 target of an 80% reduction will be more difficult still.
I hear the government is trying to use land use and forestry carbon sequestration to fudge its own efforts. Whether this is allowed under the Paris Agreement is unknown, but I know that the Climate Action Tracker website states that such a move would change its assessment of the climate actions of Canada from “insufficient” to “highly insufficient.” 
The minister finished her answer by saying, “We are all in on climate action. We are serious. We owe it to our kids.” When will the Liberals actually get serious and do what is necessary to fight climate change?",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4748265,ca.proc.d.2018-06-06.10189594,2018-06-06,858770e9-c9c2-4a95-a6e4-679c973912fd,234517,"Mr. Jonathan Wilkinson (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Adjournment Proceedings,The Environment,,"Madam Speaker, Canada's first ministers adopted Canada's clean growth and climate plan in December 2016 to take ambitious action to fight climate change, to adapt and build resilience to the changing climate, and to drive clean economic growth.
 A landmark achievement of the pan-Canadian framework on clean growth and climate change is the first climate change plan in Canada's history to include joint and individual commitments by federal, provincial, and territorial governments and to have been developed with input from indigenous peoples.
The pan-Canadian framework on clean growth and climate change lays out over 50 concrete measures to reduce carbon pollution, enhance our adaptation and resistance to the impact of climate change, and encourage the development of clean jobs that contribute to a strong economy.
We have been actively implementing the pan-Canadian framework, and we are starting to see results, putting Canada on the path to meet our Paris Agreement greenhouse gas emissions reduction target of 30% below 2005 levels by 2030.
 As published in December 2017 in Canada's third biennial report to the UNFCCC, Canada's greenhouse gas emissions are currently projected to be 583 megatonnes of CO2 in 2030, which is 232 megatonnes lower than what was projected in our second biennial report, which was released in early 2016. This decline in projected emissions is the biggest improvement in Canada's emissions outlook since reporting began, and it is widespread across all economic sectors, reflecting the breadth and depth of the pan-Canadian framework on clean growth and climate change. 
However, it is important to note that these projections do not account for expected emissions reductions in several other areas as a result of historically significant investments in public transit, where $20 billion is being invested to improve public transit infrastructure; extensive investments in clean technology and innovation that will promote clean growth and lead to new technologies to reduce emissions from industry and other sectors; and storage of carbon in forests, soils, and wetlands, which can be significant for a country the size of Canada.
These projections also do not reflect policies that may be adopted by federal, municipal, provincial and territorial governments by 2030.
Along with the provinces and territories, Canada is committed to reporting on and examining the results of these policies so we can become more ambitious over time. Once that process is complete, we may have identified other policies that will be needed in the future.
When the policies and programs within the pan-Canadian framework are fully implemented, they will not only allow Canada to meet its 2030 target in full but also position Canada to set and achieve deeper emission reduction targets beyond 2030, as is required by the Paris Agreement.
This government is firmly committed to addressing the threat of climate change. Canada has played a constructive role on the international stage. We have worked with provinces, territories, and indigenous peoples to develop a comprehensive and detailed plan that will ensure that we meet our Paris Agreement targets. We are firmly committed to actively fighting climate change and to creating and growing a clean growth economy.",Liberal,North Vancouver,Jonathan Wilkinson,http://www.parl.gc.ca/Parliamentarians/en/members/jonathan-wilkinson(234517)
4748266,ca.proc.d.2018-06-06.10189596,2018-06-06,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,Mr. Richard Cannings,,Adjournment Proceedings,The Environment,,"Madam Speaker, as the minister said, we need to go all in on climate action, electrification of our transport systems, energy retrofits, and home solar systems. Just think of what $4.5 billion would do there.
Ministers stand every day in the House and say loudly that this pipeline will be built and the economy and the environment go hand in hand. If the economy and the environment go hand in hand and this pipeline will be built, I would like to hear from the parliamentary secretary a firm promise that we will meet our 2030 Paris targets and would like to see the plan that will actually get us there.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4748267,ca.proc.d.2018-06-06.10189598,2018-06-06,858770e9-c9c2-4a95-a6e4-679c973912fd,234517,Mr. Jonathan Wilkinson,,Adjournment Proceedings,The Environment,,"Madam Speaker, the member and I have worked together productively on other files, and I have great respect for him.
We are very focused on achieving the 2030 target. That is absolutely a key focus of this government. We included all of the upstream emissions associated with the Trans Mountain pipeline expansion in the pan-Canadian framework to ensure that they were addressed in the context of Canada's plan to achieve its Paris reduction targets. In the pan-Canadian framework, we address issues around transportation and the electrification of transportation, the phase-out of coal, methane regulations, clean fuel standards to reduce the carbon content of the fuels that we use, building codes to improve energy efficiency, and a range of other measures. I certainly would encourage the member to have a look at that plan, because it plan will actually get us to our targets.",Liberal,North Vancouver,Jonathan Wilkinson,http://www.parl.gc.ca/Parliamentarians/en/members/jonathan-wilkinson(234517)
4748268,ca.proc.d.2018-06-06.10189600,2018-06-06,eb417798-95f7-45a0-b1e9-ca3a6526d4db,237155,"Mr. Alistair MacGregor (Cowichan—Malahat—Langford, NDP)",,Adjournment Proceedings,International Trade,,"Madam Speaker, I rise today to follow up on a question I raised in the House of Commons on February 26 of this year. I also had a follow-up question on March 19. The question has to do with the unfair duties and tariffs that have been imposed on the Catalyst Paper Corporation and some pulp and paper operations across Canada. This has affected my particular riding quite severely because of the fact that we have a large mill in the Crofton area, which is a great small community in my riding of Cowichan—Malahat—Langford.
When I raised this issue on February 26, I noted the fact that earlier in the year, on January 8, the Department of Commerce in the United States had imposed a 6.09% countervailing duty deposit on exports of uncoated groundwood paper products. This was followed up in March by a 22.16% anti-dumping duty deposit on the company's exports of the same product.
 When we add both of those up, Catalyst simply cannot survive with those duties, nor can any company. Indeed, it is putting many American consumers at risk, because the cost of newsprint has now skyrocketed. The U.S. cannot meet its own demand.
 If these duties remain, the Crofton mill stands to lose hundreds of good-paying, union jobs, and the benefits of the resource industry that forms the bedrock of regional economies. 
I will outline a few points on what Catalyst means to my local community of Crofton.
Catalyst Paper Corporation is BC Hydro's largest consumer. If that company were to fold or have any of its operations shut down, it would be a huge loss to provincial revenues in BC Hydro. Catalyst is also a big consumer of waste fibre from local saw mills. In fact, many saw mills depend on Catalyst for a source of revenue, but also as a place where their “waste” can be turned into a value-added product. 
The Catalyst mill employs about 570 people, and it pays millions of dollars in municipal taxes to the district of North Cowichan.
 This mill that produces about 350,000 tonnes of newsprint each year. It is quite incredible in what it does. 
Both by the company and Premier John Horgan in British Columbia have raised concerns about the softwood lumber action plan. In fact, Premier Horgan wrote to the Prime Minister last month. He noted that there was confusion on how to access the program. There was concern that the nature of the programs did not offer support in time to shield against the impact of tariffs. In fact, when I was speaking directly with the leadership of Catalyst, it told me that the current softwood lumber agreement aid package was of “no value” to it.
I go back to the question I raised in February and again in March. What specifically is the government doing with these onerous and unfair tariffs? I would like to have specifics that I can take back to not only the company, but also to the many constituents who depend on this mill. We really want to know that Canada is standing up for this mill and is doing everything it can. I hope the parliamentary secretary can spell that out for me tonight.",New Democratic Party,Cowichan—Malahat—Langford,Alistair MacGregor,http://www.parl.gc.ca/Parliamentarians/en/members/alistair-macgregor(237155)
4748269,ca.proc.d.2018-06-06.10189604,2018-06-06,858770e9-c9c2-4a95-a6e4-679c973912fd,234517,"Mr. Jonathan Wilkinson (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",,Adjournment Proceedings,International Trade,,"Madam Speaker, the Department of Commerce's decision on supercalendered paper did not comply with the NAFTA panel's decision. We have therefore requested that a NAFTA panel review the determination by the Department of Commerce, and we will be challenging this decision on the World Trade Organization rules. We will always defend our industry and its workers against protectionist trade practices.
I would like to thank the member from Cowichan—Malahat—Langford for raising this issue. Our government was deeply disappointed by the U.S. Department of Commerce's decision to impose preliminary anti-dumping and countervailing duties on imports of Canadian uncoated groundwood paper.
British Columbia's forestry products industry is vital to the province and to the communities and workers it supports. Is it important that they have a federal government that is willing to stand up and fight for them, and I would like to reassure my colleague, and reassure those workers, that our government is doing exactly that.
 We have repeatedly raised with the United States how unjustified and unfair these punitive duties are. Not only that, but they will have a direct and negative impact on U.S. newspapers, especially those in small cities and towns, and will result in job losses in the American printing sector. These duties are not in the interest of Canadians or Americans.
 These investigations are an unwarranted use of the U.S. trade remedy system by a single company, North Pacific Paper, which operates one mill in Washington State. It is not right that one company should cause economic hardship to the whole forest products industry on both sides of the border.
 We are making this point directly with U.S. interlocutors. We are particularly aware of the fact that Catalyst, the source of 1,200 jobs in small communities such as Crofton, Powell River, and Port Alberni, is facing high preliminary rates. Our government is working closely with the Canadian companies targeted by these investigations, such as Catalyst. We are arguing our points directly with the U.S. Department of Commerce and the U.S. International Trade Commission as part of the ongoing process.
Canada's forest industry sustains good, middle-class jobs and provides economic opportunities for rural and indigenous communities across our country. As such, our government is very much committed to helping our forest industry enhance existing trade relationships and diversify trade with new international markets. We are also working with the affected provinces, very much including B.C., to discuss options to assist exporters facing preliminary duties.
 We will continue working to advance the interests of the Canadian forest industry to protect those good, middle-class jobs in so many communities across the country.",Liberal,North Vancouver,Jonathan Wilkinson,http://www.parl.gc.ca/Parliamentarians/en/members/jonathan-wilkinson(234517)
4748273,ca.proc.d.2018-06-06.10190691,2018-06-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"We will now have the singing of O Canada, led by our wonderful pages.
[Members sang the national anthem] 
 Well done. An outstanding rendition.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4748274,ca.proc.d.2018-06-06.10190701,2018-06-06,9e05a099-6a0b-4fe2-9e9b-0a8b91b7807b,214054,"Ms. Monique Pauzé (Repentigny, QD)",,Statements By Members,Climate Change,,"Mr. Speaker, this is Canadian Environment Week, and climate change will be one of the issues the Prime Minister raises at the G7 meeting. As usual, he will take official photos with world leaders and celebrate the historic progress made under his leadership.
Curiously, this is also the week he decided to go to Alberta to visit the pipeline he just bought with Quebeckers' money. This new acquisition means Canada can triple the amount of bitumen it sells to western and Asian markets.
At least 350 more oil tankers will pass through unique Pacific coast ecosystems every year, yet the Prime Minister has the gall to talk about marine pollution at the G7. Seriously. His blatant hypocrisy will make it clear to his global partners that Canada intends to play an environmentally destructive role in the fight against climate change.",GPQ (ex-Bloc),Repentigny,Monique Pauzé,http://www.parl.gc.ca/Parliamentarians/en/members/monique-pauze(214054)
4748275,ca.proc.d.2018-06-06.10190704,2018-06-06,79ed56c5-9960-4de7-bf05-9cd4aa51dbf5,215927,"Mr. Pat Finnigan (Miramichi—Grand Lake, Lib.)",,Statements By Members,Acadian Games,," Mr. Speaker, this year the greater Miramichi area will be hosting the Jeux de l'Acadie for the first time. This is the 39th such gathering of Acadian and francophone communities from the four Atlantic provinces since 1979. Over 3,000 athletes will take part in 11 sporting events and cultural activities.
It is not just the athletes who take part in this annual event. Over 3,500 volunteers give over 600,000 hours of their time. With a budget of over $350,000 and a total of 27,000 visitors expected by the end of the Jeux de l'Acadie, the event should generate over $1.6 million in economic benefits.
From June 27 to July 1, the Acadian community of Miramichi, as well as all Miramichiers, will proudly roll out the red carpet and welcome everyone from across Atlantic Canada.
In 2018, Miramichi is the place to be.",Liberal,Miramichi—Grand Lake,Pat Finnigan,http://www.parl.gc.ca/Parliamentarians/en/members/pat-finnigan(215927)
