basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4764599,ca.proc.d.2018-12-04.10421141,2018-12-04,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Conflict of Interest and Ethics Commissioner,,"Pursuant to section 28 of the Conflict of Interest Code for Members of the House of Commons, it is my duty to present to the House the report of the Conflict of interest and Ethics Commissioner on an inquiry in relation to the hon. member for Calgary Midnapore.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4764600,ca.proc.d.2018-12-04.10421150,2018-12-04,72e2a81c-f40c-4c0f-8be0-09a9e61254c3,219070,"Hon. Robert Nault (Kenora, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Mr. Speaker, pursuant to Standing Order 34(1) I have the honour to present to the House, in both official languages, the report of the Canadian Section of ParlAmericas respecting its participation at the 10th gathering of ParlAmericas' Gender Equality Network, held in Port of Spain, Trinidad and Tobago, from May 22 to 24.",Liberal,Kenora,Bob Nault,http://www.parl.gc.ca/Parliamentarians/en/members/bob-nault(219070)
4764601,ca.proc.d.2018-12-04.10421160,2018-12-04,fc02fe5c-f4bc-451c-b921-86c4794d1d1d,234722,"Hon. John McKay (Scarborough—Guildwood, Lib.)",,Routine Proceedings,Committees of the House,Public Safety and National Security,"Mr. Speaker, I have the honour to present, in both official languages, the 28th report of the Standing Committee on Public Safety and National Security concerning Bill C-83, An Act to amend the Corrections and Conditional Release Act and another Act.
The committee has studied the bill and has decided to report the bill back, under very constrained timelines, with extensive amendments.
 I want to take this opportunity to thank staff, officials and members for their extensive co-operation in presenting this report to the House today.",Liberal,Scarborough—Guildwood,John McKay,http://www.parl.gc.ca/Parliamentarians/en/members/john-mckay(234722)
4764602,ca.proc.d.2018-12-04.10421179,2018-12-04,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Canada Summer Jobs Initiative,"Mr. Speaker, I am honoured to present two petitions.
 The first petition relates to the Canada summer jobs program. It highlights that the government's attestation requirement last year was in breach of the charter rights of Canadians.
 The petitioners ask that next year, which is coming up very soon, the government not include the discriminatory attestation requirement.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4764603,ca.proc.d.2018-12-04.10421563,2018-12-04,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Impaired Driving,"Mr. Speaker, the second petition is with respect to impaired driving.
The petitioners highlight that the Prime Minister, leading up to the last election, promised to make impaired driving much more serious, that there would be mandatory minimums. They are disappointed that the Prime Minister has not keep that promise and is actually watering it down.
 The petitioners ask the government to reconsider and to include mandatory sentencing for impaired driving causing death.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4764604,ca.proc.d.2018-12-04.10421203,2018-12-04,bbf2ffbd-6780-4792-8a0a-fae1bd72a6c4,220022,"Mr. Arif Virani (Parkdale—High Park, Lib.)",,Routine Proceedings,Petitions,Animal Welfare,"Mr. Speaker, on behalf of 350 signatories, I have the honour of tabling a petition
The petitioners ask that the House of Commons support Bill S-214 and ban the sale and manufacturing of animal tested cosmetics and their ingredients in Canada. With alternative safety tests available that are faster, more accurate and cheaper, animal testing is unnecessary to prove the safety of cosmetic products, let alone the ethical difficulties with this practice.",Liberal,Parkdale—High Park,Arif Virani,http://www.parl.gc.ca/Parliamentarians/en/members/arif-virani(220022)
4764605,ca.proc.d.2018-12-04.10421213,2018-12-04,b37cad30-26f6-40c6-8e4c-dd3a0ba841bb,217477,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",,Routine Proceedings,Petitions,Firearms,"Mr. Speaker, I am pleased to present a petition signed by Canadians from the ridings of Nickel Belt, Kelowna—Lake Country, Mission and Fraser Canyon.
 The petitioners call on the House of Commons to respect the rights of law-abiding firearms owners and reject the Prime Minister's plan to waste taxpayer money studying a ban on guns that are already banned.",Conservative,Renfrew—Nipissing—Pembroke,Cheryl Gallant,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-gallant(217477)
4764606,ca.proc.d.2018-12-04.10421701,2018-12-04,b37cad30-26f6-40c6-8e4c-dd3a0ba841bb,217477,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, my colleague from Sherwood Park—Fort Saskatchewan asked that I present a petition with respect to the illicit trafficking of human organs.
 The petitioners ask for there to be a law against people going to other countries to have organs transplanted that have been taken from people without their consent.",Conservative,Renfrew—Nipissing—Pembroke,Cheryl Gallant,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-gallant(217477)
4764607,ca.proc.d.2018-12-04.10421229,2018-12-04,363e30d6-e47b-4c39-91ad-667deb63009c,217115,"Ms. Sheila Malcolmson (Nanaimo—Ladysmith, NDP)",,Routine Proceedings,Petitions,Vision Care,"Mr. Speaker, because vision loss is predicted to double over the next 20 years and because the most vulnerable people are children, seniors and indigenous people, petitioners in Nanaimo—Ladysmith ask the government to recognize that early detection and better access to eye health care service could prevent vision impairment. They call for the recognition that vision care is a growing public health care problem and urge the government to act proactively to prevent blindness in the first place.
I want to thank the organizations in Nanaimo—Ladysmith that have gathered hundreds of signatures for this cause.",New Democratic Party,Nanaimo—Ladysmith,Sheila Malcolmson,http://www.parl.gc.ca/Parliamentarians/en/members/sheila-malcolmson(217115)
4764608,ca.proc.d.2018-12-04.10421242,2018-12-04,d9a6cad1-b3b6-4393-afc5-7c897fb638e6,229654,"Hon. MaryAnn Mihychuk (Kildonan—St. Paul, Lib.)",,Routine Proceedings,Petitions,"Immigration, Refugees and Citizenship","Mr. Speaker, today I present a petition in regard to Ukrainians travelling to Canada visa-free for a stay of up to 90 days, especially given the fact that we successfully signed the Canada-Ukraine Free Trade Agreement on July 11 in Kiev, which came into force August 1, 2017.",Liberal,Kildonan—St. Paul,MaryAnn Mihychuk,http://www.parl.gc.ca/Parliamentarians/en/members/maryann-mihychuk(229654)
