basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4766152,ca.proc.d.2018-12-11.10440005,2018-12-11,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,Privilege,Member of Parliament for Saint-Léonard—Saint-Michel,I have notice of a question of privilege from the hon. member for Saint-Léonard—Saint-Michel.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4766153,ca.proc.d.2018-12-11.10440018,2018-12-11,d4c1a041-62a4-4b0f-be30-27be89cd2bd2,219853,"Mr. Nicola Di Iorio (Saint-Léonard—Saint-Michel, Lib.)",,,Privilege,Member of Parliament for Saint-Léonard—Saint-Michel," Mr. Speaker, I rise to respond to a question of privilege raised by a member of the second opposition party who was wondering about my absence from the House.
First, I would like to set the record straight. It was not my decision to be away from the House. The circumstances that led to my absence were not of my choosing, nor were they the result of anything I did. At no time and under no circumstances was I taken to task, except by the NDP member in his complaint regarding my absence from the House. My conduct was, at all times, above reproach. I am not collecting a salary from the House of Commons. I belong to a caucus, and for me to remain a member, my freedom of speech is subject to certain restrictions. 
Despite my absence from the House, I have, at all times, worked to represent the interests of my Saint-Léonard—Saint-Michel constituents and other citizens and groups that have sought my assistance. The personal and family reasons that led me to announce my intention to resign are extremely serious.
Here is some context. Various events occurred and circumstances arose, some consecutively, others concurrently, and some simultaneously. 
 On April 24, I sent out a press release indicating that I intended to resign my seat. On June 12, I spoke in the House on this subject. I then toured my riding in order to be accountable to my constituents. I heard from them that they really wanted me to find a way to continue my mandate while being relieved from my obligations in the House.
My work on constituency matters continued to take up most of my time from late June until August, to the point where I had to cancel all of my holidays. On August 29, my commitment to continue representing my constituents was made public, even though the reasons for my announced departure were not. A solution was needed. As I will explain, other events occurred that made it unnecessary to search for such a solution.
August 31 marked the culmination of a series of events completely beyond my control, and on September 14, it was agreed, at the request of my party, that I keep my seat and that the party whip would let me know when I was needed in the House. At every moment, no matter the circumstances, I respected the direction of the whip. 
 At that time, I had one major reservation about the implementation of the Cannabis Act. It troubled me that it did not include sufficient measures to raise awareness about the dangers of cannabis use for road users.
The lack of awareness initiatives surprised me, given that manufacturers had shown more willingness to work on that aspect than I expected from any government. During discussions on this issue, it became clear that my decision to remain in office was problematic. Consequently, I was informed that my departure date would coincide with the entry into force of the Cannabis Act, but that in response to my efforts and those of other people, our government was going to announce a significant commitment regarding the prevention of drug-impaired driving.
I was then informed that a mistake had been made in setting my departure date. I would be contacted with a different date. I then began an internal conversation involving my caucus, which ended with me receiving another departure date. The decision I was given on December 14 was that I would leave the House for a few weeks to focus on the tasks I had been asked to do. I informed the people I was speaking to that I would not be keeping my MP's salary during this period, even though I would be doing the work that was asked of me, and would perform all my other MP duties during this time. I wanted to offer a concrete gesture with regard to the formal portion of my duties as an MP. Time spent in the House should, in principle, account for just a small portion of an MP's work. Nevertheless, I decided to offer this concrete gesture for the sake of a cause that is very inspiring and important to me.
The member for Skeena—Bulkley Valley raised a question of privilege regarding my absence, but some of his facts were quite simply false. I did not make a statement in the House on April 24. I urge the member to re-read my news release. Contrary to his claims, I continued my work as an MP from the end of the spring through to the fall. I continue to do this work. Contrary to his claims, I am not collecting my salary. Furthermore, I am not the one who chose the planned departure date.
I have been a lawyer for a long time. I also teach, publish and give lectures. Since my nomination campaign, I indicated that I would continue to do all of this even after the election. I have been very clear about this throughout my mandate. I even stated this in the House. The cabinet shuffle changed nothing. I was and remain convinced that Canadians would be better served if members kept some kind of job, to anchor them to the real world.
During this time, I fought some tough battles to protect my constituents and my community. Furthermore, in recent months, I have undertaken and continued work on topics that I hold dear to my heart. Many of these topics have been keeping me busy these days, and I will share some examples. On June 10, 1940, our country's government interned Italian Canadians without reason, without charges and without trial. These people were detained throughout the war. I have known about this since I was a child, but it was only when I became an adult that I understood why people would whisper as they passed by, even though they had grown old.
Italian Canadians still carry the stigma of this collective trauma. I remind members that our government took over Casa d'Italia, the oldest cultural and ethnic centre in the country, which immigrants from the old country built with their bare hands, to house soldiers, who pillaged it before they left.
No appropriate reparation has ever been made. To date, the House has never issued an apology.
I will give an example of the kind of stigma I am talking about. Although there are 1.5 million Italian-Canadians, there is not a single one sitting in the Senate.
Furthermore, as I said, I have been practising labour law for 35 years as a professor, prosecutor and researcher. Here is another example. Our labour laws are based on ideas developed during the industrial revolution of the 19th century. It should come as no surprise that they need to be updated to catch up with the 21st century. I am putting all of my expertise to work for my government and my constituents, and I am working hard on this societal project.
In reference to the member who raised the question of privilege about me, I would like to ask him whether he was concerned about a member's presence in the chamber when his neighbour, the outgoing member for Outremont, was absent for nearly a year while still collecting a salary.
If necessary, I will complete my comments outside the House.",Liberal,Saint-Léonard—Saint-Michel,Nicola Di Iorio,http://www.parl.gc.ca/Parliamentarians/en/members/nicola-di-iorio(219853)
4766154,ca.proc.d.2018-12-11.10440193,2018-12-11,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,Privilege,Member of Parliament for Saint-Léonard—Saint-Michel,I thank the hon. member for Saint-Léonard—Saint-Michel. I will review his arguments and the other arguments put forward on the matter and I will come back to the House with a ruling in due course.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4766155,ca.proc.d.2018-12-11.10440455,2018-12-11,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Parliamentary Budget Officer,,"Pursuant to subsection 79.2(2) of the Parliament of Canada Act, it is my duty to present the House a report from the Parliamentary Budget Officer, entitled “Fall Economic Statement 2018: Issues for Parliamentarians.”",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4766156,ca.proc.d.2018-12-11.10440207,2018-12-11,,,,,Routine Proceedings,Foreign Affairs,,"Mr. Speaker, pursuant to Standing Order 32(2) I have the honour to table, in both official languages, the treaty entitled “Canada-Japan, Side-Letter on Motor Vehicle Standards and Regulations under the Comprehensive and Progressive Agreement for Trans-Pacific Partnership, done in Ottawa on November 29”.",,,"Mr. Omar Alghabra (Parliamentary Secretary to the Minister of International Trade Diversification, Lib.)",
4766157,ca.proc.d.2018-12-11.10440220,2018-12-11,,,,,Routine Proceedings,Office of the Taxpayers' Ombudsman,,"Mr. Speaker, pursuant to Standing Order 32(2) I have the honour to table, in both official languages, the 2017-2018 Taxpayers' Ombudsman annual report, entitled “Effecting Change”.",,,"Mrs. Deborah Schulte (Parliamentary Secretary to the Minister of National Revenue, Lib.)",
4766158,ca.proc.d.2018-12-11.10440225,2018-12-11,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Office of the Ombudsman for National Defence and the Canadian Armed Forces,,"Mr. Speaker, pursuant to Standing Order 32(2) I have the honour to table, in both official languages, a document entitled “Annual Report 2017-2018 Ombudsman National Defence and Canadian Armed Forces”.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4766159,ca.proc.d.2018-12-11.10440620,2018-12-11,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to one petition.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4766160,ca.proc.d.2018-12-11.10440238,2018-12-11,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Routine Proceedings,Government Response to Opposition Motion on Terrorism,,"Mr. Speaker, pursuant to Standing Order 32(2) I have the honour to table, in both official languages, the Government of Canada's response to the supply day motion calling for a plan to be tabled to bring to justice those who have fought with ISIS or participated in any terrorist activity.",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4766161,ca.proc.d.2018-12-11.10440250,2018-12-11,7bb531cc-945d-41fb-bd88-3e7bdfefa350,219415,"Mr. Anthony Housefather (Mount Royal, Lib.)",,Routine Proceedings,Committees of the House,Justice,"Mr. Speaker, I have the honour to present, in both official languages, the 24th report of the Standing Committee on Justice and Human Rights entitled “Moving Forward in the Fight Against Human Trafficking in Canada”.
Pursuant to Standing Order 109 the committee requests that the government table a comprehensive response to this report.",Liberal,Mount Royal,Anthony Housefather,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-housefather(219415)
