basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4737108,ca.proc.d.2018-03-02.p5296071,2018-03-02,,,,stagedirection,Government Orders,Impact Assessment Act,,"The House resumed from February 27 consideration of the motion that Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts, be read the second time and referred to a committee.",,,,
4737109,ca.proc.d.2018-03-02.10003979,2018-03-02,9d4edb74-dcdc-4751-8541-6e42405e2bc5,234528,"Ms. Julie Dzerowicz (Davenport, Lib.)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, I will be happily splitting my time with the hon. member for Saanich—Gulf Islands.
It is an absolutely great honour for me to rise in the House and speak on behalf of the residents of Davenport to Bill C-69. It has quite a long name, an act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other acts.
Davenport residents deeply care about the environment. They care about how we develop projects in this country that impact our environment. They care about how the Canadian government will be adhering to our Paris accord commitments. They have been asking me to show them the plan for how Canada will be achieving its targets, and I will be showing that to them very shortly. In Davenport we are doing our own bit as well in terms of trying to find ways to model a low-carbon, urban, sustainable community.
Back to Bill C-69, I am so pleased to have this opportunity to address the House regarding a legislative initiative that is at the heart of our priorities as a government: to ensure a sustainable future for Canadians. Our guiding principle is that a strong economy and a clean environment go hand in hand. We believe that we can harness our natural resources to create good jobs while fulfilling our duty as stewards of the environment.
Bill C-69 would introduce a review process that for major projects would strike a balance between protecting our environment and ensuring that good projects can be built and can create jobs for the middle class. Essentially, Bill C-69 would create a single agency, called the impact assessment agency of Canada, that would lead all impact assessments for major projects to ensure a consistent and efficient approach. The impact assessment agency of Canada would ensure that there were better rules in place to protect our environment, our fish, and our waterways; to rebuild public trust and respect indigenous rights; and to strengthen our economy. Let me spend the next few minutes telling members how. 
We have to go back a little in time. The fact is that many Canadians no longer have faith in our previous environmental review process following changes introduced by the former government. That is why we made a promise to Canadians that we would review and modernize environmental assessment and regulatory processes. I am proud to say that we are delivering on that promise by bringing in better rules that will restore environmental protections and rebuild public trust in decisions about major projects. Building on what works, we have designed an assessment system that is clearer and more predictable and that allows good projects to go ahead sustainably. 
We are a government that consults broadly. The proposed impact assessment act was not arrived at in isolation. It is the result of careful examination and extensive consultations with Canadians. 
More than two years ago, our government launched a comprehensive review of federal environmental assessment and regulatory processes. This comprised four separate, but complementary, reviews. We looked at ways to improve federal environmental assessments, to modernize the National Energy Board, and to restore lost protections and introduce modern safeguards under the Fisheries Act and the Navigation Protection Act. 
To that end, our government set up a four-person expert panel to solicit the views of Canadians from across the country. We also established a multi-interest advisory committee to support this work. The expert panel went to 21 cities, received more than 800 online and written submissions, and welcomed over 1,000 people at engagement sessions. We had extensive consultations with indigenous peoples and heard from the provinces and territories, industry, environmental groups, and the public. 
We also took into account input from three other processes led by another expert panel and two parliamentary standing committees. We then prepared a discussion paper on the government's proposed path forward and solicited feedback. What did we hear? We heard from environmental groups, indigenous leaders, provinces and territories, businesses, and Canadians from communities across our country who told us that effective assessment must not only focus on avoiding negative impacts but must foster sustainability.
Stakeholders told us that there was a need for greater transparency and that assessments must demonstrate how public input informs decision-making. Project reviews must be grounded in scientific evidence as well as in indigenous traditional knowledge. Indigenous people want to participate as partners in the economic development of their territories. We heard that Canadians want to be more involved in our processes. Businesses need clearer and more predictable timelines, and decisions should be more open and evidence-based.
Let there be no doubt that the residents of Davenport also contributed their thoughts to the consultation process. They felt that the previous assessment process was not a good one, that there was not enough consultation with communities and indigenous groups, that there was not enough being done to protect nature, and in general that we needed stronger and fairer environmental assessment laws. I am happy to say that the new legislation incorporates and reflects not only the views of Davenport residents but of all Canadians who participated in the process. What we are proposing is a system that is more transparent, effective, and efficient for all concerned.
I will now highlight some of the principles that form the basis of Bill C-69.
 First, we are adopting a broader approach based on the principles of sustainability. Canada has had a law in place since 1992 to ensure that the environment is taken into account as projects are considered for design and implementation. When first introduced, environmental assessment laws and regulatory processes had a specific focus on environmental impacts. Our thinking has greatly evolved since then, and we now understand that an assessment system must consider more than just the environment. It must take into account wider concerns, including the economic, social, and health consequences associated with proposed projects. The new act would do just that, and that is why the name of the act would change from the Canadian Environmental Assessment Act to the impact assessment act, reflecting a much wider range of effects we would consider as we reviewed projects for implementation and aimed to foster sustainability.
Second, the new process would be more efficient and more predictable. It would allow people to know where they stood. Projects would now go through an early planning and engagement phase during which potential impacts would be identified and discussed with the public, indigenous people, and the project proponent at the outset of an initiative. Timelines would continue to be legislated. Efficiencies gained through early planning would allow timelines for other phases to be reduced, leading to more timely decisions.
Third, we want to establish a new partnership with indigenous people. They are the most affected by the impacts of the projects, and we will ensure that we respect their rights and jurisdiction in the way decisions are considered.
Fourth, we want evidence to guide and inform all our decisions, so we will consider evidence of science as well as indigenous traditional knowledge as we move forward on these projects. The value of indigenous traditional knowledge cannot be underestimated, and we are determined to include indigenous people in every single project moving forward.
Fifth, we want to increase transparency. By transparency we mean openness that translates into removing barriers to public participation in the review process and making key project information openly available.
Finally, we want to take a truly big-picture view of impacts, one that improves our understanding of the cumulative effects of all projects in a given region. The new impact assessment would take this wider view through the increased use of regional assessments. Regional assessments would examine the effects of past, present, and future activities in a region. For instance, they might examine effects on biodiversity and species at risk and identify impacts on the rights and interests of indigenous people. They would provide decision-makers with a fuller and more complete picture of the context within which a project was proposed, allowing for a better understanding of the overall impact on the environment.
These are not mere operational changes we have introduced but rather are fundamental changes in the way we actually do business. I am very proud to be in this House speaking on behalf of Bill C-69. I believe that we have a wonderful new process in place, and I have a lot of confidence in the projects moving forward. I appreciate the opportunity to speak on behalf of the residents of Davenport.",Liberal,Davenport,Julie Dzerowicz,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dzerowicz(234528)
4737110,ca.proc.d.2018-03-02.10004034,2018-03-02,b6e2c8aa-fc83-4d52-ad66-7910b8805f90,216881,"Mr. Arnold Viersen (Peace River—Westlock, CPC)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, yesterday, at the northern and aboriginal affairs committee, we had natural resources officials there. We are currently studying Bill C-262, on the implementation of UNDRIP and how all Canadian law is going to have to live within the framework of UNDRIP. We asked the natural resources officials if they had considered whether Bill C-69 lived within that framework, and they had not. That was their answer. 
I am just wondering if free, prior, and informed consent is to be held at all levels, particularly legislative, but also if the member thinks that Bill C-69 meets that threshold of free, prior, and informed consent.",Conservative,Peace River—Westlock,Arnold Viersen,http://www.parl.gc.ca/Parliamentarians/en/members/arnold-viersen(216881)
4737111,ca.proc.d.2018-03-02.10004037,2018-03-02,9d4edb74-dcdc-4751-8541-6e42405e2bc5,234528,Ms. Julie Dzerowicz,,Government Orders,Impact Assessment Act,,"Mr. Speaker, at the base of this bill is the recognition of and respect for indigenous rights. I think that is consistent with what UNDRIP is about.
The bill would require the involvement of indigenous peoples throughout an assessment based on the recognition of and respect for their indigenous rights. As well, it would provide for co-operation with indigenous jurisdictions undertaking their own assessments.
I have full confidence that there is not only enough consultation with indigenous communities right across this country but that there is very much valuing and respecting their rights.",Liberal,Davenport,Julie Dzerowicz,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dzerowicz(234528)
4737112,ca.proc.d.2018-03-02.10004039,2018-03-02,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, we have here before us a 341-page omnibus bill. It is the biggest bill to come before this Parliament in years, maybe in decades, on environmental protections, and the government has moved closure after two hours of debate.
The NDP has only had two speakers on this bill and may not get another one. I am just wondering what the member can say to that. She is going on about how important this bill is, yet we are not able to fully debate this bill here in this House at all.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4737113,ca.proc.d.2018-03-02.10004043,2018-03-02,9d4edb74-dcdc-4751-8541-6e42405e2bc5,234528,Ms. Julie Dzerowicz,,Government Orders,Impact Assessment Act,,"Mr. Speaker, I do not agree with the premise that it is an omnibus bill. I think it is a very comprehensive bill, because it is actually changing a number of acts. It is changing the Canadian Environmental Assessment Act, the National Energy Board Act, the Navigation Protection Act, and a number of other acts that are consequential to it. It is comprehensive. It needs to be comprehensive.
We spent two years consulting on this. Once it moves from this House, there will be opportunities for members of all parties in this House to have input at committee and when it comes back to this House. There will be a number of other opportunities for members to have input.",Liberal,Davenport,Julie Dzerowicz,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dzerowicz(234528)
4737114,ca.proc.d.2018-03-02.10004046,2018-03-02,d2579078-20cf-47e6-bac4-d8796415f92e,216076,"Mr. Mike Bossio (Hastings—Lennox and Addington, Lib.)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, the member just spoke about the consultation process our government has gone through. Maybe she could expand on that consultation process and how extensive it was.",Liberal,Hastings—Lennox and Addington,Mike Bossio,http://www.parl.gc.ca/Parliamentarians/en/members/mike-bossio(216076)
4737115,ca.proc.d.2018-03-02.10004048,2018-03-02,9d4edb74-dcdc-4751-8541-6e42405e2bc5,234528,Ms. Julie Dzerowicz,,Government Orders,Impact Assessment Act,,"Mr. Speaker, we spent a couple of years on this consultation process. It actually comprised four complementary reviews. It was extraordinarily comprehensive. Not only did we go across the country, we also made sure to get comments online.
I know that the residents of Davenport definitely participated. There were a number of letters they sent in and a number of messages sent through me to the minister.
I have a lot of confidence in the consultation process. I have a lot of confidence that we took into account what we heard, and we crafted the very best bill based on those consultations.",Liberal,Davenport,Julie Dzerowicz,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dzerowicz(234528)
4737116,ca.proc.d.2018-03-02.10004051,2018-03-02,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, I rise today on the traditional unceded territory of the Algonquin people, and thank them for their generosity. Meegwetch. 
I also want to thank the hon. member for Davenport for splitting time with me. The circumstances are not those that led me to feel particularly relieved or happy, but I am grateful for the civility of giving me 10 minutes. Otherwise, I would not be able to speak at all, because of the egregious use of time allocation on an omnibus bill. I never expected to see omnibus bills with time allocation after the change in government.
This is three bills put together: the National Energy Board Act changed, the Navigation Protection Act changed, and the Environmental Assessment Act overhauled. The fourth piece that had been running along in tandem, through the great judgment of the Minister of Fisheries, is Bill C-68. It stands on its own, and it is an excellent piece of legislation.
However, with the time available to me, I am going to be able to speak only to the impact assessment piece of this omnibus bill, which I am afraid falls below any standard of acceptability and should trouble deeply any Liberal who stood in this place and voted against Bill C-38 in the spring of 2012. We stood together with every single Liberal MP and every single New Democrat against the destruction of decades of environmental law. How that process has been captured by the same mentality, values, and principles that led to Harper destroying these acts, so we now have a repackaged version of those same principles of eroding environmental assessment, is something that the Liberal caucus should try to figure out. I hope it will lead to changes in committee.
With the time available to me, I will quickly review my background in environmental law. I happen to be an environmental lawyer. It is an even weirder fluke that when I was 22 years old and a waitress and cook, I participated in the very first environmental assessment panel hearing in Canadian history, in 1976. It was in Cape Breton. It was about the Wreck Cove hydroelectric plant. I have participated in dozens since.
Ten years after that, I was in the office of the Minister of the Environment. I was actually a senior policy adviser, the person who took the quest from Environment Canada from a wonderful senior civil servant named Ray Robinson, who headed the Canadian Environmental Assessment Agency in those days, and we took to the Privy Council Office the request to legislate. Up until then, we had been operating under a guidelines order that required environmental reviews, but it was a bit uncertain in its full rubric. Some people thought it was a guideline and therefore was not binding. We got permission to legislate. Subsequently, I resigned from my job with the Minister of the Environment when the minister violated the environmental assessment review process guidelines in approving dams without permits.
This is just to say that I did not only recently come upon my commitment to proper and thorough environmental assessment in Canada. It is non-partisan and goes back decades.
Now, what happened under Bill C-38 was the repeal of our environmental assessment process and its replacement with a rather bogus process. We can compare Bill C-69 to the bogus process in Bill C-38 in 2012, or we can compare it to what is needed. It is all well and good for the federal Liberals to say to us today that they did a lot of consultation. It is true. There were 21 cities with public hearings, and over 1,000 people showed up to a superb expert panel on environmental assessment. The question before us today is why their recommendations were ignored.
I am going to read, one at a time, the recommendations that were ignored. There are many. In previous debate in this place, when the bill was first put forward, the Parliamentary Secretary to the Minister of Environment claimed I was wrong in my assertion, which I think is fact, that the environmental assessment expert panel was ignored. It is really important to understand the point of environmental assessment. I will just go back a bit and say that this is one of the pieces of Harper-think that have survived into Liberal-think.
Environmental assessment has never been about a green light or a red light, yes or no, or whether the project goes ahead or not. It is primarily a tool for good planning. In the entire history from 1976 to 2012, when Harper repealed the act, only two projects were ever given a red light. I will say that again. From 1976 to 2012, with the thousands of environmental reviews that were done, only twice did a federal-provincial environmental review panel say that a project was so damaging that it could not be mitigated and the panel had to say no.
It has primarily been about studying a process thoroughly, studying a project thoroughly, and deciding that we can mitigate the damage if only the proponent would agree to better scrubbers or change the location slightly. In the course of the review process, many projects were improved, the damages mitigated and reduced, and in the end a much better project was accepted. This has never been primarily about how to get to yes or no faster. That is what Harper thought, and apparently that thought process has somehow infested some ongoing decision-making process within government. An environmental assessment is about good planning.
Until 2012, the Environmental Assessment Act said that the purpose was to get in and review a project, “as early as is practicable in the planning stages of the project and before irrevocable decisions are made”
 Let me quote what we heard from the expert panel on what an environmental assessment should contain. It did agree that it should be called “impact assessment”. That is one piece they could claim.
Page 5 states that the impact assessment authority “should be established as a quasi-judicial tribunal empowered to undertake a full range of facilitation and dispute-resolution processes.” This has been ignored. Members have heard about the expert panel the government sent around the country, with a thousand people participating and with 800 submissions. Their recommendation was not to have ad hoc panels where people are pulled in, with different projects always having different panels, but to develop expertise through a quasi-judicial tribunal. Ironically, this was also the advice from the red book Liberal platform of 1993.
The second point is to have time limits and cost controls that reflect the specific circumstances of each project, not the current one-size-fits-all approach, which was an innovation under Bill C-38. This is a key point. Projects need to be reviewed whether they are big or small. The effect of Bill C-38, which Harper brought in, is this. The previous era had seen approximately 4,000 projects a year reviewed, most of them with paper-screening exercises that did not take much time. After Bill C-38, the number shrank from 4,000 a year to fewer than 100 a year. The Liberals have gone with perpetuating the fewer than 100 a year. This is how they have done it, by ignoring this advice.
The panel stated that there should be a review when there are federal interests, and that “federal interests include, at a minimum, federal lands, federal funding and federal government as proponent, as well as”, and then there is a list: species at risk, fish, marine plants, migratory birds, indigenous issues, and so on.
This piece of legislation ignores anything except the project list. That was an innovation of Bill C-38. There are no law list reviews requiring that if the navigable waters act or the Fisheries Act requires a permit from the minister there be a review, and no requirement that when federal money is spent there be a review. That is the advice the government got from its expert panel, which it ignored.
The expert panel also said clearly that there should be no role at all for the National Energy Board, the Canadian Nuclear Safety Commission, or the offshore petroleum boards. It pointed out that “the federal system prior to 2012 had decades of experience with delegating final decision-making to the Canadian Nuclear Safety Commission...and the [NEB]” without those agencies meddling in the environmental assessment.
What is happening under Bill C-69 is like a shell game. We are told it is one independent agency, except that when it is reviewing pipelines the panel must be comprised of people who are sitting members of the NEB, now called the Canadian energy regulator. If they are reviewing offshore petroleum operations in Atlantic Canada, the panel members must come from the offshore petroleum boards, which by legislation are required to expand offshore oil. It is an embedded conflict of interest in the legislation. 
The atrocities continue, with respect to indigenous rights. How is it that the Minister of Fisheries can put before us Bill C-68, which has strong language to protect indigenous rights? Bill C-68, in section 2.3, “Rights of Indigenous peoples of Canada”, makes it clear that the act cannot derogate from indigenous rights. Section 2.4 states that it is the duty of the minister when making a decision to “consider any adverse effects” on the rights of indigenous peoples.
This piece of over-discretionary political masquerading of environmental assessment in Bill C-69 merely states that “the impact that the designated project may have on any Indigenous group” is a factor to be considered. As a former litigator, I can tell members that the courts do not regard indigenous rights as a factor to be considered as protecting indigenous rights.
 This bill gets an F. At committee, let us please get it to a C+.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4737117,ca.proc.d.2018-03-02.10004067,2018-03-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Impact Assessment Act,,"Mr. Speaker, I do not question the member's passion on the topic. In fact, she has illustrated well the degree of her involvement on this file. 
Having said that, I think there is an expectation that the government have a process in place that incorporates legislation that recognizes there is an indigenous factor, an environmental factor, and an energy to market factor, which have to be taken into consideration in terms of the needs of Canada going forward. 
Would the member not, at the very least, look at this? On the one hand, the Conservatives are saying that we have gone too far. On the other hand, the NDP and the leader of the Green Party are saying that we have not gone far enough. 
At the very least, let us allow the bill to go to committee. I understand the member's concerns with regard to speeding this through. I can assure her that if it were up to some members of the House this legislation would never pass the House. Unfortunately, at times, time allocation is a tool we require. 
Would the member not agree that at least it is a step forward, perhaps not the leap she would like to see, but a step forward?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
