basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4738041,ca.proc.d.2018-03-21.10018813,2018-03-21,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"It being Wednesday, we will now have the singing of the national anthem led by the hon. member for Windsor West.
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738042,ca.proc.d.2018-03-21.10018820,2018-03-21,c80fcb28-a347-4594-9e11-63ac3c37e428,214017,"Mr. Simon Marcil (Mirabel, GPQ)",,Statements By Members,Employment Insurance,,"Mr. Speaker, for the past few weeks, workers across Quebec have not been collecting employment insurance because their benefits have run out. They are in the spring gap, that time of the year when thousands of families without employment income are forced to turn to welfare because they have the misfortune of working in seasonal industries.
Quebec has at least 200,000 workers in seasonal industries such as fishing, agriculture, tourism, construction, and forestry. Seasonal work is a cornerstone of our regional economies. By refusing to eliminate the spring gap, the government is hurting our people, our economy, and our regions. By refusing to eliminate the spring gap, the government is doing harm not only to our seasonal workers, but to Quebec as a whole, and that is something we cannot accept.
The government needs to fix this problem once and for all as soon as possible.",GPQ (ex-Bloc),Mirabel,Simon Marcil,http://www.parl.gc.ca/Parliamentarians/en/members/simon-marcil(214017)
4738043,ca.proc.d.2018-03-21.10018823,2018-03-21,b793930e-6fb6-449d-bc33-1c9575def1a9,234493,"Ms. Anju Dhillon (Dorval—Lachine—LaSalle, Lib.)",,Statements By Members,International Day for the Elimination of Racial Discrimination,,"Mr. Speaker, today, on the International Day for the Elimination of Racial Discrimination, I am honoured to see the Canadian War Museum open a new exhibit on Canada's tragic past.
 The St. Louis: Ship of Fate tells the story of Canada turning away nearly a thousand Jewish refugees fleeing the Nazi regime. Our country's immigration policies at that time targeted these people, families and children who were fleeing unimaginable horrors. 
The International Day for the Elimination of Racial Discrimination reminds us all that we, as parliamentarians, leaders, and Canadians, must be vigilant and must do more. We must build more inclusive communities with real solutions to real problems: jobs, access to justice, and human rights.
I am proud to belong to a government that is taking action by consulting Canadians about a national anti-racism strategy. Together, we will build a more positive and inclusive future for our fellow citizens.",Liberal,Dorval—Lachine—LaSalle,Anju Dhillon,http://www.parl.gc.ca/Parliamentarians/en/members/anju-dhillon(234493)
4738044,ca.proc.d.2018-03-21.10018828,2018-03-21,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,218274,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Statements By Members,Elmira Maple Syrup Festival,,"Mr. Speaker, it is officially spring in Canada, and that means it is time for the annual Elmira Maple Syrup Festival, the world's largest one-day maple syrup festival, held this year on April 7.
Members of the House have already received my invitation, but let me repeat it here and now. I invite them to please join me in enjoying some of the thousands of pancakes served with the world's best maple syrup. Mr. Speaker, I would be happy to serve you personally. 
The festival is filled with great food, golden maple syrup, sugar bush tours, pancake flipping contests, and many other activities for all ages. Last year, over $55,000 was raised in support of 32 local charitable and not-for-profit organizations.
 Springtime, maple syrup, flowers pushing through the snow are all signs of new life. As we celebrate spring and approach Easter, let us remember the life, death, and resurrection of our Lord and Saviour Jesus Christ, his perfect example of sacrificial love and his offer of new life. 
I wish my constituents in Kitchener—Conestoga and all my colleagues in the House a happy and hope-filled Easter.",Conservative,Kitchener—Conestoga,Harold Albrecht,http://www.parl.gc.ca/Parliamentarians/en/members/harold-albrecht(218274)
4738045,ca.proc.d.2018-03-21.10018832,2018-03-21,03fec1f2-5bf7-4f22-8a1f-0a48e4b70a4e,215890,"Ms. Linda Lapointe (Rivière-des-Mille-Îles, Lib.)",,Statements By Members,International Women's Day,,"Mr. Speaker, on March 8, 2018, the mayor of Boisbriand and I hosted a meeting of female elected officials from the three RCMs that make up the Lower Laurentians to celebrate International Women's Day. We invited the female elected officials from Mirabel, Deux-Montagnes, and Thérèse-de-Blainville. 
Over 25 women attended from nine municipalities, specifically Bois-des-Filion, Blainville, Mirabel, Oka, Sainte-Thérèse, Boisbriand, Deux-Montagnes, Saint-Eustache, and Rosemère. They represented all levels of government, from school boards to municipal, provincial, and federal governments. We took the opportunity to discuss specific challenges facing women in politics. I was very pleased that the four municipalities in my riding are very well represented. The event was so successful that the women from Saint-Eustache decided on the spot to take up the torch and host the event next year, in 2019, in their municipality. I am told that the 2020 event will be held in Deux-Montagnes. 
I am delighted to represent the Lower Laurentians region in Ottawa. My region is incredibly dynamic and well represented by some talented women.",Liberal,Rivière-des-Mille-Îles,Linda Lapointe,http://www.parl.gc.ca/Parliamentarians/en/members/linda-lapointe(215890)
4738046,ca.proc.d.2018-03-21.10018835,2018-03-21,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Statements By Members,International Day for the Elimination of Racial Discrimination,,"Mr. Speaker, March 21 is the day for the elimination of racial discrimination.
 The fight against racism and discrimination is re-emerging as one of the defining struggles of our generation. From systemic racism experienced by the first peoples, to hate incidents like the horrific attack on the Islamic Cultural Centre of Quebec City, to the series of bomb threats at the Jewish Community Centre of Greater Vancouver, we have all felt the rising tide. Last March, as a Canadian of Chinese heritage, I was told by racists to go back to my country.
 From 2014 to 2016, hate crimes in Canada have been on the rise, increasing from 1,295 reported hate crimes to 1,409. We must work hard to send a strong and clear message that we stand firm and united against racism. We must find the courage to speak up and speak out against hate, even if it is coming from the U.S. President.
 Together, let us make racism wrong again.",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
4738047,ca.proc.d.2018-03-21.10018839,2018-03-21,3106c3be-f49e-4c55-9d12-fb6441875251,219988,"Mr. Randeep Sarai (Surrey Centre, Lib.)",,Statements By Members,Basketball,,"Mr. Speaker, while we were back in our ridings last week, I was able to catch up with the B.C. provincial basketball finals. Not only did Surrey Centre's small but mighty Khalsa School's Lions make the single A roster, but my former high school's Burnaby South Rebels won the quad-four championship. 
What was most exciting for me was to watch my nephew, Nick Sarai of the South Kamloops Titans, win the AAA championship. Nick was named the tournament MVP, with 28 points, nine rebounds, and 12 out of 12 free throws in the final game. 
I congratulate coaches Tim Unaegbu and Bryce McMillan, team all star Reid Jansen, player of the game Ripley Martin, and the entire Titans team for an outstanding performance.",Liberal,Surrey Centre,Randeep Sarai,http://www.parl.gc.ca/Parliamentarians/en/members/randeep-sarai(219988)
4738048,ca.proc.d.2018-03-21.10018842,2018-03-21,68bad047-6aec-43e2-b870-7bc501110873,234415,"Mr. Ziad Aboultaif (Edmonton Manning, CPC)",,Statements By Members,World TB Day,,"Mr. Speaker, I rise today to mark World TB Day, which will occur this Saturday, March 24. I along with fellow members of the House are standing in solidarity today with the communities and individuals affected by this devastating but curable disease as we wear the End TB pin.
In 2016 alone, tuberculosis claimed 1.7 million lives, more lives than to AIDS, malaria and Ebola combined. We must do better.
Around the world, funding for treatment and care is declining in many countries, and funding for research and development is stagnating. This year's theme focuses on building a political commitment to end TB.
I encourage all members of the House to wear their End TB pins and to join with Canadians on March 24 to shed light on this disease and end TB around the world once and for all.",Conservative,Edmonton Manning,Ziad Aboultaif,http://www.parl.gc.ca/Parliamentarians/en/members/ziad-aboultaif(234415)
4738049,ca.proc.d.2018-03-21.10018847,2018-03-21,00000000-0000-0000-0000-000000000000,234525,"Ms. Mary Ng (Markham—Thornhill, Lib.)",,Statements By Members,Markham—Thornhill,,"Mr. Speaker, it is great to be back in Parliament after a couple of weeks of connecting with constituents and businesses at home in Markham—Thornhill.
It was a joy to visit the Coppard Glen elementary school to talk about being an MP to those energetic and smart fourth and fifth graders.
I toured businesses and saw first-hand some of the great employers like Autoliv and Estée Lauder, which are world leaders and have some of the most advanced manufacturing facilities that are providing great jobs in Markham—Thornhill.
Finally, attending the vision youth leadership program awards was truly inspiring, a program that through the Canada summer jobs program provides opportunities for young people to gain leadership skills.
I talked about the investments in budget 2018 and how our government was committed to working hard for the middle class and those working hard to join it.",Liberal,Markham—Thornhill,Mary Ng,http://www.parl.gc.ca/Parliamentarians/en/members/mary-ng(234525)
4738050,ca.proc.d.2018-03-21.10018850,2018-03-21,3b9aadd7-086c-4788-8f4e-bbb6cc46f2c9,224996,"Mrs. Brenda Shanahan (Châteauguay—Lacolle, Lib.)",,Statements By Members,Arie Van Winden,,"Mr. Speaker, the Châteauguay—Lacolle community recently lost one of its farming pioneers, Arie Van Winden.
Mr. Van Winden left his native Holland and arrived in Saint-Patrice-de-Sherrington in 1954 for a better life and to provide for his loved ones. Through his experience with drainage and with help from his brothers, he converted swampland that no one wanted into one of the most beautiful farmlands in Quebec, fertile black soil.
From there the Van Winden family grew lettuce, carrots, and onions and eventually laid the foundation for a company known today as VegPro International, the largest fresh vegetable producer in Canada.
Mr. Van Winden was a trailblazer of the economy in our rural region, now called Jardins-de-Napierville, which has become the largest produce supplier in the province. ",Liberal,Châteauguay—Lacolle,Brenda Shanahan,http://www.parl.gc.ca/Parliamentarians/en/members/brenda-shanahan(224996)
