basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4736907,ca.proc.d.2018-03-01.9997422,2018-03-01,f8911e4d-f080-4ac8-94b1-74a18979c811,215938,"Mr. Francis Drouin (Glengarry—Prescott—Russell, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Mr. Speaker, pursuant to Standing Order 34(1), I have the honour to present to the House, in both official languages, two reports of the delegation of the Canadian Branch of the Assemblée parlementaire de la Francophonie.
 The first is respecting its participation at the meeting of the Cooperation and Development Committee of the APF, held on Réunion Island, France, from March 2 to 4, 2017.
The second is respecting its participation at the meeting of the APF parliamentary network on HIV/AIDS, tuberculosis and malaria, held in Rabat, Morocco, on November 21 and 22, 2017.",Liberal,Glengarry—Prescott—Russell,Francis Drouin,http://www.parl.gc.ca/Parliamentarians/en/members/francis-drouin(215938)
4736908,ca.proc.d.2018-03-01.9997436,2018-03-01,8c3e4bb0-ac84-4071-bc91-3b47268a13eb,220250,"Hon. Judy A. Sgro (Humber River—Black Creek, Lib.)",,Routine Proceedings,Committees of the House,Liaison Committee,"Mr. Speaker, pursuant to Standing Order 107(3), I have the honour to present, in both official languages, the seventh report of the Liaison Committee, entitled “Committee Activities and Expenditures: April 1, 2017--December 31, 2017”. ",Liberal,Humber River—Black Creek,Judy Sgro,http://www.parl.gc.ca/Parliamentarians/en/members/judy-sgro(220250)
4736909,ca.proc.d.2018-03-01.9997441,2018-03-01,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,"Hon. Larry Bagnell (Yukon, Lib.)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, I have the honour to present, in both official languages, the 54th report of the Standing Committee on Procedure and House Affairs. The Committee advises that, pursuant to Standing Order 91.1(2), the Subcommittee on Private Members’ Business met to consider the items added to the order of precedence on Monday, February 5, 2018, and recommended that the items listed herein, which it has determined should not be designated non-votable, be considered by the House.",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4736910,ca.proc.d.2018-03-01.9997453,2018-03-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Pursuant to Standing Order 91.1(2), the report is deemed adopted. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4736911,ca.proc.d.2018-03-01.9997458,2018-03-01,844f3193-503d-479c-a776-5f343b6bd267,234878,"Hon. Alice Wong (Richmond Centre, CPC)",,Routine Proceedings,Petitions,Canada Summer Jobs Program,"Mr. Speaker, I rise in the House today to table a petition signed by many concerned constituents who are calling on the government to remove the discriminatory attestation requirement from the Canada summer jobs application.
The attestation prevents youth across the country from gaining invaluable work experience because of beliefs that may be different from the political agenda of the government of the day.",Conservative,Richmond Centre,Alice Wong,http://www.parl.gc.ca/Parliamentarians/en/members/alice-wong(234878)
4736912,ca.proc.d.2018-03-01.9997467,2018-03-01,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,217321,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Routine Proceedings,Petitions,Temporary Resident Visas,"Mr. Speaker, I have the honour to present a petition signed by several hundred people that was initiated by a resident of my riding of Hochelaga. Her name is Natalia Lepleyskaya. I would like to thank her for her very hard work.
Between November 4, 2015 and December 6, 2016, over one million temporary resident visa applications were denied by Immigration, Refugees and Citizenship Canada. According to a World Economic Forum report, Canada ranks 120th out of 136 countries with respect to visa-granting policies.
This petition is calling on the federal government to improve and simplify the temporary resident visa application process by making it transparent, simple, fast, and differentiated.",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/marjolaine-boutin-sweet(217321)
4736913,ca.proc.d.2018-03-01.9997484,2018-03-01,3c3ee442-a873-4845-84d0-7da07a66ce61,217244,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",,Routine Proceedings,Petitions,Bicycle Paths,"Mr. Speaker, I am very pleased to rise in the House to present a petition signed by nearly 2,000 people who are very concerned because they want to be able to ride their bicycles year-round. We talk about ways to reduce greenhouse gas emissions, promote active transportation, and encourage people to move to stay healthy, and yet bicycle paths on federal bridges are not cleared in the winter. 
These 2,000 people want all bicycle paths on federal bridges to be cleared year-round. I am pleased to table this petition on their behalf today.",New Democratic Party,Rosemont—La Petite-Patrie,Alexandre Boulerice,http://www.parl.gc.ca/Parliamentarians/en/members/alexandre-boulerice(217244)
4736914,ca.proc.d.2018-03-01.9997494,2018-03-01,00000000-0000-0000-0000-000000000000,237028,"Mrs. Rosemarie Falk (Battlefords—Lloydminster, CPC)",,Routine Proceedings,Petitions,Canada Summer Jobs Program,"Mr. Speaker, I rise today to table a petition from hundreds of residents in my riding of Battlefords—Lloydminster.
The petitioners are calling upon the Prime Minister to withdraw the attestation requirement for applicants to the Canada summer jobs program, and to defend fundamental freedoms of conscience, thought, and belief. It is important to them that Canadian charter rights are protected.",Conservative,Battlefords—Lloydminster,Rosemarie Falk,http://www.parl.gc.ca/Parliamentarians/en/members/rosemarie-falk(237028)
4736915,ca.proc.d.2018-03-01.9997506,2018-03-01,a5384703-9cfa-4420-b899-8c14c919115a,220516,"Mr. Marwan Tabbara (Kitchener South—Hespeler, Lib.)",,Routine Proceedings,Petitions,Human Rights,"Mr. Speaker, I rise today to present two related petitions. Petition e-1264, signed by 531 Canadians, reminds the House that approximately 25% of Canada's population are non-believers, and calls upon the House to request that the Minister of Justice and the Minister of Canadian Heritage, together with the Standing Committee on Justice and Human Rights and the Standing Committee on Canadian Heritage, investigate systemic discrimination against non-believers in Canada's laws and regulations.
Mr. Speaker, petition e-763, signed by 1,536 Canadians, calls upon the House of Commons to repeal the religious exemption regarding hate propaganda found in paragraph 319(3)(b) of the Criminal Code of Canada. This paragraph permits the incitement of hatred against identifiable groups if the incitement is an expression of “opinion based on a belief in a religious text”.",Liberal,Kitchener South—Hespeler,Marwan Tabbara,http://www.parl.gc.ca/Parliamentarians/en/members/marwan-tabbara(220516)
4736916,ca.proc.d.2018-03-01.9997525,2018-03-01,e7d4b944-1d3e-4f87-a7df-cdbd4fe7ca2b,237062,"Mr. Gord Johns (Courtenay—Alberni, NDP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, I am honoured to rise today to table a petition on behalf of coastal residents to call on the government to create a national strategy to combat ocean plastics and to create a fund for ongoing cleanups for marine debris and emergency cleanups for marine debris. 
The United Nations has said that plastic will soon outweigh fish, and that is what we are on course to do by 2050. The petitioners call on the government to regulate single-use plastics, stormwater outfalls, and microplastic pollution; create a national strategy to clean up derelict fishing gear; extend producer responsibility; and address the root problem to redesign the plastics economy, as well as education, outreach, and beach cleanups. Our oceans are precious. In coastal British Columbia, we rely on the ocean for our food security, economic security, and recreation.",New Democratic Party,Courtenay—Alberni,Gord Johns,http://www.parl.gc.ca/Parliamentarians/en/members/gord-johns(237062)
