basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4738641,ca.proc.d.2018-03-27.10035202,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Conflict of Interest Code,,"Pursuant to subsection 15(3) of the Conflict of Interest Code for Members of the House of Commons, it is my duty to lay upon the table the list of all sponsored travel by members of Parliament for the 2017 calendar year as well as a supplement from the Conflict of Interest and Ethics Commissioner. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738642,ca.proc.d.2018-03-27.10035406,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Environment and Sustainable Development,,"I have the honour to lay upon the table the report of the Auditor General of Canada to the House of Commons entitled “Perspectives on Climate Change Action in Canada: A Collaborative Report from Auditors General”.
 Pursuant to Standing Order 108(3)(g), this document is deemed to have been permanently referred to the Standing Committee on Environment and Sustainable Development.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738643,ca.proc.d.2018-03-27.10035224,2018-03-27,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to one petition.
While I am on my feet, I move:
 That the House do now proceed to the Orders of the Day. 
",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4738644,ca.proc.d.2018-03-27.10035237,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Government Response to Petitions,, The question is on the motion. Is it the pleasure of the House to adopt the motion? ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738645,ca.proc.d.2018-03-27.p5323156,2018-03-27,,,,intervention,Routine Proceedings,Government Response to Petitions,," Agreed. 
 No. ",,,Some hon. members,
4738646,ca.proc.d.2018-03-27.p5323158,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Government Response to Petitions,, All those in favour of the motion will please say yea. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738647,ca.proc.d.2018-03-27.p5323159,2018-03-27,,,,intervention,Routine Proceedings,Government Response to Petitions,, Yea. ,,,Some hon. members,
4738648,ca.proc.d.2018-03-27.p5323160,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Government Response to Petitions,, All those opposed will please say nay. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4738649,ca.proc.d.2018-03-27.p5323161,2018-03-27,,,,intervention,Routine Proceedings,Government Response to Petitions,, Nay. ,,,Some hon. members,
4738650,ca.proc.d.2018-03-27.p5323162,2018-03-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Government Response to Petitions,," In my opinion the yeas have it. 
 And five or more members having risen: 
 Call in the members. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
