basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4753689,ca.proc.d.2018-09-26.10263224,2018-09-26,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"We will now have the singing of O Canada, led by the hon. member for Edmonton Centre.
 [Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753690,ca.proc.d.2018-09-26.10263279,2018-09-26,e915cec9-7164-4846-aeb5-d5bf2e4f3598,214562,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",,Statements By Members,Rail Transportation,,"Mr. Speaker, five years have passed since 47 people were killed in Lac-Mégantic, but rail transportation is no safer now than it was then.
Ever since the Conservatives were in power, Ottawa has allowed transportation companies to regulate themselves, and the Liberals have been content with that state of affairs. Companies are making all the decisions, not government.
They decide what constitutes wear, they inspect the rails, they decide what to transport through communities, and they decide how fast their cars go and how much weight they carry. They can do whatever they want. As a result, there have been not fewer accidents since the Lac-Mégantic tragedy, but more. Ottawa is to blame because it is ignoring its responsibilities.
That is why the Bloc Québécois is calling for an inquiry into the serious problems with rail transportation regulation.",Bloc Québécois,Pierre-Boucher—Les Patriotes—Verchères,Xavier Barsalou-Duval,http://www.parl.gc.ca/Parliamentarians/en/members/xavier-barsalou-duval(214562)
4753691,ca.proc.d.2018-09-26.10263286,2018-09-26,8433b4ed-0aa1-4609-bc70-6348fd323a11,224978,"Mr. Shaun Chen (Scarborough North, Lib.)",,Statements By Members,Canadian Armed Forces,,"Mr. Speaker, I am honoured to rise today to pay tribute to the brave men and women who protect our country.
Members of the Canadian Armed Forces risk their lives to save the lives of strangers. They are willing to make sacrifices to make the world a safer place.
Mr. Speaker, last month I was privileged to spend five days travelling from St. John's to Iqaluit on board the HMCS Charlottetown  as part of the Canadian leaders at sea program. Amidst waters rough and still, I experienced demonstrations and training exercises alongside Canada's amazingly brave, competent and dedicated sailors. These experiences and these moments made me realize the level of commitment, effort and tenacity it takes to serve in our Royal Canadian Navy.
 I salute all the members of our Canadian Armed Forces and thank them for all they do for our home and native land.",Liberal,Scarborough North,Shaun Chen,http://www.parl.gc.ca/Parliamentarians/en/members/shaun-chen(224978)
4753692,ca.proc.d.2018-09-26.10263294,2018-09-26,26a7c39b-6a77-446a-8986-1d3086f156fe,217623,"Mrs. Shannon Stubbs (Lakeland, CPC)",,Statements By Members,Edgar Corbiere,,"Mr. Speaker, I rise to recognize the life of Edgar Corbiere, who passed away in April. He turned his family's personal struggle into an enduring legacy of compassion and support for others. This summer marked the 20th annual Haying in the 30s event, which has supported more than 5,000 people in the Lakeland region in their fight against cancer.
 A core board and a group of 300 volunteers work all year round to put on a free two-day re-enactment of rural life and hay harvesting in the 1930s. Thousands of Albertans make it their annual family trip. Every penny donated there and by others is given to cancer patients and their families for medical bills, travel and parking costs, and other expenses not covered by insurance. Haying in the 30s currently supports 40 people a month.
My thanks go to Edgar for his labour of love and selflessness. I am so proud to represent families like his and communities like Mallaig that reflect the very best of what it is to be Canadian.",Conservative,Lakeland,Shannon Stubbs,http://www.parl.gc.ca/Parliamentarians/en/members/shannon-stubbs(217623)
4753693,ca.proc.d.2018-09-26.10263305,2018-09-26,09025465-b112-4c9f-8f7c-ed900c423667,224183,"Mr. John Aldag (Cloverdale—Langley City, Lib.)",,Statements By Members,Government Performance,,"Mr. Speaker, looking back on the summer, it is clear that our government is delivering for the people of Cloverdale—Langley City. We are investing in families. The enhanced, tax-free Canada child benefit means more money for over 12,000 families in my communities, making things like school supplies and sports more affordable for kids.
 We are investing in transit. Three billion dollars in federal and provincial funding will shorten commute times for people in my communities and ensure that residents get to spend more time at home and not stuck in traffic. 
We are tackling gun and gang violence, which continues to affect my region. The Prime Minister, the Minister of Border Security and Organized Crime Reduction, and the  Minister of National Defence all visited my riding recently to discuss how we tackle this persistent issue and make our communities safer for everyone.
I am proud of the work we do for the people of Cloverdale—Langley City as a part of a government delivering on its commitments to Canadians.",Liberal,Cloverdale—Langley City,John Aldag,http://www.parl.gc.ca/Parliamentarians/en/members/john-aldag(224183)
4753694,ca.proc.d.2018-09-26.10263316,2018-09-26,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Statements By Members,Contraceptives,,"Mr. Speaker, today, World Contraception Day, falls in the middle of Gender Equality Week. Sadly, in Canada, we have neither equal access to birth control nor gender equality. For example, birth control like the NuvaRing is available on public formularies in Quebec, Saskatchewan, New Brunswick, Nova Scotia, PEI and the Yukon, but not in B.C., Alberta, Manitoba or Ontario. Only Alberta covers emergency contraceptives, and only Quebec covers the contraceptive patch.
Canada has an obligation to ensure that everyone across the country has access to the highest quality of medication, but obviously, this does not include many women, trans or non-binary persons in need of contraceptive care.
The Liberals are known for running with New Democrat policies to get elected and never keeping their promises. The Prime Minister could take the first concrete step and implement his promise of national pharmacare by beginning with free birth control, as proposed by my Motion 65.
He could take this—",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4753695,ca.proc.d.2018-09-26.10263320,2018-09-26,7ee20ab9-2d43-420c-8027-f6403cb498a2,219955,"Mr. Emmanuel Dubourg (Bourassa, Lib.)",,Statements By Members,2018 IFAF World Junior Championships,,"Mr. Speaker, I would like to congratulate the Canadian junior football team on their success at the world championships in Mexico.
To shore up Team Canada's roster, the coaching staff called on two young men who happen to be former students at the École Secondaire Henri-Bourassa, or HB, in my riding, Bourassa. I myself attended that high school. Kevens Ciercius and Freud César attended the selection camps. A few weeks before the championships, they were referred to the manager to join the Canadian team. They came home with the gold.
Congratulations to the Canadian football team. I commend the efforts of those two young men, who are a credit to their alma mater, their coach, their parents and our entire northern Montreal community. Congratulations.",Liberal,Bourassa,Emmanuel Dubourg,http://www.parl.gc.ca/Parliamentarians/en/members/emmanuel-dubourg(219955)
4753696,ca.proc.d.2018-09-26.10263328,2018-09-26,cad621a1-daf5-4d48-b500-1fc5344b5646,217719,"Mr. David Sweet (Flamborough—Glanbrook, CPC)",,Statements By Members,Fall Fairs,,"Mr. Speaker, autumn has arrived and in many rural areas of the country, particularly in Ontario, that means it is fair season. These fairs are an opportunity for people from cities, towns and country to celebrate fall together, mindful of the incredible work our farming communities do to provide a safe, reliable and abundant food supply. A community celebration of a bountiful harvest was the original intent of fall fairs. However, over 160 plus years, in many southern Ontario communities, they have grown to be much more
In my constituency of Flamborough—Glanbrook, we have already had two fall fairs I have had the pleasure of attending, in Binbrook and Ancaster, and the world's fair in Rockton is about to come on Thanksgiving weekend. 
All these fairs are organized by the local agricultural societies. It takes thousands of hours of volunteer effort and fundraising throughout the year and an incredible amount of organization. I thank all those who are so selfless in volunteering for the sake of their community's betterment. See you at the fair, Mr. Speaker. ",Conservative,Flamborough—Glanbrook,David Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/david-sweet(217719)
4753697,ca.proc.d.2018-09-26.10263333,2018-09-26,2f8fed89-2dde-4683-b1f0-03d1f782d96a,229706,"Mr. Nathaniel Erskine-Smith (Beaches—East York, Lib.)",,Statements By Members,Reese Fallon,,"Mr. Speaker, there are words to describe the shooting on the Danforth, but those words cannot adequately convey the deep sense of loss felt by those affected. Reese Fallon was an active member of our Beaches—East York Young Liberals. She came with us to the Halifax policy convention, which she was so excited for, and she helped us make a positive impact every step of the way.
 Reese was smart, caring, funny and passionate. Her parents called her sassy. She was out to make the world a better place. Her friends certainly looked up to her. Few people, at any age, so fully grasp that important sense of public service, be it through her political activism or her dedication to nursing. Reese will be sorely missed by so many. 
To Doug, Claudine, Riley, Quinn and all of Reese's family and friends, our city, our community and our country all mourn with you and will continue to be here for you.",Liberal,Beaches—East York,Nathaniel Erskine-Smith,http://www.parl.gc.ca/Parliamentarians/en/members/nathaniel-erskine-smith(229706)
4753698,ca.proc.d.2018-09-26.10263341,2018-09-26,ea3bdfb2-c01b-4b31-937f-51fafc045172,214023,"Mr. Fayçal El-Khoury (Laval—Les Îles, Lib.)",,Statements By Members,Tornados in Gatineau and Ottawa,,"Mr. Speaker, I was shaken by the terrifying tornado that hit Gatineau and Ottawa last Friday. It tore apart thousands of buildings, and hundreds of people have been affected by the damage. 
No community, anywhere in the country, is immune from extreme weather events these days, and I do not think there is any doubt that changes to our planet's climate are responsible. 
Beyond the initial shock, the many people affected and the extent of the damage have met with reactions of compassion and support.
To those affected by the tornado, I want to say, on behalf of Canadians, that you are not alone. We are moved by your ordeal, we share your pain, and we will stand with you and do what is necessary to help restore your dignity and your pride in being Canadian.",Liberal,Laval—Les Îles,Fayçal El-Khoury,http://www.parl.gc.ca/Parliamentarians/en/members/faycal-el-khoury(214023)
