basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4754208,ca.proc.d.2018-09-28.10272566,2018-09-28,a25e0e6b-f3fa-46c7-a795-ad60037fe56e,213962,Hon. Lawrence MacAulay,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,," moved that Bill C-82, An Act to implement a multilateral convention to implement tax treaty related measures to prevent base erosion and profit shifting, be read the second time and referred to a committee. ",Liberal,Cardigan,Lawrence MacAulay,http://www.parl.gc.ca/Parliamentarians/en/members/lawrence-macaulay(213962)
4754209,ca.proc.d.2018-09-28.10272538,2018-09-28,,,,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, I am pleased to rise in the House to speak to this important piece of legislation, one that would help bring more fairness to the tax system and help our government continue its work to strengthen and grow the middle class. To have an economy that works for everyone, we need a tax system that is fair, and we need all Canadians to pay their fair share. After all, the taxes we pay as Canadians build the infrastructure that gets our goods to market, and help create good, well-paying jobs. They keep us healthy, support arts and culture, and help us build strong communities. However, the tax system only serves Canadians well when it is working fairly.
 Canadians work hard, and they expect the government to do the same. Their hard-earned tax dollars must be used wisely and effectively to provide the services and supports that Canadians want and need. Delivering the programs and services that Canadians need while keeping taxes low for small businesses and middle-class families is important to our government, and to all Canadians. 
When our government took office more than two years ago, we made a commitment to invest in growth while upholding the principle of fairness for all taxpayers. A fair tax system is key to ensuring that the benefits of a growing economy are felt by more and more people with good, well-paying jobs for the middle class and everyone working hard to join it. The government is taking action on multiple fronts to ensure that all Canadians are paying their fair share of tax. 
Let me remind hon. members that one of the government's first actions was to cut taxes for the middle class and raise them on the top 1%. In total, more than nine million Canadians are benefiting from this tax cut. Then we moved to provide simpler, more generous and better targeted support to those Canadian families with children that need it most. We did that by replacing the previous child benefit system with the Canada child benefit. Compared to the old system of child benefits, the Canada child benefit, or CCB, is simpler, more generous and better targeted to those who need it most, and it is tax free. Nine out of 10 families are better off under the CCB, and the benefit has helped lift 521,000 individuals, including nearly 300,000 children, out of poverty. On average, families benefiting from the CCB are receiving $6,800 per year to help put healthy food on the table, pay for lessons and buy clothes and supplies for school. The CCB is especially helpful for those families led by single parents. These families are most often led by single mothers, who have lower total incomes on average, and so benefit more from an income-tested benefit like the CCB. In fact, close to 95% of CCB amounts paid to single parents with incomes below $30,000 are paid to single mothers. 
We have also taken steps to help Canada's hard-working small businesses through a reduction of the federal small business tax rate. We reduced the small business tax rate to 10%, effective January 1, 2018, and will reduce it further, to just 9%, starting next January. For the average small business, this will mean an additional $1,600 per year. By this time next year, the combined federal-provincial-territorial average tax rate for small businesses will be just over 12%, by far the lowest in the G7, and among the lowest of all OECD countries.
 Tax fairness continues to be a cornerstone of our government's promise to Canadians to grow a stronger middle class. In each of our three budgets, the government has taken steps to enhance the integrity of Canada's tax system and give greater confidence that the system is fair for everyone. An important focus of our efforts is cracking down on tax evasion and tax avoidance, which have serious financial costs for our government and all taxpayers. 
Since our first budget in 2016, the government has continuously strengthened the Canada Revenue Agency's ability to successfully crack down on tax evasion and combat tax avoidance with increased funding. This funding has enabled far-reaching changes to the CRA's compliance programs, allowing them to better target those posing the highest risk of tax avoidance, including wealthy individuals with offshore accounts, and more effectively limit tax evasion and avoidance.
Those efforts are showing concrete results for Canadians. With our new systems, we are able to review all international electronic fund transfers of over $10,000 entering or leaving the country. This adds up to more than one million transactions each month.
Reviewing these transfers helps us do better risk assessments for unfair tax avoidance by individuals and businesses. Over the last two fiscal years, the government reviewed all large money transactions between Canada and eight countries of consent, with a total of 187,000 transactions worth a total of more than $177 billion.
Working closely with partners in Canada and around the world, there are now over 1,000 offshore audits and more than 40 criminal investigations with links to offshore transactions. The government is also aggressively pursuing those who promote tax avoidance schemes, and so far has imposed $44 million in penalties on these third parties.
This year, we are also gaining easier access to information on Canadians' overseas bank accounts with the implementation of the common reporting standard. With this new system, Canada and close to 100 other countries will begin exchanging financial account information. This information will help us connect the dots and identify instances where Canadians hide money in offshore accounts to avoid paying taxes.
We have expanded our specialist audit teams who focus on high-net-worth taxpayers. These teams are comprised of approximately 250 auditors responsible for scrutinizing more than 500 high-net-worth individuals and their webs of corporate structures.
In addition, in December 2017, the Minister of Finance and his provincial and territorial counterparts committed to ensuring that the appropriate Canadian authorities know who owns which corporations in Canada and to better harmonizing corporate ownership record requirements between jurisdictions. This information will help Canadian authorities take appropriate action against those engaging in international tax avoidance and criminal activities such as tax evasion, money laundering and other criminal activities perpetrated through the misuse of corporate vehicles.
While the actions the government has taken to date represent real progress, tax fairness is a complex goal requiring ongoing engagement and progress on many fronts. With this bill, the government is going even further to fight aggressive international tax avoidance. We are proposing rules to prevent taxpayers from inappropriately reducing or avoiding Canadian income tax through treaty shopping and other transactions or arrangements. 
Canada is active in the efforts by the OECD and G20 to address tax planning strategies that exploit gaps or mismatches in existing tax rules to shift profits to locations where they are subject to little or no taxation. These groups are also working to counter strategies that shift profits away from jurisdictions where the underlying economic activity has taken place. This multilateral effort is known as the “base erosion and profit shifting” project. 
The OECD's work on the base erosion and profit shifting project identified a number of instances in which the terms of current tax treaties could be modified to prevent potential abuse. However, given the large number of treaties in existence and the extended period of time the bilateral renegotiation of each of those agreements would entail, a new approach was developed to implement these modifications on an expedited basis. The result is the Multilateral Convention to Implement Tax Treaty Related Measures to Prevent Base Erosion and Profit Shifting, also known as the multilateral instrument or MLI.
The MLI is the central focus of today's legislation. It will enable those jurisdictions that sign on to it to swiftly modify their bilateral tax treaties to incorporate the tax treaty related measures developed through the base erosion and profit shifting project.
The MLI was developed and negotiated by more than 100 countries and jurisdictions, including Canada. It is the first multilateral treaty of its kind allowing jurisdictions to incorporate the results of the BEPS project into their bilateral tax treaties and to work together more effectively in the fight against aggressive international tax avoidance.
At the same time, the MLI will provide greater certainty for taxpayers by including measures designed to improve dispute resolution under Canada's tax treaties.
Canada signed the MLI on June 7, 2017, and as we committed in budget 2018, we have tabled the legislation in the House to enact the MLI into Canadian law. The MLI will build on actions that the government has already taken to enhance the integrity of Canada's tax system at home and abroad, giving Canadians greater confidence that the system is fair for everyone.
Adoption of this legislation would modify the application of many of Canada's bilateral tax treaties, including the base erosion and profit shifting standards on treaty abuse, improving dispute resolution and certain other more specific anti-avoidance rules as well as mandatory binding arbitration in relation to tax treaty disputes.
With this legislation, the Government of Canada is taking the next step in the fight against aggressive international tax avoidance and safeguarding the government's ability to invest in the programs and services that help Canadians across this country.
From wherever we look today, there is no shortage of challenges facing the world economy and that means challenges for Canada as well. The good news is that we have strong economic fundamentals that allow us to seize opportunities in the global economy.
Our strong fiscal position is the envy of every G7 nation and gives us the flexibility to make strategic investments today that will help grow our economy tomorrow and for years to come.
The federal debt-to-GDP ratio remains firmly on a downward track. Canada's net debt-to-GDP ratio is the lowest among the G7 countries and our deficit-to-GDP ratio is projected to reach 0.5%.
Over the last three years, Canadians' hard work has expanded our economy, creating about 540,000 full-time jobs and driving down the unemployment rate to one of the lowest levels in nearly 40 years.
By cracking down on tax evasion at home and abroad, we are building on these tremendous advantages that Canada enjoys. We are ensuring that our government has the money needed to deliver programs that help Canadians and that Canada remains positioned as an excellent place to work, invest and do business.
As I have made it clear today, we have already made tremendous progress towards this stronger Canada, but as I have also noted, tax fairness is a complex goal requiring action on many fronts.
The government will therefore continue to identify and address tax evasion and aggressive tax avoidance schemes to ensure that the tax system operates as fairly and effectively as possible.
The legislation we are considering today is an important step towards this goal. I have every confidence that this will become increasingly evident as we proceed with our debate.",,,"Ms. Jennifer O'Connell (Parliamentary Secretary to the Minister of Finance (Youth Economic Opportunity), Lib.)",
4754210,ca.proc.d.2018-09-28.10272558,2018-09-28,26c8b0bc-42d4-4db5-bf7d-1e1544c7b4b5,218764,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, let me first publicly congratulate the member opposite for her appointment to parliamentary secretary. That is a big achievement in this place.
I would like to go right to the subject of base erosion and profit sharing. The hon. Jim Flaherty put this in budget 2014, on consultations. It was a subject that the G20 looked at. I am happy to see the government pursue this strategy, because it is important for us to tackle.
The other part of this is, while we can worry about base erosion and profit sharing outside, what I am worried about is our tax base being eroded right now from a lack of investment, where we see the uncertainty that the government has allowed to continue by not being able to negotiate a successful NAFTA negotiation, when Mexico has. At the same time, it is introducing carbon taxes, extra payroll taxes, which ultimately would make us less competitive.
The member's portfolio specifically mentions youth employment. These things will harm the economic ability for young people to get employed in this country if this continues.
This legislation is welcome because it continues the great work of the previous government.
What is the parliamentary secretary going to do to ensure those young people have those opportunities and do not go down to the United States?",Conservative,Central Okanagan—Similkameen—Nicola,Dan Albas,http://www.parl.gc.ca/Parliamentarians/en/members/dan-albas(218764)
4754211,ca.proc.d.2018-09-28.10272561,2018-09-28,,,,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, I thank my hon. colleague for mentioning my recent appointment. I am very excited to be in this role.
Let me start with the point about young people. What young people want as they graduate and get new jobs is stability and fairness in the tax system, just like anyone else. What businesses want is confidence in the tax system and the ability to compete globally and not be uncompetitive because of unfair profit shifting in other jurisdictions or base erosion through treaty shopping. 
This legislation was introduced in 2014. Why did the previous government not enact it? It would be good news for Canadians, because it would ensure that our tax system was fair and ensure that we had the resources to spend on the programs that actually grow the economy.
 In regard to competitiveness, the Minister of Finance pointed out yesterday that we have had 8% growth, over the last six consecutive quarters, in business investment. Our plan is working. This would ensure that our system remained fair and competitive for businesses.",,,Ms. Jennifer O'Connell,
4754212,ca.proc.d.2018-09-28.10272563,2018-09-28,e7d4b944-1d3e-4f87-a7df-cdbd4fe7ca2b,237062,"Mr. Gord Johns (Courtenay—Alberni, NDP)",,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, my colleague talked about tax fairness. I think about my friend, Mike, who is working at the mill. He is paying taxes like everyone else. However, the government continues to hold up the tax loophole for CEO stock options. I have concerns and Mike has concerns.
 Why would CEOs get a tax deduction of almost 50% when they are having a big win? We know who benefits from this tax deduction. Ninety-two percent of it goes to the 1%. This benefits the very wealthy. When people have success, they are winners. We want them to do well, but they need to pay their fair share of taxes. The government continues to support a tax structure that protects the privileged. 
This is a step in the right direction, but it is far from what is needed. We need something with more teeth. We need them to follow through on their promise to close the CEO stock option loophole. Will the government take the next step and close that CEO stock option loophole so that CEOs and the 1% pay their fair share of taxes like everyone else in this country? That is tax fairness.",New Democratic Party,Courtenay—Alberni,Gord Johns,http://www.parl.gc.ca/Parliamentarians/en/members/gord-johns(237062)
4754213,ca.proc.d.2018-09-28.10272565,2018-09-28,,,,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, I agree that tax fairness needs to be at the core of our system so that all Canadians are paying their fair share. That is precisely why one of the first things we did was lower taxes for middle-class Canadians and actually raise them for the top 1%.
In addition, I want to be very clear that this legislation would not replace or amend. It would actually work in conjunction with other treaties or programs Canada signs on to, such as on information sharing. This would work in conjunction with strengthening our ability globally to fight aggressive tax evasion and tax avoidance. It would also provide us with additional tools in the future if we felt that the government needed to take additional steps on aggressive tax avoidance and tax evasion so that we were equipped to be globally competitive while creating a fair tax system here.
One of the best things for this is creating business confidence in the global economy. For example, the dispute resolution process gives businesses the opportunity to deal with challenges in a timely matter. It is something that is globally accepted, and as I said, it works in conjunction with other programs. It is an enhancement, and it should provide confidence to Canadians that we are working to create a fair tax system.",,,Ms. Jennifer O'Connell,
4754214,ca.proc.d.2018-09-28.10272582,2018-09-28,f45e86b7-f192-4692-9889-6b57283fc3b0,224178,"Mr. Gabriel Ste-Marie (Joliette, BQ)",,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, I would like to commend my colleague on her speech.
I think that an agreement such as the one proposed by the G20 and the Organisation for Economic Co-operation and Development, the OECD, is a good initiative. 
My colleague mentioned that this bill will help fight tax havens.
To her knowledge, if Bill C-82 is passed as it now stands and treaties are ratified between various parties, will it be possible to close the Barbados tax loopholes? 
According to my colleague, will Bill C-82 ensure that Canadian financial firms that repatriate their taxes from subsidiaries in Barbados will be subject to Canadian taxes?",Bloc Québécois,Joliette,Gabriel Ste-Marie,http://www.parl.gc.ca/Parliamentarians/en/members/gabriel-ste-marie(224178)
4754215,ca.proc.d.2018-09-28.10272607,2018-09-28,,,,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, this would be good news for Canada. This would be good news for businesses and Canadians, because it would create a fair tax system. As I said in answer to the last question, this would work in conjunction with other measures this government has taken.
The hon. member mentioned Barbados. Barbados is actually one of the countries that is part of this agreement. The measures being taken would enhance our ability to avoid profit shifting and base erosion, which most people refer to as treaty shopping, to avoid paying one's fair share. This would be good news for Canadians. This would be good news for businesses that participate globally. It would keep them competitive while ensuring that our tax system was fair and able to deliver the programs Canadians need.",,,Ms. Jennifer O'Connell,
4754216,ca.proc.d.2018-09-28.10272609,2018-09-28,4437c848-d8c7-4a39-a948-1539969f3a90,234764,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, I know that this legislation seeks to prevent double taxation as well. The member talked about dispute resolution. I know there were issues with many residents across Canada who own Canadian corporations. When the U.S. changed its tax rules recently, people living in the U.S. who own Canadian corporations ended up paying hundreds of thousands of dollars of double tax, and dispute resolution was not present.
Could the member describe how that would work to bring a timely resolution for these people?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(234764)
4754217,ca.proc.d.2018-09-28.10272611,2018-09-28,,,,,Government Orders,Multilateral Instrument in Respect of Tax Conventions Act,,"Mr. Speaker, to clarify, this legislation does not include anything with regard to double taxation. This legislation is specifically with regard to the MLI, which relates to base erosion, profit shifting and treaty shopping. Double taxation or the sharing of information is not part of this legislation. This is simply about the MLI and the enactment of the MLI agreement. I wanted to make the point clear that what we are dealing with here is base erosion and profit shifting.",,,Ms. Jennifer O'Connell,
