basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4753896,ca.proc.d.2018-09-27.10267311,2018-09-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Parliamentary Budget Officer,,"Pursuant to subsection 79.2(2) of the Parliament of Canada Act, it is my duty to present to the House a report from the Parliamentary Budget Officer entitled “Financial Sustainability Report 2018”.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753897,ca.proc.d.2018-09-27.10267453,2018-09-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Privacy Commissioner,," I have the honour to lay upon the table the report of the Privacy Commissioner of Canada on the application of the Personal Information Protection and Electronic Documents Act and the Privacy Act for the year 2017-18.
Pursuant to Standing Order 108(3)(h), this report is deemed to have been permanently referred to the Standing Committee on Access to Information, Privacy and Ethics.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753898,ca.proc.d.2018-09-27.10267479,2018-09-27,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,217321,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Routine Proceedings,Business of Supply,," Mr. Speaker, there have been discussions among the parties, and if you were to seek it, I think you would find unanimous consent to adopt the following motion:
 That, at the conclusion of today's debate on the opposition motion in the name of the member for Saskatoon West, all questions necessary to dispose of the motion be deemed put and a recorded division deemed requested and deferred to Tuesday, October 2, 2018, at the expiry of the time provided for oral questions. 
",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/marjolaine-boutin-sweet(217321)
4753899,ca.proc.d.2018-09-27.10267323,2018-09-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of Supply,,Does the hon. member have the unanimous consent of the House to move the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753900,ca.proc.d.2018-09-27.p5534383,2018-09-27,,,,intervention,Routine Proceedings,Business of Supply,, Agreed.,,,Some hon. members,
4753901,ca.proc.d.2018-09-27.p5534384,2018-09-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of Supply,, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753902,ca.proc.d.2018-09-27.p5534385,2018-09-27,,,,intervention,Routine Proceedings,Business of Supply,, Agreed.,,,Some hon. members,
4753903,ca.proc.d.2018-09-27.p1,2018-09-27,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of Supply,,(Motion agreed to),Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4753904,ca.proc.d.2018-09-27.10267330,2018-09-27,dfce868a-f590-4d20-b1b6-4e08a3e5b669,217113,"Mr. Wayne Stetski (Kootenay—Columbia, NDP)",,Routine Proceedings,Petitions,Pensions,"Mr. Speaker, I am very happy to present a petition on behalf of my constituents who are concerned about the future of their pensions and particularly related to Bill C-27, An Act to amend the Pension Benefits Standards Act, 1985.
Security in one's retirement is really important to all Canadians, certainly important to the people of Kootenay—Columbia. Basically, they are asking that the government withdraw Bill C-27. ",New Democratic Party,Kootenay—Columbia,Wayne Stetski,http://www.parl.gc.ca/Parliamentarians/en/members/wayne-stetski(217113)
4753905,ca.proc.d.2018-09-27.10267337,2018-09-27,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, it is an honour to rise in the House to present a petition from Canadian youth. These young Canadians ask the House of Commons to give serious consideration to the facts relating to the climate crisis that Canada has endorsed the powers agreement but does not yet have a target consistent with powers. 
These youth petitioners and those who care deeply about youth, call the House of Commons to develop urgently a meaningful plan for a response to the climate crisis. They provide further details within the petition.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
