basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4762139,ca.proc.d.2018-11-23.10393275,2018-11-23,48fc6e8f-3117-407b-bba3-bd6eede347ec,224672,"Hon. Bardish Chagger (Leader of the Government in the House of Commons, Lib.)",,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, in relation to the consideration of Government Business No. 25, I move:
 That the debate be not further adjourned. 
",Liberal,Waterloo,Bardish Chagger,http://www.parl.gc.ca/Parliamentarians/en/members/bardish-chagger(224672)
4762140,ca.proc.d.2018-11-23.10393276,2018-11-23,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Pursuant to Standing Order 67.1, there will now be a 30-minute question period. I invite hon. members who wish to ask questions to rise in their place so the Chair has some idea of the number of members who wish to participate in this question period.
The hon. member for Foothills.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4762141,ca.proc.d.2018-11-23.10393403,2018-11-23,55c46957-54e9-422a-8afd-7c709bcf16a0,217975,"Mr. John Barlow (Foothills, CPC)",,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, I appreciate the opportunity to pose questions to the minister on this issue.
Yesterday during her presentation she talked about the crisis that our small businesses across Canada are facing. We have heard from small businesses across the country that have said many of them are losing as much as $3,000 a month, which for them is critical revenue at their busiest time of the year. The money they make during the Christmas season allows them to remain in business for the rest of the calendar year. On top of losing that $3,000 a month, in many cases they are losing the people they hire for their busiest time of the year.
This is critical not only for our businesses here in Canada but also for those businesses that operate outside of the country. Many countries that we do business with have been told by the government not to send mail to Canada. This shows how much we rely on a dependable mail service.
My question to the minister is: why did the government not act sooner? It knew this crisis was coming. Why did it wait until we are in a crisis situation before it took action?",Conservative,Foothills,John Barlow,http://www.parl.gc.ca/Parliamentarians/en/members/john-barlow(217975)
4762142,ca.proc.d.2018-11-23.10393288,2018-11-23,b9c4c914-1880-40a6-9c2a-701c329f27bc,229214,"Hon. Patty Hajdu (Minister of Employment, Workforce Development and Labour, Lib.)",,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, we agree that this service is of critical importance not just to small business but to Canadians across the country, people in rural and remote communities, and people who rely on Canada Post for payments of all different kinds. 
Tabling legislation is not a decision that we have taken lightly. We have worked very closely with the parties to ensure that the collective bargaining process has been supported. We have provided mediation through federal mediation service. We have provided a special mediator who I have reappointed several times. After five weeks of strikes with little progress, we have really run out of options.
I reject the sentiment that we have not acted quickly enough. This is what respecting the collective bargaining process looks like, unlike the previous Harper government that sometimes did not even allow negotiations to proceed. 
From my perspective, we have acted prudently with respect for collective bargaining, with respect for labour but also with the interests of Canadians in mind.",Liberal,Thunder Bay—Superior North,Patty Hajdu,http://www.parl.gc.ca/Parliamentarians/en/members/patty-hajdu(229214)
4762143,ca.proc.d.2018-11-23.10393291,2018-11-23,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, I would like to ask the hon. minister a couple of questions. The first being, if she does respect collective bargaining, why two or three weeks ago did the government make it very clear to the post office that it would bring in back-to-work legislation thereby crippling the attempts of the union to negotiate fairly on behalf of its members?
Second, is the minister aware of a notice that was sent out by Canada Post last week to its members instructing them not to deliver government cheques such as Canada child benefit cheques, welfare cheques, to anyone until after November 22? It would seem to me that is a tactic that the post office is using to create a crisis, and we have heard about those who would create a crisis.
If the minister could give me some clarity on both of those questions, I would truly appreciate it.",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4762144,ca.proc.d.2018-11-23.10393294,2018-11-23,b9c4c914-1880-40a6-9c2a-701c329f27bc,229214,Hon. Patty Hajdu,,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, I reject the sentiment that we talked about back-to-work legislation earlier than we had to. We have worked with the parties, as I said, consistently, not just for the past five weeks during the rotating strikes but also over the past year, by providing the parties every tool necessary to reach a collective agreement.
We have appointed federal mediation services. We have appointed special mediators. We have reappointed special mediators. We have worked very hard with both parties to help them reach an agreement. However, having said that, we are now at a time where we have to take action.
Let us remember the abysmal record of the Harper government Conservatives when it came to fair and balanced labour relations. They consistently undermined the collecting bargaining process, including legislating the terms of an agreement, introducing Bill C-525 and Bill C-377, which was a direct attack on organized labour. We have reversed that legislation.
This is something that we believe is prudent at this time. The Canadian economy and Canadian workers of all different stripes are depending on us to ensure that Canada Post can function this season.",Liberal,Thunder Bay—Superior North,Patty Hajdu,http://www.parl.gc.ca/Parliamentarians/en/members/patty-hajdu(229214)
4762145,ca.proc.d.2018-11-23.10393296,2018-11-23,62c4052f-dd41-418a-9b5b-1715c0baa84d,218417,"Mr. Kelly McCauley (Edmonton West, CPC)",,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, the minister talked about her actions not being taken lightly. However, let us take a look at what the government has taken lightly. Myself and several other members from the operations committee spent three weeks on the road studying Canada Post at the request of the government. 
What the government has not addressed is the report that we put forward from an independent auditor that shows that Canada Post is going to be losing three-quarters of a billion dollars a year of the taxpayers' money in the short term. The government has done nothing. It has taken this lightly.
The government let the Canada Post board sit with eight to nine vacant positions, despite saying that it has not taken this lightly. The government has done nothing about it. Almost a year ago, we had the minister of procurement overseeing Canada Post, in committee, with the temporary president of Canada Post. The position was supposed to have been replaced about six months ago. We were assured, hand over heart, of course, by the minister that they were going to find a permanent president soon to address all of these issues.
The government says again and again that it not taken this issue lightly but the record shows that is has not done anything to address this. The fact is this strike is not the fault of the workers or CUPW. It is due to the political incompetence of the minister and the government.
My question is this. When is the government going to get its act together, appoint a permanent president and deliver a proper plan for Canada Post so that we can avoid issues such as we are facing now?",Conservative,Edmonton West,Kelly McCauley,http://www.parl.gc.ca/Parliamentarians/en/members/kelly-mccauley(218417)
4762146,ca.proc.d.2018-11-23.10393329,2018-11-23,b9c4c914-1880-40a6-9c2a-701c329f27bc,229214,Hon. Patty Hajdu,,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Mr. Speaker, I find it a little rich that the party opposite is going to comment on labour relations, given the egregious behaviour that it displayed during the 10 years that it ran this country, and ran this country poorly. May I remind my colleagues that they had the lowest rate of growth? May I remind them of the astronomical amount of debt that this country accumulated during the 10 years of the Harper government? I think the—",Liberal,Thunder Bay—Superior North,Patty Hajdu,http://www.parl.gc.ca/Parliamentarians/en/members/patty-hajdu(229214)
4762147,ca.proc.d.2018-11-23.p5678954,2018-11-23,,,,intervention,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned," Oh, oh!",,,Some hon. members,
4762148,ca.proc.d.2018-11-23.10393330,2018-11-23,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Resumption and Continuation of Postal Service Operations Legislation,Motion that debate be not further adjourned,"Order. Order. Let us have one at a time.
I would ask the hon. member for Edmonton West to come to order. As much as I enjoy the dulcet tones, I prefer them when it is his turn.
The hon. Minister of Employment.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
