basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4761643,ca.proc.d.2018-11-21.10386874,2018-11-21,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"It being Wednesday, we will now have the singing of O Canada, led by the hon. member for Edmonton Centre.
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4761644,ca.proc.d.2018-11-21.10386881,2018-11-21,3106c3be-f49e-4c55-9d12-fb6441875251,219988,"Mr. Randeep Sarai (Surrey Centre, Lib.)",,Statements by Members,Guru Nanak,,"Mr. Speaker, tomorrow is Guru Nanak's birthday, or Gurpurab, as Sikh's call it, and the beginning of the 550th year celebrations around the world.
Guru Nanak was a founder of the Sikh faith. His message was simple: Remember the creator and connect with him, share your time and earnings with those in need, and work an honest living. He spread his message through music and verse. He walked across continents from Sir Lanka to China, from Bangladesh to Saudi Arabia. His message was always simple: equality, religious freedom and social justice.
This year Sikh's will plant over one million trees around the world as part of the eco-Sikh initiative to commemorate his 550th and to protect the environment.
A happy Gurpurab to everyone. ",Liberal,Surrey Centre,Randeep Sarai,http://www.parl.gc.ca/Parliamentarians/en/members/randeep-sarai(219988)
4761645,ca.proc.d.2018-11-21.10386887,2018-11-21,cad621a1-daf5-4d48-b500-1fc5344b5646,217719,"Mr. David Sweet (Flamborough—Glanbrook, CPC)",,Statements by Members,The Economy,,"Mr. Speaker, in a little over an hour, the finance minister will be releasing his fall economic statement updating Canadians on the state of the government books.
Over the last three years, the Liberals have raised taxes across the board. Families are paying $840 dollars more today, on average, than they were in 2015. Young families in the riding I represent, Flamborough—Glanbrook, just cannot get ahead.
The Prime Minister has recklessly squandered the surplus that was left to him and has spent the cupboards bare. Now our federal debt is skyrocketing, with no end in sight. Canadians are realizing that it is the future of the next generation the Prime Minister is mortgaging for his own electoral gain, and that is just not right.
We may not know yet what is going to be in the minister's statement, but I can hazard a guess that there will be lots of sunny ways words, and there will not be any real initiatives to make life more affordable for struggling families and those most vulnerable. There will not be any help for our steel fabricators, who are being crippled by tariffs, and there most certainly will not be a plan to bring the budget back to balance.",Conservative,Flamborough—Glanbrook,David Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/david-sweet(217719)
4761646,ca.proc.d.2018-11-21.10386890,2018-11-21,8c3e4bb0-ac84-4071-bc91-3b47268a13eb,220250,"Hon. Judy A. Sgro (Humber River—Black Creek, Lib.)",,Statements by Members,Medical Research,,"Mr. Speaker, I am pleased to rise in the house today to recognize an organization located in my riding, BioPharma Services, which was founded by two surgeons dedicated to advancing medical science. BioPharma Services is truly a global leader in medical research.
In recent news, BioPharma Services was proud to announce the completion of a successful assessment by the World Health Organization. The assessment included the review of two clinical studies performed at BioPharma's Toronto site, located in my great riding of Humber River—Black Creek. These studies were found to be in compliance with WHO good clinical practice and guidance for in vivo bioequivalence studies. BioPharma received a status of compliance, valid through January 2021. It is a huge accomplishment.
I would like to extend my good wishes and thanks to all the amazing employees at BioPharma Services for continuing their excellent work through growth and quality, and last but not least, special—",Liberal,Humber River—Black Creek,Judy Sgro,http://www.parl.gc.ca/Parliamentarians/en/members/judy-sgro(220250)
4761647,ca.proc.d.2018-11-21.10386892,2018-11-21,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Statements by Members,Medical Research,,The hon. member for South Okanagan—West Kootenay.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4761648,ca.proc.d.2018-11-21.10386894,2018-11-21,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Statements by Members,Tim Boutin,,"Mr. Speaker, last Wednesday I attended a meeting of community leaders in Trail, B.C. I arrived to a room full of sombre faces and some people quietly crying. They had just learned of the sudden passing of retired fire chief Tim Boutin. Tim passed away after a brief battle with kidney cancer, a cancer that is considered an occupational disease for firefighters, likely caused by the toxins firefighters encounter almost daily.
Tim had become a career firefighter in 1986, was promoted to captain in 2000, and retired in 2013. I did not know Tim, but it was obvious that his community loved him.
I want to extend my sincere condolences to Tim's family and to his co-workers and many friends, who have lost a father and a friend, and lost him far too early.
Fire chiefs from across Canada will be here in Ottawa next week. I hope everyone here will have an opportunity to meet with them and thank them all for their service and for the service of all firefighters who risk their lives every day to keep us safe.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4761649,ca.proc.d.2018-11-21.10386897,2018-11-21,b793930e-6fb6-449d-bc33-1c9575def1a9,234493,"Ms. Anju Dhillon (Dorval—Lachine—LaSalle, Lib.)",,Statements by Members,Guru Nanak,,"Mr. Speaker, very soon Guru Nanak Sahib Ji's birth will be celebrated across the world. He founded the Sikh religion by walking this earth to unearth humanity and love. He brought enlightenment to people who lived in darkness, where women were considered impure and less than human. 
Baba Nanak condemned those who committed abuse and discrimination against women. To him, this was one of the most shameful of deeds. Guru Nanak asks in his hymns how a woman can be called inferior, from whom kings and saints are born, and says that the reproductive strength of women is in itself a symbol of divine supremacy.
Over 500 years ago, Guru Nanak Sahib Ji illuminated generations to come by making hymns on women's rights part of the Sikh holy scripture. Guru Nanak recited in one hymn, ""In the earth and in the sky, I do not see any second. Among all the women and the men, the Light of the Divine is shining.""
I wish a happy Gurpurab to all.",Liberal,Dorval—Lachine—LaSalle,Anju Dhillon,http://www.parl.gc.ca/Parliamentarians/en/members/anju-dhillon(234493)
4761650,ca.proc.d.2018-11-21.10386902,2018-11-21,3a48d31a-42fc-4320-a84f-da61c251bccd,237026,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",,Statements by Members,Firearms,,"Mr. Speaker, the Liberal government has proven time and time again that they are soft on crime and do not prioritize the safety of Canadians. Rural crime in communities across Canada has been steadily increasing, and law enforcement has been unable to mount an adequate response. 
With Bill C-71, the Liberals doubled down by going after law-abiding firearms owners while doing nothing to make communities safer or to reduce gun violence. Now they are proposing a blanket handgun ban, which will do nothing to curb gun violence and will instead only make criminals out of law-abiding firearms owners. 
Yesterday the leader of Canada's Conservatives committed to getting tough on criminals who use guns to commit violence, while respecting law-abiding firearms owners. This Conservative plan will get illegal guns out of our communities and put criminals behind bars for a long time. These common sense proposals—tackling straw purchases, creating a firearms smuggling task force, having a firearms ban for violent and gang criminals and giving more tools to police to solve gun crime—will make a real difference in our communities, both rural and urban.
 Unlike the soft-on-crime Liberals, the Conservatives have a real plan for a safer Canada. ",Conservative,Red Deer—Lacombe,Blaine Calkins,http://www.parl.gc.ca/Parliamentarians/en/members/blaine-calkins(237026)
4761651,ca.proc.d.2018-11-21.10386910,2018-11-21,e8a82025-8dd3-4301-bccf-653d4b98b18c,214019,"Mr. Peter Fonseca (Mississauga East—Cooksville, Lib.)",,Statements by Members,Glenforest Secondary School STEM Program,,"Mr. Speaker, I have the pleasure to rise today to congratulate the students of the Glenforest Secondary School STEM program. They organized and hosted the third Xplore STEM conference in Mississauga East—Cooksville this past week, the biggest science, engineering, technology and math conference in Canada. I was amazed by what these young people were able to achieve, bringing speakers and students with a passion for STEM from across the country.
I want to congratulate teacher and STEM leader Diana Wang-Martin, the entire organizing team and all the presenters and speakers. This conference attracted not only some of our best and brightest students but some of Canada's best employers to mentor the students, and I am sure, recruit their future talent.",Liberal,Mississauga East—Cooksville,Peter Fonseca,http://www.parl.gc.ca/Parliamentarians/en/members/peter-fonseca(214019)
4761652,ca.proc.d.2018-11-21.10386913,2018-11-21,41c4a234-7472-4511-a49a-d09355b4c726,229555,"Mr. Kyle Peterson (Newmarket—Aurora, Lib.)",,Statements by Members,Retirement Congratulations,,"Mr. Speaker, I am proud to rise today to pay tribute to someone who has been a fixture in Newmarket for the past 18 years. Mayor Tony Van Bynen first ran for municipal office as a councillor in the year 2000 and was elected as a regional councillor in 2003. He ran successfully for the mayor's chair in 2006 and was re-elected in 2010 and 2014. 
Tony has always been guided by his love and passion for Newmarket, working hard every day to make our town a better place. He spearheaded projects such as the Magna Centre, the revitalization of Main Street, the creation of Riverwalk Commons, and increased partnerships with Southlake Regional Health Centre. 
As he heads into retirement, I want to wish Tony congratulations and thank him for his dedication and service to the town of Newmarket. I also want to give a special thanks to his wife, Roxanne, for sharing Tony with us for all these years. He is all hers now.",Liberal,Newmarket—Aurora,Kyle Peterson,http://www.parl.gc.ca/Parliamentarians/en/members/kyle-peterson(229555)
4761653,ca.proc.d.2018-11-21.10386917,2018-11-21,26a7c39b-6a77-446a-8986-1d3086f156fe,217623,"Mrs. Shannon Stubbs (Lakeland, CPC)",,Statements by Members,Ukraine,,"Mr. Speaker, Ukrainians helped build Canada, especially Lakeland. In 1891, they first came to Lamont County, where I grew up, the cradle of Ukrainian settlement in Canada, which celebrates the arrival of the first 125 families.
 In 1903, my father-in-law's family came by train to lnnisfree to clear land and plant crops, likely before they built houses, like so many others. By 1930, over 50,000 Ukrainians called Alberta home, the biggest community outside Ukraine.
 This fall, Lloydminster and Nikopol became sister cities to observe and advance their shared past and future. From churches, festivals, the Ukrainian village, the Victoria Settlement near Smoky Lake and the “garlic dome” in St. Paul to the world's largest pysanka in Vegreville, a giant perogy in Glendon, and kolbassa in Mundare, symbols of Ukrainian food, faith, family, language and culture dot Lakeland. 
We remember the Holodomor, the communist genocide against Ukrainians, and the people of Maidan, who began a movement for a just and free democracy five years ago today. Canada can and must fight with Ukraine against ongoing threats and for its sovereignty ",Conservative,Lakeland,Shannon Stubbs,http://www.parl.gc.ca/Parliamentarians/en/members/shannon-stubbs(217623)
4761654,ca.proc.d.2018-11-21.10386921,2018-11-21,04ef6f9c-3039-4fb0-a1ad-82a6ba2f03bf,219912,"Mr. Peter Schiefke (Vaudreuil—Soulanges, Lib.)",,Statements by Members,Operation Red Nose,,"Mr. Speaker, on December 14, I will have the pleasure of participating in a volunteer event hosted by Operation Red Nose, an amazing organization that is celebrating its 35th anniversary this year. Drugged and drunk driving claims victims every year, including, sadly, during the holidays.
That is why 600 volunteers in my region step up every year to make sure the people of Vaudreuil—Soulanges get home safely. I would like to take this opportunity to encourage people in my community to get in touch with the organization, which they can do through the Red Nose app, when they or their loved ones need a ride.
I invite all members of our community of Vaudreuil—Soulanges to join me on December 14, at six p.m., for an opportunity to volunteer for Nez rouge. When we know that our friends and family will return home safely, we all enjoy a more pleasant holiday season. ",Liberal,Vaudreuil—Soulanges,Peter Schiefke,http://www.parl.gc.ca/Parliamentarians/en/members/peter-schiefke(219912)
4761655,ca.proc.d.2018-11-21.10386926,2018-11-21,330c0119-cf49-4e85-9407-539367825c2b,234610,"Mr. Chris Bittle (St. Catharines, Lib.)",,Statements by Members,Baseball Hall of Fame,,"Mr. Speaker, two years ago I rose to shed light on a baseball player worthy of induction into the Baseball Hall of Fame, Tim Raines. While he made it to Cooperstown, there is another former Expo who deserves to be there. Larry Walker played 17 seasons, winning the batting title three times, and was the national league MVP in 1997. Undoubtedly, he is the greatest Canadian hitter to ever play in the game. Walker had speed, power, incredible patience at the plate and a cannon of an arm in right field. 
His case is hurt because his best years were played at Coors Field, but ultimately his case into the hall should be based on his worth to his team. His 72.7 wins above replacement is higher than Tony Gywnn, Dave Winfield, Vladimir Guerrero or even Tim Raines, and as such, Walker deserves enshrinement in the hall of fame. 
Though he aspired to be an NHL goalie, Walker's statistics compare well to right fielders throughout baseball history. I call upon the Baseball Writers' Association of America to do the right thing and elect Larry Walker into the hall of fame.",Liberal,St. Catharines,Chris Bittle,http://www.parl.gc.ca/Parliamentarians/en/members/chris-bittle(234610)
4761656,ca.proc.d.2018-11-21.10386929,2018-11-21,bd2068aa-74c7-430a-bdf5-6f17b14ca140,218228,"Mr. Tom Kmiec (Calgary Shepard, CPC)",,Statements by Members,November 20,,"Mr. Speaker, yesterday was a historic day. November 20 marked the 56th anniversary of the Soviet Union's pullout of its missiles from Cuba, ending the greatest nuclear threat to civilization. It also marked the 73rd anniversary since the Nuremberg trials began, where high-ranking Nazis faced justice for their crimes. In 1989, it was the start of the velvet revolution in Prague where half a million people rallied to call for an end to Communism. 
November 20 also marked 34 years since the search for extraterrestrial intelligence institute, SETI, was founded, and so far, no E.T. Just as the search for alien life continues, so does the search for the year the budget will balance itself, after the Liberals voted down our Conservative motion to reveal this cosmic mystery in the fall economic statement. 
Mr. Speaker, the truth is out there.",Conservative,Calgary Shepard,Tom Kmiec,http://www.parl.gc.ca/Parliamentarians/en/members/tom-kmiec(218228)
4761657,ca.proc.d.2018-11-21.10386932,2018-11-21,62980ec3-d32c-446e-877f-9dc274de8b70,235609,"Mr. Robert Morrissey (Egmont, Lib.)",,Statements by Members,Member for Cardigan,,"Mr. Speaker, I rise to honour my friend, Lawrence MacAulay, as today marks his 30th year as the hon. member for Cardigan. For those wondering, that is nine straight election victories, and he is gearing up for a tenth, but who is counting? Over the three decades he has represented Cardigan, he has served our country as secretary of state for veterans affairs, minister of labour, solicitor general and currently as minister of agriculture. 
On behalf of his friends and colleagues in the House, I thank him for his three decades of tireless work for his constituents, as well as all Canadians. I would also like to take a moment to recognize Frances, his wife of 46 years, who we all know is the real campaigner in the family, as well as his daughters Carolyn, Rita and Lynn. 
Thank you for your excellent service, Lawrence. I wish you good health and all the best in the future.",Liberal,Egmont,Bobby Morrissey,http://www.parl.gc.ca/Parliamentarians/en/members/bobby-morrissey(235609)
4761658,ca.proc.d.2018-11-21.10386935,2018-11-21,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Statements by Members,Member for Cardigan,,"I remind the hon. member for Egmont that we do not use personal names in this place. Of course, the purpose for that is to avoid conflict, and there was no apparent conflict in that case. However, generally speaking, it is to be avoided. We have seen it when someone is retiring, but I do not think the hon. member for Cardigan is retiring. 
The hon. member for Hochelaga. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
