basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4760499,ca.proc.d.2018-11-08.10368261,2018-11-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Parliamentary Budget Officer,,"Pursuant to subsection 79.2(2) of the Parliament of Canada Act, it is my duty to present the House a report from the Parliamentary Budget Officer, entitled, “Supplementary Estimates (A), 2018-19”. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4760500,ca.proc.d.2018-11-08.10368264,2018-11-08,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to 11 petitions.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4760501,ca.proc.d.2018-11-08.10368558,2018-11-08,,,,,Routine Proceedings,Mackenzie Valley Resource Management Act,," moved for leave to introduce Bill C-88, An Act to amend the Mackenzie Valley Resource Management Act and the Canada Petroleum Resources Act and to make consequential amendments to other Acts.
 (Motions deemed adopted, bill read the first time and printed) ",,,"Hon. Dominic LeBlanc (Minister of Intergovernmental and Northern Affairs and Internal Trade, Lib.)",
4760502,ca.proc.d.2018-11-08.10368275,2018-11-08,a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1,218969,"Hon. Wayne Easter (Malpeque, Lib.)",,Routine Proceedings,Committees of the House,Finance,"Mr. Speaker, I have the honour to present, in both official languages, the 24th report of the Standing Committee on Finance, entitled, “Confronting Money Laundering and Terrorist Financing: Moving Canada Forward”. Pursuant to Standing Order 109, the committee requests that the government table a comprehensive response to this report. This report accomplishes the five-year statutory review of the Proceeds of Crime (Money Laundering) and Terrorist Financing Act. I have to send a heartfelt thanks to all members of all parties of the committee for their hard work in producing this report. This was a study where partisanship really did not intervene. I also want to thank the Library of Parliament staff who worked long hours to produce this end product.
I also have the honour to present, in both official languages, the 25th report of the Standing Committee on Finance in relation to Supplementary Estimates (A), 2018-19.",Liberal,Malpeque,Wayne Easter,http://www.parl.gc.ca/Parliamentarians/en/members/wayne-easter(218969)
4760503,ca.proc.d.2018-11-08.10368295,2018-11-08,89dabae0-bc5d-4af0-babb-7104d4ee1742,219699,"Hon. Larry Bagnell (Yukon, Lib.)",,Routine Proceedings,Committees of the House,Procedure and House Affairs,"Mr. Speaker, I have the honour to present, in both official languages, the 75th report of the Standing Committee on Procedure and House Affairs entitled, “Approval and Updating of the House of Commons Electronic Petitions System”. As members know, a couple of years ago, Parliament had the idea to add electronic petitions as an option to paper petitions, so a provisional test project was conducted for a couple of years. After that time, the Standing Committee on Procedure and House Affairs did a review and suggested that it be permanent and made improvements to the petitions system. If this report is implemented, it will make electronic petitions permanent and more efficient.
Pursuant to Standing Orders 104 and 114, I have the honour to present, in both official languages, the 76th report of the Standing Committee on Procedure and House Affairs regarding the membership of committees of the House. If the House gives its consent, I would like to move concurrence in the report now.",Liberal,Yukon,Larry Bagnell,http://www.parl.gc.ca/Parliamentarians/en/members/larry-bagnell(219699)
4760504,ca.proc.d.2018-11-08.10368715,2018-11-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs,Does the hon. member for Yukon have the unanimous consent of the House to move the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4760505,ca.proc.d.2018-11-08.p5645174,2018-11-08,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Agreed.,,,Some hon. members,
4760506,ca.proc.d.2018-11-08.p5645175,2018-11-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4760507,ca.proc.d.2018-11-08.p5645176,2018-11-08,,,,intervention,Routine Proceedings,Committees of the House,Procedure and House Affairs, Yes.,,,Some hon. members,
4760508,ca.proc.d.2018-11-08.p4,2018-11-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Procedure and House Affairs,(Motion agreed to),Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4760509,ca.proc.d.2018-11-08.10368335,2018-11-08,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",,Routine Proceedings,Petitions,Eating Disorders,"Mr. Speaker, I am pleased to once again rise in this House to table petitions concerning a pan-Canadian strategy on eating disorders.
Eating disorders, such as anorexia and bulimia, have the highest mortality rate of all mental illnesses. However, the sooner someone receives treatment, the better the chance of recovery.
Currently there are children as young as seven who are affected by eating disorders, have been diagnosed and are being hospitalized for these eating disorders. More than one million Canadian sufferers and families have been negatively affected physically, emotionally and financially by these struggles.
The petitioners are calling on the Government of Canada to support Motion No. 117, which happens to be my motion. They are asking that the government initiate discussions with the provincial and territorial ministers responsible for health and all stakeholders to develop this comprehensive, pan-Canadian strategy for eating disorders, and that it should include prevention, diagnosis, treatment and support, as well as research.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4760510,ca.proc.d.2018-11-08.10368355,2018-11-08,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Routine Proceedings,Petitions,Postal Banking,"Mr. Speaker, I have a petition in support of postal banking.
Nearly two million Canadians desperately need an alternative to payday lenders, whose crippling lending rates affect the poor, marginalized, rural and indigenous communities most.
The petitioners point out that 3,800 Canada Post outlets already exist in rural areas where there are few or no banks at all. Canada Post has the infrastructure to make a rapid transition to include postal banking.
The petitioners are calling on the Government of Canada to create a committee to study and propose a plan for postal banking under the Canada Post Corporation.",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4760511,ca.proc.d.2018-11-08.10368698,2018-11-08,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Routine Proceedings,Petitions,Military Volunteer Service Medal,"Mr. Speaker, my second petition is timely in light of Remembrance Day on Sunday.
The petitioners, citizens of Canada, draw the attention of the House to the fact that at one time the Government of Canada issued the Canadian volunteer service medal to recognize Canadians who served voluntarily in the Canadian Forces. This medal was stopped in 1947.
The undersigned citizens call on the Government of Canada to recognize, by means of the creation and issuance of a new Canadian military volunteer service medal to be designated the Canadian military volunteer service medal, for volunteer service by Canadians in the regular forces, reserve military forces and cadet corps support staff, all who have completed 365 days of uninterrupted, honourable duty in service to this country.
The petitioners wish that this be presented in perpetuity.",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4760512,ca.proc.d.2018-11-08.10368381,2018-11-08,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,217321,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Routine Proceedings,Petitions,Seniors," Mr. Speaker, today I would like to present a petition signed by a number of people in my riding, Hochelaga, who are asking the Parliament of Canada to work with the provinces, territories, municipalities and seniors' organizations to develop a national strategy on aging that will secure high-quality public health care and reduce out-of-pocket health expenses for all seniors, ensure that affordable and appropriate housing that adapts to changing needs is available to seniors, increase income security for seniors, develop policies that secure quality of life and equality for all seniors, and create a seniors' advocate to ensure that these measures are undertaken and maintained.",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/marjolaine-boutin-sweet(217321)
