basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4759912,ca.proc.d.2018-11-06.10358255,2018-11-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,,,"Pursuant to section 79.22 of the Parliament of Canada Act, it is my duty to present to the House a report from the Parliamentary Budget Officer entitled, “The Strategic Personnel Generation Model (SPGM) Version 1.0”.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4759913,ca.proc.d.2018-11-06.10357974,2018-11-06,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8) I have the honour to table, in both official languages, the government's response to 15 petitions.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4759914,ca.proc.d.2018-11-06.10358235,2018-11-06,d67a49c2-65bd-411e-8bb4-29ff759c5829,214003,"Hon. Jean-Yves Duclos (Minister of Families, Children and Social Development, Lib.)",,Routine Proceedings,Poverty Reduction Act,," moved for leave to introduce Bill C-87, An Act respecting the reduction of poverty.
(Motions deemed adopted, bill read the first time and printed)",Liberal,Québec,Jean-Yves Duclos,http://www.parl.gc.ca/Parliamentarians/en/members/jean-yves-duclos(214003)
4759915,ca.proc.d.2018-11-06.10357999,2018-11-06,63894f25-ef7f-45a2-bac2-1a4ceb85b7ad,219363,"Ms. Yasmin Ratansi (Don Valley East, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Mr. Speaker, pursuant to Standing Order 34(1), I have the honour to present to the House, in both official languages, the report of the Canadian delegation of the Commonwealth Parliamentary Association respecting its participation at the Commonwealth Parliamentary Forum held in London, United Kingdom, from February 26 to March 1, 2018.",Liberal,Don Valley East,Yasmin Ratansi,http://www.parl.gc.ca/Parliamentarians/en/members/yasmin-ratansi(219363)
4759916,ca.proc.d.2018-11-06.10358018,2018-11-06,030c04f1-a5d5-4ba8-b5f2-cd412d43e4bf,220120,"Ms. Julie Dabrusin (Toronto—Danforth, Lib.)",,Routine Proceedings,Committees of the House,Canadian Heritage,"Mr. Speaker, I have the honour to present, in both official languages, the 15th report of the Standing Committee on Canadian Heritage entitled “Bill C-391, An Act Respecting a National Strategy for the Repatriation of Aboriginal Cultural Property”. The committee has studied the bill and has decided to report the bill back to the House with amendments.
While I am on my feet, I move:
 That the House do now proceed to orders of the day. 
",Liberal,Toronto—Danforth,Julie Dabrusin,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dabrusin(220120)
4759917,ca.proc.d.2018-11-06.10358040,2018-11-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Canadian Heritage, The question is on the motion. Is it the pleasure of the House to adopt the motion? ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4759918,ca.proc.d.2018-11-06.p5635585,2018-11-06,,,,intervention,Routine Proceedings,Committees of the House,Canadian Heritage," Agreed. 
 No. ",,,Some hon. members,
4759919,ca.proc.d.2018-11-06.p5635587,2018-11-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Canadian Heritage, All those in favour of the motion will please say yea. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4759920,ca.proc.d.2018-11-06.p5635588,2018-11-06,,,,intervention,Routine Proceedings,Committees of the House,Canadian Heritage, Yea. ,,,Some hon. members,
4759921,ca.proc.d.2018-11-06.p5635589,2018-11-06,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,Canadian Heritage, All those opposed will please say nay. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
