basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4733632,ca.proc.d.2018-02-01.9940048,2018-02-01,7cff4486-6787-493d-a4ee-a59d48f68ab3,219527,"Hon. Denis Paradis (Brome—Missisquoi, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Mr. Speaker, pursuant to Standing Order 34(1), I have the honour to present to the House, in both official languages, the report of the Canadian parliamentary delegation to the Canada-France Interparliamentary Association respecting its participation at the 45th annual meeting held in Marseille and Paris, France, from April 10 to 14, 2017. 
I would also like to take this opportunity to thank committee clerk Line Gravel, who has just retired, and analyst Raphaëlle Deraspe, who continues to do excellent work as always. ",Liberal,Brome—Missisquoi,Denis Paradis,http://www.parl.gc.ca/Parliamentarians/en/members/denis-paradis(219527)
4733633,ca.proc.d.2018-02-01.9940058,2018-02-01,a76af2a6-7a43-4f8f-a887-0d10b3a0a3c1,218969,"Hon. Wayne Easter (Malpeque, Lib.)",,Routine Proceedings,Interparliamentary Delegations,,"Mr. Speaker, pursuant to Standing Order 34(1) I have the honour to present, in both official languages, three reports of the Canada-United States Inter-Parliamentary Group. The first concerns the 10th annual conference of the Southeastern United States - Canadian Provinces Alliance, held in Toronto, Ontario, June 4 to 6, 2017. The second concerns the summer meeting of the Western Governors' Association held in Whitefish, Montana, United States of America, June 26 to 28, 2017. The third concerns the Canadian/American Border Trade Alliance conference held in Washington, D.C., United States of America, October 1 to 3, 2017.
I want to thank all the participants from all parties, because we really worked together on the objectives of Canada in those conferences. It was really collegial on all sides. ",Liberal,Malpeque,Wayne Easter,http://www.parl.gc.ca/Parliamentarians/en/members/wayne-easter(218969)
4733634,ca.proc.d.2018-02-01.9940063,2018-02-01,030c04f1-a5d5-4ba8-b5f2-cd412d43e4bf,235607,"Ms. Julie Dabrusin (Toronto—Danforth, Lib.)",,Routine Proceedings,Committees of the House,Canadian Heritage,"Mr. Speaker, I have the honour to present, in both official languages, the 10th report of the Standing Committee on Canadian Heritage entitled “Taking Action Against Systemic Racism and Religious Discrimination Including Islamophobia”.
I would like to thank the MP for Mississauga—Erin Mills for starting us on this course of study. Diversity is our strength, and the recommendations in this report will make us even stronger.",Liberal,Toronto—Danforth,Julie Dabrusin,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dabrusin(235607)
4733635,ca.proc.d.2018-02-01.9940067,2018-02-01,661a3062-86d1-4ba3-9e70-81c866aa2fc3,216864,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",,Routine Proceedings,Committees of the House,Canadian Heritage,"Mr. Speaker, it is my privilege to rise to comment on the Conservative Party's dissenting report on Motion No. 103.
We have given voice to moderate Muslims' concerns about the implications of Islamophobia, both as a term and as a concept. Our report includes five sections, one addressing the Liberals' assertion that we face a rising climate of hate and fear in Canada, one addressing the over two dozen different definitions of “Islamophobia”, and another on religious discrimination in Canada. We also address the issue of data collection, and end with the assertion that solutions can be found not in a whole-of-government approach, but in a whole-of-Canada approach. 
We are encouraging relevant communities to come together to solve the challenges that we will be facing together in the coming years. Our hope is that this report can play a positive role in addressing very real issues of discrimination faced by many Canadians, including Muslims.",Conservative,Cypress Hills—Grasslands,David Anderson,http://www.parl.gc.ca/Parliamentarians/en/members/david-anderson(216864)
4733636,ca.proc.d.2018-02-01.9940073,2018-02-01,6025d38f-3695-4037-8221-3f4cb652936b,218940,"Mr. Bill Casey (Cumberland—Colchester, Lib.)",,Routine Proceedings,Aboriginal Cultural Property Repatriation Act,," moved for leave to introduce Bill C-391, an act respecting a national strategy for the repatriation of aboriginal cultural property.
Mr. Speaker, it is truly my honour to introduce to the House an act respecting a national strategy for the repatriation of aboriginal cultural property. This is designed to be an incremental step to encourage governments, institutions, and private collectors to reorient their thinking around the collection, custody, study, and use of indigenous cultural property.
This started for me when I recently visited the Millbrook Cultural and Heritage Centre near Truro. I was admiring a beautiful ceremonial Mi'kmaq robe. The curator came over and told me that this was not the real robe. The real robe is in a museum in Australia, not on display, and it has been there since 1852. 
This bill is designed to get us all to think about how artifacts can be returned to their rightful owners, the indigenous people right across the country, and I am very pleased to table it today. It is important that we provide this information to indigenous youth and the communities. 
I am pleased that several indigenous members of this House have agreed to second the bill, and I appreciate that the member for Yukon seconded it as well. It represents the country from coast to coast, and I thank members very much.
 (Motions deemed adopted, bill read the first time and printed) ",Liberal,Cumberland—Colchester,Bill Casey,http://www.parl.gc.ca/Parliamentarians/en/members/bill-casey(218940)
4733637,ca.proc.d.2018-02-01.9940082,2018-02-01,9e05a099-6a0b-4fe2-9e9b-0a8b91b7807b,214054,"Ms. Monique Pauzé (Repentigny, BQ)",,Routine Proceedings,Aeronautics Act,," moved for leave to introduce Bill C-392, An Act to amend the Aeronautics Act, the Fishing and Recreational Harbours Act and other Acts (application of provincial law).
 Mr. Speaker, we in Quebec have passed a host of laws and consultation mechanisms, both at the government and municipal levels, to protect our environment and ensure harmonious land development and social licence. The same goes for all provinces. However, none of this holds up when it comes to federal projects. From legal uncertainties and court battles to unenforceable municipal bylaws, there is no shortage of problems.
 Today, I have the honour to introduce a bill that will fix all of that. This bill amends eight federal acts to impose constraints on the minister responsible for enforcing them. Once this bill is passed, the federal government will no longer be able to authorize an activity or infrastructure project that would violate provincial laws or municipal bylaws on environmental protection and land development. I am referring to pipelines, harbours, docks, airports, telecommunications infrastructure, and all property that enjoys federal immunity.
 (Motions deemed adopted, bill read the first time and printed) ",Bloc Québécois,Repentigny,Monique Pauzé,http://www.parl.gc.ca/Parliamentarians/en/members/monique-pauze(214054)
4733638,ca.proc.d.2018-02-01.9940109,2018-02-01,530dc476-c9bf-477c-83e7-6efc545f2bf8,224177,"Mr. Luc Thériault (Montcalm, BQ)",,Routine Proceedings,Multiculturalism Act,," moved for leave to introduce Bill C-393, An Act to amend the Canadian Multiculturalism Act (non-application in Quebec).
Mr. Speaker, I am introducing a bill to amend the Canadian Multiculturalism Act to provide that it does not apply in Quebec.
(Motions deemed adopted, bill read the first time and printed)",Bloc Québécois,Montcalm,Luc Thériault,http://www.parl.gc.ca/Parliamentarians/en/members/luc-theriault(224177)
4733639,ca.proc.d.2018-02-01.9940118,2018-02-01,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Palliative Care,"Mr. Speaker, I am honoured to present two petitions today. 
The first petition is related to palliative care. In this petition the petitioners highlight the importance of palliative care. They point out the passage of Bill C-14, the assisted suicide euthanasia bill, and the importance of palliative care being available to every Canadian resident that needs it. They also point out that the person must be able to clearly choose life or death.
The petitioners also point out that palliative care never hastens or prolongs death but makes the person comfortable in the last hours of life.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4733640,ca.proc.d.2018-02-01.9940434,2018-02-01,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Physician-Assisted Dying,"Mr. Speaker, the second petition also refers to Bill C-14 and highlights the issue of conscience protection.
The petitioners point out that committees heard testimony from numerous witnesses with respect to the importance of conscience protection for health care professionals, physicians, nurses, and institutions. The petitioners state that they should be protected from coercion or intimidation with respect to providing assisted suicide. Sadly, this is happening in British Columbia, the first province to permit this, which is forcing hospice facilities to have assisted suicide and euthanasia.
The petitioners call on the government for legislation which would cover conscience protection.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4733641,ca.proc.d.2018-02-01.9940148,2018-02-01,661a3062-86d1-4ba3-9e70-81c866aa2fc3,216864,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",,Routine Proceedings,Petitions,Human Rights,"Mr. Speaker, I have a petition to present from petitioners across Canada who are calling on the Government of Canada and the United Nations to act to ensure that Christians and other minorities living in Iraq and Syria have their rights protected.
The petitioners are asking specifically that they work to ensure that current and future legal frameworks in those countries promote and protect the equal and inalienable rights of all citizens and that they safeguard the dignified and continued improvement of living conditions for all minorities, but especially for returning refugees and internally displaced peoples, and that they identify and equip religious leaders and faith-based organizations so that they can play a constructive and central role in reconciling and rebuilding both Syrian and Iraqi societies.",Conservative,Cypress Hills—Grasslands,David Anderson,http://www.parl.gc.ca/Parliamentarians/en/members/david-anderson(216864)
