basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4733946,ca.proc.d.2018-02-02.9945633,2018-02-02,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,,House of Commons,,"I would like the House to take note of today's use of the wooden mace.
This mace is a reminder of the fire that claimed seven lives and destroyed the Parliament buildings the night of February 3, 1916.
The original mace was one of the objects destroyed in the fire. The wooden replica you see here today was made after the fire and was used until the United Kingdom gifted us the current mace in 1917.
As the House will not be sitting Saturday, the anniversary of the fire, the wooden mace is being used today to recall what happened 102 years ago.",Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4733947,ca.proc.d.2018-02-02.p5245556,2018-02-02,,,,stagedirection,Government Orders,Canada Elections Act,,"The House resumed from February 1 consideration of Bill C-50, An Act to amend the Canada Elections Act (political financing), as reported (with amendment) from the committee, and of the motions in Group No. 1. ",,,,
4733948,ca.proc.d.2018-02-02.9945639,2018-02-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Canada Elections Act,,"Mr. Speaker, it is with pleasure that I rise today to speak to another important piece of legislation that the government has brought forward. 
I am a bit surprised with the number of amendments and the objections coming forward from the Conservative Party, in particular, with regard to the legislation. I believe Canadians in all regions of our wonderful country would support it because it is about transparency. 
Members of the opposition often talk about elections and about looking at ways we can improve them. They often want to talk about ensuring there is more transparency in government. However, when it comes to an opportunity to vote in favour of legislation that would make election financing more transparent, it appears they will vote against it, particularly the Conservative Party. I am somewhat disappointed in that. I thought those members would recognize, as other stakeholders have, the value of passing it. 
Nowadays, the Conservatives like to quote the former ethics commissioner excessively. Mary Dawson has been clear that the legislation would ensure more transparency. Even though stakeholders such as Mary Dawson clearly indicate that it is good legislation moving forward, the official opposition objects to it. It does not make sense, unless we get a better understanding as to why the Conservatives might be a bit nervous about it.
We on this side of the House recognize what the legislation proposes to do, and maybe that is a good starting point for me.
What would Bill C-50 do that would offend so many Conservative members across the way? The bill would make fundraising events more transparent. It would apply to all fundraising events involving cabinet ministers, including the Prime Minister. I think the Conservatives object to that. The proposed bill also includes transparency by party leaders and leadership candidates when there is a leadership race. 
The bill would require events to be advertised on the website of political parties at least five days before they would take place. Political parties would be required to provide a report of attendees at these events to Elections Canada within 30 days after the event.
The bill also proposes some technical changes. It will bring leadership and nomination campaign expenses in line with the current regime for candidates.
In 2017, a Conservative fundraiser was held at which the current Conservative leader was the all-star candidate, not Stephen Harper but his replacement. Many people confuse the two as the same, and I can appreciate why. No one was to know about it. It was a secret fundraiser. When we initially inquired about it, we were told there was no fundraiser.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4733949,ca.proc.d.2018-02-02.p5245566,2018-02-02,,,,intervention,Government Orders,Canada Elections Act,, Where's the transparency.,,,An hon. members,
4733950,ca.proc.d.2018-02-02.p5245567,2018-02-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,Mr. Kevin Lamoureux,,Government Orders,Canada Elections Act,," Mr. Speaker, the initial reaction was that there was no transparency. When the Conservatives were pushed on the issue, they claimed there was a fundraiser—",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4733951,ca.proc.d.2018-02-02.p5245568,2018-02-02,,,,intervention,Government Orders,Canada Elections Act,," Oh, oh!",,,Some hon. members,
4733952,ca.proc.d.2018-02-02.9945654,2018-02-02,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Government Orders,Canada Elections Act,,"I want to remind members, not all members but one in particular, that when he speaks to his colleagues, he has a wonderful voice that carries throughout the building, but the rest of us have to hear it. If he is to make the comments, maybe he could keep his voice down and he could say it to his own colleagues, but not interrupt the actual speaker. 
The hon. parliamentary secretary.",Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4733953,ca.proc.d.2018-02-02.9945656,2018-02-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,Mr. Kevin Lamoureux,,Government Orders,Canada Elections Act,,"Mr. Speaker, I am trying to help my colleagues across the way in the Conservative Party realize why their speaking notes against the legislation are flawed. They go against what Canadians would want to see the official opposition do with respect to the legislation. If the Conservatives were in touch with their constituents, if they were in touch with Canadians, they would realize the error of their ways and maybe revisit them and consider being more supportive of the legislation and vote in favour of it. 
I will go back to my example as to why I believe the Conservative Party opposes the legislation.
 The government acknowledged and brought attention to a fundraising event that was hosted with the leader of the Official Opposition attending. Even after the Conservatives' initial denial that the event had not taken place, we persisted and they had no choice but to agree. They admitted to it, after a great deal of pulling. After they admitted they did have it, they said that he was not the same as a prime minister or a minister. It is as if the leader of the official opposition has no authority, power, or influence, that the leader of the opposition does not have to share with Canadians who he or she might receive money from in the future. We are talking about hundreds of thousands, if not millions, of dollars, and the Conservatives still believe they do not have to share that information with Canadians.
As we continue to look at ways to improve our election finances act, the Conservative Party needs to get with the times. It needs to understand and appreciate that there is an obligation to be more transparent with Canadians. 
We have seen changes in legislation over the years, modernizing it, with an expectation that we will have a healthier democracy in the long run. The legislation is all about that. 
The Conservatives will make accusations of all sorts in regard to the current government and the Ethics Commissioner, and exaggerate things. However, let us be very clear. Our government has consistently worked with the Ethics Commissioner and all independent parliamentary officers of the House in complying, following recommendations, and so forth. The same cannot be said about the Conservative Party, especially when it was in government. 
 I often make reference to the importance raising of money. It is important that we have the finances in order to campaign in elections. One strong positive is the limits that would be in place so no one could contribute than $1,500 to a campaign. It speaks volumes to our constituents when they realize that members of Parliament cannot receive more than $1,500 from an individual. They also cannot receive anything from unions or corporations. It is a way to assure our constituents that we have rules in place to ensure we will not be influenced by big money.
Once, I had a constituent ask me if someone gave me $1,000 donation, did that influence me. First, if I do find out about it, I appreciate it. I also appreciate the individual who works 20 to 40 hours a week during a campaign period, and often before a campaign period, as a volunteer for me. 
When we look at elections, they are about more than just money; they are about people and getting them engaged. We need to recognize that. We need to appreciate the thousands of volunteers who make our democracy work in the first place. However, money is an important component to it. That is one of the reasons why we brought forward this legislation, to ensure there is more transparency, not less, to improve our electoral financing laws.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4733954,ca.proc.d.2018-02-02.9945662,2018-02-02,0c9d00b0-a035-46d3-ba51-0db3e8da19b8,237078,"Mr. Murray Rankin (Victoria, NDP)",,Government Orders,Canada Elections Act,,"Mr. Speaker, it was a pleasure listening to the parliamentary secretary to the government House leader today. The word that often is used in these circumstances is “hutzpa”. The hon. gentleman rises to talk about the glories of Liberal electoral reform a year and a day after the Prime Minister broke the most sacred promise made during on campaign trail, which was the last first past the post, etc. Today, he would like us to believe that somehow making fundraising events more transparent is a substitute for getting rid of cash for access programs. I think he believes we can fool Canadians with these cosmetic changes in Bill C-50 and make them forget that all the Liberals are doing is normalizing cash for access programs.
Does the hon. gentleman even care?",New Democratic Party,Victoria,Murray Rankin,http://www.parl.gc.ca/Parliamentarians/en/members/murray-rankin(237078)
4733955,ca.proc.d.2018-02-02.9945665,2018-02-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,Mr. Kevin Lamoureux,,Government Orders,Canada Elections Act,,"Mr. Speaker, yes, I do care. That is why I have suggested, not only to the Conservatives but also to my New Democratic friends, that they support the legislation. It is good legislation.
 I know some might be offended with respect to incorporating leaders of political parties. However, today's reality is that leaders of political parties, even Jagmeet Singh, have a responsibility to be transparent when they receive money. As the leader of the New Democratic Party, we goes around Canada no doubt, as other leaders do, soliciting contributions, and individuals donate to the New Democrats. Why? I will leave it up to those individuals to explain that rationale.
 However, we know the leader of the New Democrats and the leader of the Conservative Party have hosted these events, just like previous leaders of the Liberal Party when it was in opposition. We are arguing, much like the Prime Minister and cabinet ministers, that all of those individuals, because of the positions they hold, have an obligation today, through this legislation if it were to pass, to be more transparent with Canadians as to who attends these events and the cost when it exceeds $200.
I do not quite understand why we are seeing this type of resistance, as if something new has happened in the last two years. We see progressive legislation on a very important file. I would have thought the New Democrats would support progressive legislation.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4733956,ca.proc.d.2018-02-02.9945667,2018-02-02,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Government Orders,Canada Elections Act,,"Mr. Speaker, a couple of days ago I was talking to a constituent about some unrelated matter. We talked about that for a while, and then she said how nice it was for her MP to get back to her on it. She said that in the last election, her and her husband had engaged their children in it. They went through the party platforms and let their children decide who they should vote for. However, she did not tell me who that was. The policy point of the party platform they decided on was electoral reform, making every vote count. She went on to say how disappointed her children were with the Liberal government, how cynical they were, how they felt disconnected from the political workings of the government, and how they might not vote when they were old enough.
Could the member across the way comment on how the breaking of this promise has made so many Canadians cynical about our whole political process.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4733957,ca.proc.d.2018-02-02.9945670,2018-02-02,07cf5767-802c-406c-92a7-7dc92af79b40,229526,Mr. Kevin Lamoureux,,Government Orders,Canada Elections Act,,"Mr. Speaker, I have held open town halls specifically on electoral reform. Individuals who have attended those are, as a whole, quite pleased with the government and its performance. The member makes reference to one issue within an election platform, but there are many issues in it.
 We can talk about the middle-class tax breaks, with hundreds of millions of dollars going back into the pockets of Canadians. We can talk about the increase to the GIS, which is lifting literally tens of thousands of seniors out of poverty. We can talk about the Canada child benefit, which lifts children out of poverty. Millions of dollars are going into my constituency every month because of the progressive approach by this Liberal government. This government is doing many things exceptionally well, and I will be informing the constituents of my colleagues across the way about that.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
