basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4742764,ca.proc.d.2018-05-03.10101296,2018-05-03,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to 42 petitions.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4742765,ca.proc.d.2018-05-03.10101303,2018-05-03,550141c4-bdc7-48ea-9e5e-6b40f5ad1bed,219906,"Hon. Mark Eyking (Sydney—Victoria, Lib.)",,Routine Proceedings,Committees of the House,International Trade,"Mr. Speaker, I have the honour to present, in both official languages, the 10th report of the Standing Committee on International Trade. It is a very hard-working committee. We are working hard not only for key stakeholders on trade around the world but for Canadians. I am very proud of our team.
Our report today is called “Multiculturalism: its Contribution to Canada's International Trade and Investment Activities”.",Liberal,Sydney—Victoria,Mark Eyking,http://www.parl.gc.ca/Parliamentarians/en/members/mark-eyking(219906)
4742766,ca.proc.d.2018-05-03.10101312,2018-05-03,eb53bf99-e3d5-44b9-a15e-6c295470cdd4,218395,"Hon. Kevin Sorenson (Battle River—Crowfoot, CPC)",,Routine Proceedings,Committees of the House,Public Accounts,"Mr. Speaker, I have the honour to present, in both official languages, the 45th report of the Standing Committee on Public Accounts, entitled “Oral Health Programs for First Nations and Inuit—Health Canada, of the Fall 2017 Reports of the Auditor General of Canada”.
Pursuant to Standing Order 109, the committee requests that the government table a comprehensive response to this report.",Conservative,Battle River—Crowfoot,Kevin Sorenson,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-sorenson(218395)
4742767,ca.proc.d.2018-05-03.10101322,2018-05-03,fc02fe5c-f4bc-451c-b921-86c4794d1d1d,234722,"Hon. John McKay (Scarborough—Guildwood, Lib.)",,Routine Proceedings,Committees of the House,Public Safety and National Security,"Mr. Speaker, several hundred witnesses later, and 50-plus amendments, 76 briefs, and over 70 hours worth of testimony, I have the honour to present, in both official languages, the 19th report of the Standing Committee on Public Safety and National Security in relation to Bill C-59, an act respecting national security matters. The committee has studied the bill and has decided to report the bill back to the House with amendments. This was a classic demonstration of how a parliamentary committee should operate.",Liberal,Scarborough—Guildwood,John McKay,http://www.parl.gc.ca/Parliamentarians/en/members/john-mckay(234722)
4742768,ca.proc.d.2018-05-03.10101336,2018-05-03,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Transportation Modernization Act,,"Mr. Speaker, there have been discussion among the parties, and if you seek it I think you will find unanimous consent for the following motion.
I move:
 That, notwithstanding any Standing Order or usual practice of the House, when no Member rises to speak on the motion relating to Senate amendments to Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts, or at 1pm this day, whichever comes first, every question necessary to dispose of the said stage of the said Bill shall be deemed put, and a recorded division deemed requested and that the division not be deferred. 
",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4742769,ca.proc.d.2018-05-03.10101348,2018-05-03,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Routine Proceedings,Transportation Modernization Act,,Does the hon. parliamentary secretary to the government House leader have the unanimous consent of the House to propose this motion?,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4742770,ca.proc.d.2018-05-03.p5380797,2018-05-03,,,,intervention,Routine Proceedings,Transportation Modernization Act,, Agreed.,,,Some hon. members,
4742771,ca.proc.d.2018-05-03.p5380798,2018-05-03,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Routine Proceedings,Transportation Modernization Act,, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
4742772,ca.proc.d.2018-05-03.p5380799,2018-05-03,,,,intervention,Routine Proceedings,Transportation Modernization Act,, Agreed.,,,Some hon. members,
4742773,ca.proc.d.2018-05-03.p2,2018-05-03,02c2cb20-f27d-46a5-8e78-ab4b405bf07b,214864,The Deputy Speaker,,Routine Proceedings,Transportation Modernization Act,,(Motion agreed to),Conservative,Simcoe North,Bruce Stanton,http://www.parl.gc.ca/Parliamentarians/en/members/bruce-stanton(214864)
