basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4742409,ca.proc.d.2018-05-01.10094009,2018-05-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Parliamentary Budget Officer,,"Pursuant to subsection 79.2(2) of the Parliament of Canada Act, it is my duty to present to the House a report from the Parliamentary Budget Officer entitled “The Government’s Expenditure Plan and Main Estimates 2018-19”.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4742410,ca.proc.d.2018-05-01.10093513,2018-05-01,6025d38f-3695-4037-8221-3f4cb652936b,218940,"Mr. Bill Casey (Cumberland—Colchester, Lib.)",,Routine Proceedings,Committees of the House,Health,"Mr. Speaker, I have the honour to present, in both official languages, the 16th report of the Standing Committee on Health, entitled “A Study on the Status of Antimicrobial Resistance in Canada and Related Recommendations”.
The sense of urgency with respect to this issue was a really big surprise to me. We heard from professionals in the health care industry about the ineffectiveness of antibiotics and the seriousness of this issue, and that unless something is done it will harm a lot of the great work that has been done in research in the health industry.
 I also have the honour to present, in both official languages, the 17th report of the Standing Committee on Health in relation to Bill S-228, an act to amend the Food and Drugs Act (prohibiting food and beverage marketing directed at children).
The committee has studied the bill and has decided to report the bill back to the House with amendments.
This was an interesting study. Members of all parties shared their expertise on this issue, and we feel we have improved the bill somewhat.",Liberal,Cumberland—Colchester,Bill Casey,http://www.parl.gc.ca/Parliamentarians/en/members/bill-casey(218940)
4742411,ca.proc.d.2018-05-01.10093531,2018-05-01,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Elections Act,," moved for leave to introduce Bill C-401, An Act to amend the Canada Elections Act (voting age).
Mr. Speaker, it is my great honour to introduce a new bill today. Bill C-401 will lower the voting age in Canada and create a system in which young people can vote once they turn 16.
The objective of this legislation is to increase voter turnout among young people in Canada. Across a number of western democracies, voter turnout is the weakest in the demographic where voting matters the most, the people on whose lives the decisions will have the most impact. Young people in Canada, ages 18 to 24, vote the least. Research has shown that if they start voting at a younger age they will continue voting longer. If someone has not started voting before the age of 25, that individual will not start voting at 30. The evidence is clear.
The goal of this amendment to the Canada Elections Act is to give young people the right to vote at the age of 16, knowing that in the context of still being in high school, still being at home, and being in their own community, they are more likely to vote.
I hope the House will look on this bill favourably. Some small adjustments will need to be made based on Bill C-76, which was tabled in the House yesterday.
 (Motions deemed adopted, bill read the first time and printed) ",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4742412,ca.proc.d.2018-05-01.10093558,2018-05-01,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Palliative Care,"Mr. Speaker, I am honoured to present two petitions today.
The first petition relates to a national palliative care strategy. It highlights that 70% of Canadians who need end-of-life palliative care do not have access to it. The petition also points out that it was this Parliament's decision, passed unanimously, to create a national palliative care strategy in support of Bill C-277.
The petitioners call on every member in Parliament to support palliative care and respect the international definition of palliative care by the World Health Organization that palliative care neither postpones nor hastens death.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4742413,ca.proc.d.2018-05-01.10094371,2018-05-01,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Physician-Assisted Dying,"Mr. Speaker, the second petition relates to conscience protection. It highlights that coercion, intimidation, or other forms of pressure intended to force physicians or health institutions to become parties to assisted suicide or euthanasia are a violation of the fundamental freedom of conscience.
The petitioners call on Parliament to enshrine in the Criminal Code of Canada the protection of conscience for physicians, health care professionals, and institutions from coercion and/or intimidation.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4742414,ca.proc.d.2018-05-01.10093576,2018-05-01,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Routine Proceedings,Petitions,Banking Services,"Mr. Speaker, I have two petitions. The first is from a group of Canadians in support of postal banking. We know that nearly two million Canadians desperately need an alternative to payday lenders, because these predators are preying upon people with crippling lending rates that affect the poor, marginalized, rural, and indigenous communities the most. 
We have 3,800 Canada Post outlets already in rural areas where there are few or no banks. Canada Post has the infrastructure to make a rapid transition that would include postal banking. Therefore, the petitioners are asking the Government of Canada to enact my motion, Motion No. 166, and create a committee to study and propose a plan for postal banking under the Canada Post Corporation. ",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4742415,ca.proc.d.2018-05-01.10093935,2018-05-01,8826a32c-2e29-49be-b6e2-c1f10363639b,218836,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Routine Proceedings,Petitions,Volunteer Service Medal,"Mr. Speaker, the second petition is from a group of Canadians who are very sad that the Canadian volunteer medal has ceased to exist. They are petitioning the government to create and issue a new Canadian military volunteer service medal to be designated the Canadian military volunteer service medal for volunteer service by Canadians in the regular forces, the reserves, the cadet corps, and support staff who have completed 365 days of uninterrupted honourable duty for Canada. ",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(218836)
4742416,ca.proc.d.2018-05-01.10093599,2018-05-01,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",,Routine Proceedings,Petitions,Algoma Passenger Train,"Mr. Speaker, I rise once again to table petitions regarding the Algoma passenger train, which was really the only safe, affordable, all-season access into the Algoma wilderness rail corridor for over 100 years. The loss of this train has resulted in substantial hardships for residents, businesses, communities, and passengers. Alternate ways of access are not reliable, safe, and year-round, or are non-existent. There are only a few industrial roads, which are not very well maintained, for people to access some of their properties. The passenger train was not only the best thing that was helping these individuals, but it was also an environmentally responsible way to travel.
 The petitioners ask that the Algoma passenger train be put back into service in order to ensure the mission of Transport Canada, which is to serve the public interest through promotion of a safe, secure, efficient, and environmentally responsible transportation system in Canada. ",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4742417,ca.proc.d.2018-05-01.10093624,2018-05-01,62bfd797-8d32-425b-91b1-1422ca16694f,237138,"Mr. Blake Richards (Banff—Airdrie, CPC)",,Routine Proceedings,Petitions,Infant Loss,"Mr. Speaker, I am tabling a petition today calling upon all members of the House to support Motion No. 110 in order to show better support and compassion for parents who have suffered the loss of a pregnancy or an infant child. These are petitioners from Nova Scotia, Quebec, Ontario, Saskatchewan, Alberta, British Columbia, and all across Canada. They were quite disappointed to hear the government indicate, during debate on the motion, that it felt there was not enough time to study an issue as important as this one. They believe the government should be standing shoulder to shoulder with these families and showing support and compassion for them, not telling them it does not have time to deal with their issues. ",Conservative,Banff—Airdrie,Blake Richards,http://www.parl.gc.ca/Parliamentarians/en/members/blake-richards(237138)
4742418,ca.proc.d.2018-05-01.10093636,2018-05-01,f1ca301b-cd67-48b5-9dd4-0f6c2af5454e,217268,"Ms. Karine Trudel (Jonquière, NDP)",,Routine Proceedings,Petitions,Guaranteed Income Supplement," Mr. Speaker, I am honoured to present a petition from residents of Jonquière regarding automatic enrolment for the guaranteed income supplement. The federal government recently announced a new process to automatically enrol seniors for the guaranteed income supplement, but automatic enrolment will not apply to all eligible individuals when they turn 64. We know this program is important for low-income seniors who receive old age security. The extra income enables them to remain in their homes, receive additional care, and access a number of services. I am honoured to present this petition about automatic enrolment for the guaranteed income supplement.",New Democratic Party,Jonquière,Karine Trudel,http://www.parl.gc.ca/Parliamentarians/en/members/karine-trudel(217268)
