basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4743948,ca.proc.d.2018-05-09.10122267,2018-05-09,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"It being Wednesday, we will now have the singing of the national anthem led by the hon. member for Edmonton Centre.
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4743949,ca.proc.d.2018-05-09.10122270,2018-05-09,f82c2265-7622-4abb-b866-59cba1fa52ee,214145,"Mr. Rhéal Fortin (Rivière-du-Nord, GPQ)",,Statements By Members,Gun Control,,"Mr. Speaker, Bill C-71 is a real feather in the government's cap. The Liberals found a way to disappoint both those who want to restrict access to firearms and those who want to make it easier.
In attempting to reconcile the irreconcilable to win votes, the government completely missed the point: what is the purpose of gun control? It is supposed to keep guns out of our neighbourhoods. Why then, is there not a word about assault rifles like the one used at the Quebec City mosque on January 29, 2017?
Gun control is also supposed to keep guns out of the wrong hands. Here again, there is not a word about people with serious mental illness accessing guns, not even the merest mention of conversations that need to happen with the provinces.
The government tried to sit on the fence, so it should come as no surprise that it is now sprawled on the ground.",GPQ (ex-Bloc),Rivière-du-Nord,Rhéal Fortin,http://www.parl.gc.ca/Parliamentarians/en/members/rheal-fortin(214145)
4743950,ca.proc.d.2018-05-09.10122274,2018-05-09,86a43c8a-1145-4984-af24-0fe651826173,219398,"Ms. Pam Damoff (Oakville North—Burlington, Lib.)",,Statements By Members,Status of Women,,"Mr. Speaker, last week we heard over and over again disconcerting things from Conservative political leaders across the country denying the facts and ignoring the real barriers faced by women in politics. Our government understands that women in politics face sexism, harassment, and other systemic barriers, and we are working to eliminate these factors.
That is why we are working with organizations like Equal Voice and the Federation of Canadian Municipalities to find out why there are fewer female elected representatives than male. 
We also announced $18 million in funding to enhance the participation of women, including indigenous women, as leaders in their communities.
We have introduced Bill C-65 to address harassment and sexual violence. Our government knows that we simply cannot move forward when half of us are held back.",Liberal,Oakville North—Burlington,Pam Damoff,http://www.parl.gc.ca/Parliamentarians/en/members/pam-damoff(219398)
4743951,ca.proc.d.2018-05-09.10122277,2018-05-09,3b00808c-6ef4-44a2-8204-dc48574a870e,218245,"Mr. Ted Falk (Provencher, CPC)",,Statements By Members,Volunteerism,,"Mr. Speaker, this past weekend, more than 2,000 volunteers from over 20 churches in Steinbach, Manitoba, got together to comb the streets, parks, and ditches to collect the garbage that had accumulated over the winter. This annual Pick Up 'n' Walk event was organized by local churches to help the city remain sparkling clean. This year, an astonishing 10 tonnes of garbage was collected. It is so encouraging to see the churches in our communities rally together for such a great event. It is no coincidence that Steinbach has been declared the cleanest city in North America.
 Efforts like this one are an excellent example of the good work faith groups do in our communities, but this year, many groups that engage in activities like this have been rejected for Canada summer jobs funding simply for holding different beliefs than the Prime Minister's.
 Thankfully, many are rallying behind these organizations and ensuring that they have the resources they need to continue the good work. I would like to commend all the volunteers for graciously giving their time for a job well done.",Conservative,Provencher,Ted Falk,http://www.parl.gc.ca/Parliamentarians/en/members/ted-falk(218245)
4743952,ca.proc.d.2018-05-09.10122281,2018-05-09,a7648c3d-c78b-4848-bf55-ef56438c1f25,219962,"Mr. Geng Tan (Don Valley North, Lib.)",,Statements By Members,Seniors,,"Mr. Speaker, imagine if Canadians who volunteer to help seniors could bank hours of credit, to be redeemed in kind upon their own retirements. In other words, young people and capable adults who provide care to seniors would bank the time and then exchange it for care when they themselves are seniors. This system would provide additional social care to Canada's seniors. It is a solution that would run on time, not money. This scheme would encourage more people to provide unpaid help to seniors in Canada. By registering, they would build up a care pension, claimable in the form of care during their own retirements.
In recent years, some countries, such as Switzerland, have experimented with time banking as part of their retirement plans. I encourage my fellow parliamentarians to support such a time-bank system in Canada.",Liberal,Don Valley North,Geng Tan,http://www.parl.gc.ca/Parliamentarians/en/members/geng-tan(219962)
4743953,ca.proc.d.2018-05-09.10122287,2018-05-09,53435570-da9e-42e1-a195-e5475a2f8b13,217110,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",,Statements By Members,Indigenous Affairs,,"Mr. Speaker, today I want to recognize the great work being done by Green Arrow Healing in Beauval, Saskatchewan. The members of Green Arrow are trained counsellors and educators who bring indigenous ways of healing and support to the youth of northern Saskatchewan. In addition to counselling and detox services for at-risk youth, Green Arrow combines traditional and western healing methods to foster leadership and to connect people back with nature. 
The successes of Green Arrow Healing really show how vital it is to have first nations and Métis people and culture integrated into our wellness programs. Many who leave the Green Arrow workshops feel a new sense of hope and are confident in their ability to grow and build the bonds of family and friendship. I very much look forward to working with Green Arrow Healing as their programs and mandate continue to grow over the coming years.",New Democratic Party,Desnethé—Missinippi—Churchill River,Georgina Jolibois,http://www.parl.gc.ca/Parliamentarians/en/members/georgina-jolibois(217110)
4743954,ca.proc.d.2018-05-09.10122294,2018-05-09,330c0119-cf49-4e85-9407-539367825c2b,234610,"Mr. Chris Bittle (St. Catharines, Lib.)",,Statements By Members,In the Soil Arts Festival,,"Mr. Speaker, spring in downtown St. Catharines brings with it the In the Soil Arts Festival. This three-day festival brings together a wide range of Niagara artists, who provide an explosion of creativity and unique audience experiences. The festival nurtures the creation of new work, showcases talent, encourages innovation, and provides intimate and uncommon platforms for audiences to experience.
 In the Soil is Niagara's homegrown arts festival that is working to make Niagara culturally distinct. This year, 2018, marks the festival's 10th anniversary, and I want to take this opportunity to acknowledge and celebrate the incredible work of Annie Wilson, Deanna Lynn Jones, and all others in Niagara who have contributed to making “our little festival that could” an amazing success over the past decade.
 In the Soil has been a labour of love and is an incredible celebration of the arts in Niagara. The festival planted its roots in downtown St. Catharines, and the community has grown alongside it over the past 10 years. Congratulations to the In the Soil team on a great decade of success.",Liberal,St. Catharines,Chris Bittle,http://www.parl.gc.ca/Parliamentarians/en/members/chris-bittle(234610)
4743955,ca.proc.d.2018-05-09.10122299,2018-05-09,6e88c64b-66df-4989-84da-2a037744909c,218596,"Mr. Jamie Schmale (Haliburton—Kawartha Lakes—Brock, CPC)",,Statements By Members,Chamber of Commerce Awards of Excellence,,"Mr. Speaker, the Bobcaygeon and Area Chamber of Commerce recently held its 2018 Awards of Excellence ceremony at the gorgeous Lakeview Arts Barn. I would like to congratulate all award nominees and recipients, including Andy Lummiss and Jessica O'Neill, for the Employee Achievement award; Bobcaygeon Eye Care, for the Business Achievement Award; Granny Bird Wool Shoppe, for the New Business Achievement Award; Happy Days Houseboats, for the Hospitality Award; Bobcaygeon Canada Day Committee, for the Not for Profit Achievement Award; Canada/US Walleye Tournament, for the Tourism Achievement Award; Sarah Quick, for the Creative Arts Achievement Award; and of course, Ruth Mclsaac, for the Citizen of the Year Award.
 A special thanks to all the sponsors and staff, general manager Ruthann Wilson, the board of directors, and president Miriam Newton for organizing this spectacular event.
 In keeping with the theme of a strong business community, I would also like to extend my congratulations to Kavtek and Percheron Plastic for winning the recent Bears' Lair Entrepreneurial Competition in Peterborough.",Conservative,Haliburton—Kawartha Lakes—Brock,Jamie Schmale,http://www.parl.gc.ca/Parliamentarians/en/members/jamie-schmale(218596)
4743956,ca.proc.d.2018-05-09.10122302,2018-05-09,897d99d9-377d-43a8-81be-27a22174136e,234515,"Mr. Jean Rioux (Saint-Jean, Lib.)",,Statements By Members,Saint-Jean,,"Mr. Speaker, the vitality and development of our ridings depend entirely on the engagement of the people who live there.
Our entrepreneurs' determination and especially their perseverance are key drivers of economic activity. St-Jean Pizzeria is a perfect example. Congratulations to the Petrozza family and the many employees who, for 50 years now, have been contributing to the economic growth of Saint-Jean.
A young Italian immigrant from Calabria realized his dream in 1968 when he decided to set up shop in Saint-Jean-sur-Richelieu and share his culinary talents with us. Today we are celebrating this institution's many years of success bringing the flavours of Italy to our community. I join thousands of happy customers in sincerely thanking this distinguished Saint-Jean family.",Liberal,Saint-Jean,Jean Rioux,http://www.parl.gc.ca/Parliamentarians/en/members/jean-rioux(234515)
4743957,ca.proc.d.2018-05-09.10122305,2018-05-09,6025d38f-3695-4037-8221-3f4cb652936b,218940,"Mr. Bill Casey (Cumberland—Colchester, Lib.)",,Statements By Members,Oxford Frozen Foods,,"Mr. Speaker, 2018 marks 50 years for Oxford Frozen Foods in Cumberland County, Nova Scotia. Begun in 1968 by John Bragg, it has grown from a 100-acre farm to a business that today processes 150 million pounds of wild blueberries every year. Oxford handles other products, but wild blueberries are its calling card, and today, Oxford exports Grade A fresh and frozen wild blueberries to over 30 countries from Nova Scotia.
Routinely recognized as one of the best managed companies in Canada, Oxford and the Bragg family are also generous supporters of our rural communities and economic development. They were quick to help support the refugee families when they came to Nova Scotia.
I thank John Bragg, David Hoffman, and the entire Oxford family for all they do for our community, and I congratulate them on their tremendous achievements.
Oxford wanted me to invite everyone to their celebration on July 28 in Oxford, Nova Scotia.",Liberal,Cumberland—Colchester,Bill Casey,http://www.parl.gc.ca/Parliamentarians/en/members/bill-casey(218940)
4743958,ca.proc.d.2018-05-09.10122311,2018-05-09,d5a197ec-6694-4a63-b918-f7c55df7b7c2,234409,"Mr. Larry Miller (Bruce—Grey—Owen Sound, CPC)",,Statements By Members,Mother's Day,,"Mr. Speaker, this Sunday is Mother's Day, and I would like to pay tribute to mothers everywhere. I lost my mother a year ago, and I still miss her dearly. We are all blessed with just one mother, and mine was the best, just as yours is, Mr. Speaker, I am sure, and as is every other member's mother. 
Mothers are the glue in every family, the one we run to first at a very young age when we scrape a knee, and the first one we go to as adults when things are tough or we are having a bad day.
 Today I say, “Thanks, Mom. You were the best.” I thank my wife, the mother of our three sons; and my daughters-in-law, who are the mothers of my grandchildren. Indeed, I thank all mothers across Canada for being who they are. This Sunday, they should sit back, put up their feet, and enjoy the day. They have earned it. 
Happy Mother's Day.",Conservative,Bruce—Grey—Owen Sound,Larry Miller,http://www.parl.gc.ca/Parliamentarians/en/members/larry-miller(234409)
4743959,ca.proc.d.2018-05-09.10122320,2018-05-09,99ee0962-1c47-4653-9b76-6a90e16f4604,219923,"Mr. Colin Fraser (West Nova, Lib.)",,Statements By Members,Lions Club,,"Mr. Speaker, on April 28, I was honoured to welcome Lions Club members from across Nova Scotia in my hometown of Yarmouth for their annual provincial convention.
 Lions Clubs in Nova Scotia first began in 1945, when the first clubs were established in Halifax, Dartmouth, and Middleton. Seventy-three years later, Nova Scotia is now home to 69 Lions Clubs, including 12 in my riding of West Nova.
The many efforts of these clubs and their members in organizing fundraising activities and encouraging volunteerism makes all of our communities a much better place to live. Their motto, “We Serve”, perfectly captures the spirit of Lionism.
I thank the convention's co-chairs Fred Graham and Sandra Blake, and the entire organizing committee from the Yarmouth Lions Club for hosting such a fabulous event. I thank all Lions for their service and the amazing work they do each and every day in Nova Scotia, across Canada, and around the world.",Liberal,West Nova,Colin Fraser,http://www.parl.gc.ca/Parliamentarians/en/members/colin-fraser(219923)
4743960,ca.proc.d.2018-05-09.10122327,2018-05-09,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,234551,"Mr. Stéphane Lauzon (Argenteuil—La Petite-Nation, Lib.)",,Statements By Members,Olympic and Paralympic Winter Games,,"Mr. Speaker, today it is a day of excellence in Parliament. We are fortunate to welcome Team Canada athletes competing at the Olympic and Paralympic Winter Games this year in Pyeongchang, South Korea. Together, they garnered an impressive 57 medals, never seen before for our Canadians. They are a source of inspiration for all Canadians.
Everyone who watched the games as closely as I did knows one thing: an athlete is an athlete is an athlete.
Whether these athletes reached the podium or not, whether they were Paralympian or Olympian, their courage in the face of adversity, the years of determination required, their hard work to achieve a goal are all a shining example for all Canadians, regardless of their gender, their sexual orientation, their origin, and what makes them unique.
I want to thank our athletes for inspiring us.
Go Canada, go.",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(234551)
