basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4759083,ca.proc.d.2018-10-31.10342790,2018-10-31,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"It being Wednesday, we will now have the singing of O Canada, led by the hon. member for Kitchener—Conestoga.
 [Members sang the national anthem]  ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4759084,ca.proc.d.2018-10-31.10342795,2018-10-31,f45e86b7-f192-4692-9889-6b57283fc3b0,224178,"Mr. Gabriel Ste-Marie (Joliette, BQ)",,Statements By Members,Commissioner of Debates,,"Mr. Speaker, anyone in search of bad ideas need look no further than the Liberals and especially the Prime Minister. Topping the list of bad ideas are the Trans Mountain buy-out and premature pot legalization. This week's featured bad idea is a leaders debate commissioner, which is like a matryoshka doll of bad ideas. Open it up and voilà! There is another bad idea inside it, another one inside that, and so on.
The government is going to pay a former governor general—and we all know how much people care about governors general—$5.5 million to do two TV shows. The parties will not be required to participate, broadcasters that want to organize their own debates can do so, the government is unilaterally choosing the commissioner, and so on. This is ridiculous. 
Instead of wasting people's money, the government should start making itself useful by compensating farmers, reimbursing Quebec for costs related to asylum seekers and transferring a decent amount of money for health care. It should make itself useful. ",Bloc Québécois,Joliette,Gabriel Ste-Marie,http://www.parl.gc.ca/Parliamentarians/en/members/gabriel-ste-marie(224178)
4759085,ca.proc.d.2018-10-31.10342799,2018-10-31,3106c3be-f49e-4c55-9d12-fb6441875251,219988,"Mr. Randeep Sarai (Surrey Centre, Lib.)",,Statements By Members,1984 Anti-Sikh Riots,,"Mr. Speaker, today we remember the day, in 1984, when riots took place on the streets of Delhi and numerous other cities across India. Organized mobs in the city killed thousands of innocent Sikhs only because of the choice of their faith. Sikh homes were identified, tagged and systemically targeted. Mobs came out, women were raped, men were burned by having tires placed on them and lighted, and children were killed for simply having unshorn hair. It is a memory that haunts Sikhs every day. Thirty-four years later, we still await justice for those women, widows and orphans.
 Canadians stand with the Sikhs of India and demand justice for the victims. Our prayers are forever with them, and we will never forget. ",Liberal,Surrey Centre,Randeep Sarai,http://www.parl.gc.ca/Parliamentarians/en/members/randeep-sarai(219988)
4759086,ca.proc.d.2018-10-31.10342802,2018-10-31,00000000-0000-0000-0000-000000000000,236972,"Mr. Dane Lloyd (Sturgeon River—Parkland, CPC)",,Statements By Members,Violence Against Women,,"Mr. Speaker, on October 13, I attended the Jessica Martel Memorial Foundation gala in Morinville, held in remembrance of Jessica Martel, who was brutally murdered in an act of domestic violence.
 Across Canada, families live in fear, and many victims have nowhere to turn. Jessica was one of those victims. She chose to leave an abusive relationship, and her decision cost her her life.
In memory of her daughter, Lynne Rosychuk, an extraordinary woman, together with the family and friends of Jessica, took action. In September, the foundation broke ground on Jessie's House, a home to support survivors of domestic abuse in my riding and surrounding areas.
 In November, Alberta recognizes Family Violence Prevention Month. I call on the government to support initiatives like Jessie's House that help break the cycle of violence and support survivors of domestic abuse in our communities.",Conservative,Sturgeon River—Parkland,Dane Lloyd,http://www.parl.gc.ca/Parliamentarians/en/members/dane-lloyd(236972)
4759087,ca.proc.d.2018-10-31.10342805,2018-10-31,7cff4486-6787-493d-a4ee-a59d48f68ab3,219527,"Hon. Denis Paradis (Brome—Missisquoi, Lib.)",,Statements By Members,Riding of Brome—Missisquoi,," Mr. Speaker, on October 10, 2018, I announced that Canadian Heritage is investing $210,000 to renovate the round barn in Mansonville, a village at the eastern edge of Brome—Missisquoi. This barn, one of only six or seven of its kind left in the Eastern Townships, was built in 1912 and truly is one of our heritage jewels. The funding will help renovate the structure and make it safer, so it is better suited to welcoming visitors who wish to reconnect with their history. 
While I was in Mansonville, I also visited the Missisquoi North Volunteer Centre. At the centre, which offers support and coordination services to over 191 registered volunteers, I met a team of very passionate people who help bring this wonderful community to life. I would especially like to thank Mable Hastings, the executive director, for her warm welcome.
She is also inviting the Prime Minister to visit the centre in Potton.
 Great job, Mable.",Liberal,Brome—Missisquoi,Denis Paradis,http://www.parl.gc.ca/Parliamentarians/en/members/denis-paradis(219527)
4759088,ca.proc.d.2018-10-31.10342809,2018-10-31,7f01c656-5f94-4743-9018-ad3a89bb2fc4,230593,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",,Statements By Members,Rail Transportation,,"Mr. Speaker, every day, cars travelling on the Trans-Canada Highway have to stop to let CN freight trains go by.
Every year, Transport Canada keeps a sad list of railway crossings across the country with the highest risk of accidents, and unfortunately my riding is on that list. 
This is also an economic development issue. The transportation of freight on that stretch of track is expected to skyrocket in the coming years. The solution to these two problems is to build a multi-level rail bridge.
Saint-Hyacinthe is the only place in Canada, and perhaps even in North America, where a rail line crosses a highway.
I have given my colleagues, the infrastructure and transport ministers, all of the information on this file, and I hope to have their full co-operation and assistance.",New Democratic Party,Saint-Hyacinthe—Bagot,Brigitte Sansoucy,http://www.parl.gc.ca/Parliamentarians/en/members/brigitte-sansoucy(230593)
4759089,ca.proc.d.2018-10-31.10342812,2018-10-31,c5d87175-ce3a-486e-a9b3-827145422791,219800,"Mr. Terry Sheehan (Sault Ste. Marie, Lib.)",,Statements By Members,Sault Ste. Marie Soup Kitchen Community Centre,,"Mr. Speaker, I am pleased to stand in the House today to commend the management, staff, volunteers and all participants at the Sault Ste. Marie Soup Kitchen Community Centre, which is celebrating its 35th anniversary. Specifically, I would like to thank and congratulate Mr. Tony Martin, founder of the Soup Kitchen Community Centre. Recently, at a special ceremony in front of family and friends, the Tony Martin Community Hall was dedicated to him.
Many people in the House would know Tony, as he served as the MPP for the Sault from 1990 to 2003 and as an MP from 2004 to 2011. 
Tony was a champion of this initiative, and he brought a valuable resource to our community. The Sault Ste. Marie Soup Kitchen is a special place that operates several programs to assist people in a respectful and collaborative manner. It offers nutritious free meals at noon every day and the good food box program. It sponsors a family program, two after-school initiatives and much more.
Congratulations and best wishes to Tony for the generosity he has created within our community. I thank his family and everyone at the soup kitchen.",Liberal,Sault Ste. Marie,Terry Sheehan,http://www.parl.gc.ca/Parliamentarians/en/members/terry-sheehan(219800)
4759090,ca.proc.d.2018-10-31.10342815,2018-10-31,2428082e-6784-4ce4-ae08-dab7caa06e6b,237032,"Mr. Ron Liepert (Calgary Signal Hill, CPC)",,Statements By Members,Privacy,,"Mr. Speaker, this past weekend, I was watching Global News and saw the report that Statistics Canada, without consent, was preparing to gather personal financial information from some 500,000 Canadians. When I saw that, I thought that it could not be true. Well, it is true, because over the past two days, the Prime Minister has not only confirmed it but has also doubled down. He says that Canadians' private information will be protected, but this is also the guy who said he would balance the budget and that budgets balance themselves. It sounds to me like this is another case of “I'm here from the government, and I want to help”.
Not even my wife knows about my own personal financial transactions. Why does the Prime Minister think he has the right to snoop into my transactions and those of half a million Canadians? The Prime Minister is finally demonstrating what we have all known: the long-held belief that he has deep admiration for China's basic dictatorship. ",Conservative,Calgary Signal Hill,Ron Liepert,http://www.parl.gc.ca/Parliamentarians/en/members/ron-liepert(237032)
4759091,ca.proc.d.2018-10-31.10342820,2018-10-31,63894f25-ef7f-45a2-bac2-1a4ceb85b7ad,219363,"Ms. Yasmin Ratansi (Don Valley East, Lib.)",,Statements By Members,The Environment,,"Mr. Speaker, on October 27, I organized a town hall with my colleague from Don Valley West addressing the government's track record over the past three years.
We asked constituents to choose their top three issues from the economy, climate change, poverty alleviation, a youth strategy, a national housing strategy, immigration and the legalization of cannabis. To our surprise, climate change was their top priority. They all support a price on pollution, and they want us to do more. They feel that climate change is an urgent issue, and they would like to leave their children and grandchildren with a positive legacy. Unlike the Conservatives, they want action now.
Our constituents believe that the provinces that are reluctant to impose the carbon tax are being unwise and that the opinions of those who deny the scientific evidence on climate change are not relevant to the discussion.",Liberal,Don Valley East,Yasmin Ratansi,http://www.parl.gc.ca/Parliamentarians/en/members/yasmin-ratansi(219363)
4759092,ca.proc.d.2018-10-31.10342824,2018-10-31,4abeb9b5-279b-4117-9e04-b8901d9ccc53,224216,"Mr. Francis Scarpaleggia (Lac-Saint-Louis, Lib.)",,Statements By Members,Beaconsfield,,"Mr. Speaker, the City of Beaconsfield, in my riding of Lac-Saint-Louis, recently received the Municipalité Écon'eau attestation from Reseau Environnement for its ambitious efforts in the area of water conservation. This attestation recognizes the city's infrastructure-leak-detection program, its efforts to raise awareness about drinking water conservation and the quality of the information on the water section of the city's website.
Beaconsfield's drinking water consumption continues to drop year after year. The replacement of underground infrastructure, financed in part by the new building Canada fund, has made the city's water supply system more efficient.
Congratulations to Mayor Georges Bourelle; Councillor Karen Messier, the environmental conscience of the city; and all council members for their leadership in helping to protect Canada's most vital resource: water.
Congratulations, Beaconsfield.",Liberal,Lac-Saint-Louis,Francis Scarpaleggia,http://www.parl.gc.ca/Parliamentarians/en/members/francis-scarpaleggia(224216)
