basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4758737,ca.proc.d.2018-10-30.10337444,2018-10-30,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Certificates of Nomination,,"Mr. Speaker, this certificate of nomination proposes the appointment of the Right Hon. David Johnston to the position of commissioner of debates. 
Pursuant to Standing Order 111.1, I have the honour to table in both official languages a certificate of nomination, with biographical notes, for the proposed appointment of the Right Hon. David Johnston as the debates commissioner.
I request that the certificate of nomination and biographical notes be referred to the Standing Committee on Procedure and House Affairs.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4758738,ca.proc.d.2018-10-30.10336878,2018-10-30,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Routine Proceedings,Office of the Correctional Investigator,,"Mr. Speaker, pursuant to Standing Order 32(2), I have the honour to table in both official languages today the 2017-18 annual report of the Office of the Correctional Investigator. 
I am also tabling the response to one recommendation in that report that is directed to me in my capacity as Minister of Public Safety and Emergency Preparedness, the response to one recommendation directed to the Department of Public Safety, as well as the response to the 19 recommendations that were directed in the report to the Correctional Service of Canada.",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4758739,ca.proc.d.2018-10-30.10337508,2018-10-30,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Routine Proceedings,Royal Canadian Mounted Police,,"Mr. Speaker, pursuant to Standing Order 32(2), I have the honour to table in both official languages the 2017 annual report on the RCMP's use of the law enforcement justification provisions.",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4758740,ca.proc.d.2018-10-30.10336888,2018-10-30,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response to Petitions,,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table in both official languages the government's response to one petition.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4758741,ca.proc.d.2018-10-30.10336896,2018-10-30,661a3062-86d1-4ba3-9e70-81c866aa2fc3,216864,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",,Routine Proceedings,Protection of Freedom of Conscience Act,," moved for leave to introduce Bill C-418, an act to amend the Criminal Code (medical assistance in dying).
Mr. Speaker, it is my honour today to table the protection of freedom of conscience act. The purpose of this is to protect the rights of health care professionals who conscientiously object to participation in medical assistance in dying, making it an offence to intimidate or try to force a health care professional to be involved in this activity. It also makes it an offence to fire or refuse to employ a health care professional for refusing to take part, either directly or indirectly, in the provision of medical assistance in dying. 
I believe it is time to stand up for the doctors and health care providers who are not willing to leave their core ethics behind when they are at a patient's bedside. Access to medical assistance in dying and the right to conscientious objection are not mutually exclusive.
 (Motions deemed adopted, bill read the first time and printed)",Conservative,Cypress Hills—Grasslands,David Anderson,http://www.parl.gc.ca/Parliamentarians/en/members/david-anderson(216864)
4758742,ca.proc.d.2018-10-30.10336916,2018-10-30,b6850f16-57dc-486c-b5bb-0fd191022af4,216935,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Routine Proceedings,Criminal Code,," moved that Bill S-240, an act to amend the Criminal Code and the Immigration and Refugee Protection Act (trafficking in human organs), be read the first time.
Mr. Speaker, for 10 years members of Parliament have been trying to pass legislation to address the scourge of international organ trafficking. My colleague, the member for Etobicoke Centre, as well as the former Liberal MP and justice minister Irwin Cotler, both presented bills on this issue in the previous Parliament. None have passed until this point though.
I would like to commend to the House the excellent work of the Senate, and Senator Ataullahjan in particular, for getting Bill S-240 through the Senate. Great work was done and constructive amendments were proposed and passed at committee to ensure that we have an effective system for prohibiting the terrible practice of harvesting organs.
This is further than this bill has ever made it before, but it is critical that we pass this legislation in this Parliament, so we do not have to start it all over again. It has been 10 years with the involvement of multiple members and multiple parties. I hope we will finally be able to get this done in this Parliament.
(Motion agreed to and bill read the first time) ",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(216935)
4758743,ca.proc.d.2018-10-30.10336934,2018-10-30,831322ab-9fa6-437e-92ba-1b4525f8242d,216505,"Mr. Pat Kelly (Calgary Rocky Ridge, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, this petition is timely, coming after the motion of the member for Sherwood Park—Fort Saskatchewan. I am pleased to table a petition signed by several dozen Canadians who call upon Parliament to take action to curb organ harvesting and trafficking. ",Conservative,Calgary Rocky Ridge,Pat Kelly,http://www.parl.gc.ca/Parliamentarians/en/members/pat-kelly(216505)
4758744,ca.proc.d.2018-10-30.10336942,2018-10-30,ab30a165-2ce2-4465-af10-19ae0fc1aec0,217227,"Ms. Sheri Benson (Saskatoon West, NDP)",,Routine Proceedings,Petitions,Vision Care,"Mr. Speaker, it is an honour to table a petition calling for a national framework to promote eye health. Folks in my riding are asking the government to develop a national framework, stating that the number of Canadians with vision loss is expected to double in the next 20 years. They say there is an emerging eye health and vision care crisis affecting all segments of the Canadian population, but in particular Canada's most vulnerable populations. Children, seniors and indigenous people are at particular risk. 
The petitioners are calling on the Government of Canada to acknowledge eye health and vision care as a growing public health issue, particularly for Canada's vulnerable populations, and to respond to it through the development of a national framework for action to promote eye health and vision care. This would benefit all Canadians through the reduction of vision impairment resulting from preventable conditions and the modification of known risks.",New Democratic Party,Saskatoon West,Sheri Benson,http://www.parl.gc.ca/Parliamentarians/en/members/sheri-benson(217227)
4758745,ca.proc.d.2018-10-30.10336950,2018-10-30,6e88c64b-66df-4989-84da-2a037744909c,218596,"Mr. Jamie Schmale (Haliburton—Kawartha Lakes—Brock, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, this petition is quite timely, building on what my friend, the member for Sherwood Park—Fort Saskatchewan mentioned regarding Bill C-350 in this House and Bill S-240 in the other place. 
These petitioners from across Ontario are encouraging the government to act and prohibit Canadians from travelling abroad to acquire human organs removed without consent or as a result of a financial transaction, and to render inadmissible to Canada any and all permanent residents or foreign nationals who have participated in this organ trade.",Conservative,Haliburton—Kawartha Lakes—Brock,Jamie Schmale,http://www.parl.gc.ca/Parliamentarians/en/members/jamie-schmale(218596)
4758746,ca.proc.d.2018-10-30.10336956,2018-10-30,b6850f16-57dc-486c-b5bb-0fd191022af4,216935,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, I am pleased to table two petitions today. 
The first is in support of Bill C-350 and Bill S-240, which has now passed the Senate and which I just tabled in this House. Petitioners calls on Parliament to quickly pass Bill S-240 to make it a criminal offence for a Canadian to go abroad to receive an organ that was violently harvested from someone without their consent. ",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(216935)
