basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4754862,ca.proc.d.2018-10-03.10283971,2018-10-03,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"We will now have the singing of O Canada, led by the hon. member for Calgary Midnapore.
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4754863,ca.proc.d.2018-10-03.10284051,2018-10-03,3c3175ff-595b-4f50-a58d-b41cd7b5b100,214600,"Hon. Hunter Tootoo (Nunavut, Ind.)",,Statements By Members,Nunavut,,"Mr. Speaker, in Nunavut we share a vision that we can build a sustainable economy that will support our community, create job growth, reduce our dependency on Ottawa and put our standard of living on par with Canadians in the south. To do this requires substantial investment from the federal government to address urgent needs in four critical areas: food security, community infrastructure, housing, and skills and employment training. Only once these needs are addressed can we truly begin to build a sustainable economy. 
The government is taking steps in the right direction. Since I was elected, over $1.25 billion in funding has been announced, and it is nice to see a renewed interest in improving our quality of life. However, the funding is slow in finding its way into our communities and is often spread out over a number of years, minimizing the impact.
In this session of Parliament, I will be focusing on these areas. I look forward to consulting and working with my colleagues on finding solutions for a brighter future for Nunavut.",Independent,Nunavut,Hunter Tootoo,http://www.parl.gc.ca/Parliamentarians/en/members/hunter-tootoo(214600)
4754864,ca.proc.d.2018-10-03.10283979,2018-10-03,ae40e780-7dd1-4e34-bf90-4dbb35c18443,234535,"Mr. Jean-Claude Poissant (La Prairie, Lib.)",,Statements By Members,Quebec Election,,"Mr. Speaker, as you know, Quebeckers went to the polls on Monday. Today I would like to congratulate the people of my riding who exercised their right to vote. I would also like to congratulate everyone who helped the voting process go smoothly at all the polling stations. Above all, I would like to congratulate all the candidates. They care about the well-being of their fellow citizens, and by participating in the election, they have contributed to our democratic tradition.
I would like to express my heartfelt thanks to the outgoing MNAs who worked so hard for the people of Sanguinet, La Prairie and Châteauguay. On Monday, the people of Quebec elected Coalition Avenir Québec to represent them for the next four years, and the people of my riding were on board, electing Danielle McCann in Sanguinet, Christian Dubé in La Prairie and MarieChantal Chassé in Châteauguay.
I would like to congratulate them on their impressive victory and wish them all the best in the years to come. There is nothing I want more than to serve families alongside these new MNAs. ",Liberal,La Prairie,Jean-Claude Poissant,http://www.parl.gc.ca/Parliamentarians/en/members/jean-claude-poissant(234535)
4754865,ca.proc.d.2018-10-03.10283983,2018-10-03,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,218274,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Statements By Members,Thanksgiving,,"Mr. Speaker, this coming Monday, Canadians will celebrate Thanksgiving. Thanksgiving is a time when family and friends come from far and near to share a meal and spend quality time with one another. We might enjoy a turkey dinner and pumpkin pie as we connect with our loved ones. 
While I enjoy those aspects of Thanksgiving as much as anyone, I do not want to miss the real reason for giving thanks. I thank God for his beautiful creation, for the bountiful harvest Canadian farmers and gardeners have enjoyed, for my constituents in Kitchener—Conestoga, for my colleagues here in the house and especially for my family. 
We are all blessed to live in the best country in the world, Canada, and to enjoy the freedoms we have. However, while we celebrate here, we cannot afford to forget those like 15-year-old Leah, who is currently being detained and lives under threat of execution by Boko Haram for refusing to give up her Christian faith. For me and for Leah and for hundreds of millions of global citizens, it is this foundation for life for which we are most thankful.
 Mr. Speaker, to you, your family, and to all Canadians, happy Thanksgiving.",Conservative,Kitchener—Conestoga,Harold Albrecht,http://www.parl.gc.ca/Parliamentarians/en/members/harold-albrecht(218274)
4754866,ca.proc.d.2018-10-03.10283987,2018-10-03,6025d38f-3695-4037-8221-3f4cb652936b,218940,"Mr. Bill Casey (Cumberland—Colchester, Lib.)",,Statements By Members,"Oxford, Nova Scotia",,"Mr. Speaker, the town of Oxford, in my riding of Cumberland—Colchester, is currently dealing with a sinkhole 40 meters in diameter that just appeared near the Oxford and area Lions Club playground. This sinkhole has swallowed up 50-foot trees and is threatening structures in the area.
I first want to salute the officials on the ground for diligently working so hard over the last few weeks to ensure that the town is as safe as possible, including Mayor Patricia Stewart; Mike Johnson, the coordinator of emergency measures for Cumberland county; and Amy Tizzard, the Province of Nova Scotia regional geologist. They have worked tirelessly to monitor this unpredictable sinkhole as it has grown from a small depression to a giant hole.
Ground penetrating radar is now on site and will hopefully provide information regarding the potential for future sinkholes in the area or growth of the current one. It is important that the residents and businesses in Oxford know what is happening and that they are safe.
 I would like to thank the office of the Premier of Nova Scotia, Stephen McNeil, who responded to calls for help and kept us in the loop until the appropriate equipment was on site.",Liberal,Cumberland—Colchester,Bill Casey,http://www.parl.gc.ca/Parliamentarians/en/members/bill-casey(218940)
4754867,ca.proc.d.2018-10-03.10283992,2018-10-03,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",,Statements By Members,Retirement Congratulations,,"Mr. Speaker, 65 years ago, Austin Hunt began a life of public service that sees him retiring as the longest serving politician in Canada. As a young man, he volunteered to drive Lester B. Pearson, and he quickly rose through the ranks, serving as his campaign manager for three successive campaigns. Five years later, Austin was serving as a councillor in Billings Township. He quickly became the mayor and was never defeated in a municipal election. 
Austin's belief that civic engagement is more important than partisan politics helps explain his political longevity. He sought to build bridges and improve relations between his community and neighbouring first nations. He also spent time as the president of regional councils and associations and served on the executive of numerous other local committees, boards and associations. Perhaps most importantly, Austin Hunt has always been accessible to the people he serves, who have elected him time and again.
I urge all members to join me in congratulating Austin Hunt, a pillar of the community, as he retires from electoral politics at the age of 92.
I wish Austin a happy retirement.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4754868,ca.proc.d.2018-10-03.10284030,2018-10-03,fa57da4d-d6e1-44ed-9449-b5b1f6361a5c,219935,"Ms. Sonia Sidhu (Brampton South, Lib.)",,Statements By Members,Women's History Month,,"Mr. Speaker, I rise in the House today to recognize the start of Women's History Month. Throughout Canadian history, women have played a vital role in building the country we know and love today. As business leaders, politicians, doctors, artists, and in all fields, women in Canadian history have made a lasting impact.
Their contributions are clear in my riding of Brampton South, where women like Angela Johnson, president of Carabram; Adelina Velasco, of the Brampton Filipino Club; Rosemary Miller, of the Brampton Tennis Club; Myrna Adams, president of the Senior Citizens' Council; youth leaders like Sandeep Hans and Tina Patel, and many more, continue to be shining examples of what Canadian women can accomplish. 
I encourage everyone to use the hashtag #MakeAnImpact and to tell us about the women and girls making an impact in their communities.",Liberal,Brampton South,Sonia Sidhu,http://www.parl.gc.ca/Parliamentarians/en/members/sonia-sidhu(219935)
4754869,ca.proc.d.2018-10-03.10284035,2018-10-03,eb53bf99-e3d5-44b9-a15e-6c295470cdd4,216052,"Hon. Kevin Sorenson (Battle River—Crowfoot, CPC)",,Statements By Members,Charles Fielding,,"Mr. Speaker, I proudly rise today to pay tribute to WWII veteran Charlie Fielding. On September 5, Hanna, Alberta's favourite resident died, just 16 days shy of his 100th birthday. He truly was a remarkable man, and I am honoured to have known him for a very long time. It was my privilege to speak at his memorial service to a packed hall. Over the years, I witnessed the tremendous impact he had on all, but especially the children of Battle River—Crowfoot.
In his later years, Charlie dedicated his time and energy to ensure that our youth knew the importance of Remembrance Day and of honouring veterans. Charlie was instrumental in getting veterans to schools throughout our riding, and he did it for the veterans as much as for the students. 
In closing, I would like to express the sentiments of many residents of Hanna, which I wholeheartedly share. This November 11, Charlie's spirit will certainly be felt by those in the community. We will remember him forever as a brave soldier, the ultimate gentleman, a fantastic conversationalist and an example of kindness and decency and more.
May Charlie rest in peace.",Conservative,Battle River—Crowfoot,Kevin Sorenson,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-sorenson(216052)
4754870,ca.proc.d.2018-10-03.10284038,2018-10-03,f60ef5d8-8e71-4953-bc1b-a8ea4749a18e,235608,"Mr. Michel Picard (Montarville, Lib.)",,Statements By Members,2831 Mont-Bruno Cadet Corps,,"Mr. Speaker, teamwork, self-confidence, leadership and civic-mindedness are juts a few of the traits we want to impart to our youth, our leaders of tomorrow. I want to thank 2831 Mont-Bruno Cadet Corps, which seeks to do just that. For 50 years now, the corps has been engaging young people aged 12 to 18 in athletic, educational and outdoor survival activities.
In 1970, the forward-thinking 2831 Mont-Bruno Cadet Corps became the first in Quebec to allow girls to join the cadet corps. That initiative was made possible thanks to the dedication of Major Robert Whitelaw, Captain Lucien Lussier and Lieutenants Gilles Blais, Yvon Bourgon, Jean-Louis Nadeau, Raymond Bellemare and Raymond Loubier.
I commend the legacy of the founders of 2831 Mont-Bruno Cadet Corps and applaud their hard work.",Liberal,Montarville,Michel Picard,http://www.parl.gc.ca/Parliamentarians/en/members/michel-picard(235608)
4754871,ca.proc.d.2018-10-03.10284041,2018-10-03,97c88642-336a-4c31-965a-f796eeebc3df,219946,"Ms. Iqra Khalid (Mississauga—Erin Mills, Lib.)",,Statements By Members,Mississauga Erin Mills,,"Mr. Speaker, I rise today to welcome the Mississauga Erin Mills Youth Council and Mississauga Erin Mills Women Council to Parliament. They are currently watching democracy in action, and very soon will be meeting with our Prime Minister for a chat about their projects and their ideas for Canada. These two councils are empowerment in action. They have been working tirelessly to engage our constituents with issues that matter most to women and youth. They have held events on women's health, youth financial literacy, anti-bullying initiatives, women in politics, women in business, climate change, youth mental health and so much more.
I thank my dear women council and youth council for their work, compassion and commitment toward making our Mississauga—Erin Mills riding the best place to live.
 I also announce, with a heavy heart, the passing of my dear friend and community leader, Shahid Rashdi. His contributions to Mississauga and Canada were great. May he rest in peace and may his family have support in this tough time.",Liberal,Mississauga—Erin Mills,Iqra Khalid,http://www.parl.gc.ca/Parliamentarians/en/members/iqra-khalid(219946)
