basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4757952,ca.proc.d.2018-10-25.10330373,2018-10-25,e8a82025-8dd3-4301-bccf-653d4b98b18c,214019,"Mr. Peter Fonseca (Mississauga East—Cooksville, Lib.)",,Statements By Members,Dixie Presbyterian Church,,"Mr. Speaker, I would like to take this opportunity to recognize Dixie Presbyterian Church, the oldest church in Peel Region. On June 3, I attended the congregation's worship under the leadership of the minister, Rev. Karen Pozios, in celebration of its 140th anniversary. 
The church's first service was held on June 16, 1878. The congregation met in the old Dixie chapel, the little stone building on the corner of Cawthra Road and Dundas Street. 
Initially, the congregation served a predominantly rural community. Today, it lies in the midst of a bustling intersection within the city of Mississauga. For 140 years, the congregation has been an active member of our community, with outreach work directed at community members of all ages. They have been aiding the vulnerable, providing spiritual guidance and organizing community picnics for more than 100 years.
I wish the Dixie Presbyterian congregation another 140 years of success, as this organization is the embodiment of the community's spirit.",Liberal,Mississauga East—Cooksville,Peter Fonseca,http://www.parl.gc.ca/Parliamentarians/en/members/peter-fonseca(214019)
4757953,ca.proc.d.2018-10-25.10330377,2018-10-25,688c6645-b71f-4182-a105-c85eb869e1f7,217511,"Mr. Bob Zimmer (Prince George—Peace River—Northern Rockies, CPC)",,Statements By Members,Old Fort Landslide,,"Mr. Speaker, in my riding, residents of Old Fort have had their lives upended with a landslide that took out the power lines and the only road leading in and out of that area. The power just came back this week, and a temporary road has been made to provide some access, but much more needs to be done.
A GoFundMe fundraiser has also been started to help those who are in financial need. I have been blown away by the number of people who have come forward, willing to volunteer their time to help, free of charge. Special thanks today go to Jeff Garrison, Kristi Pimm, Rui from D. Bauer Mechanical, Northern Metallic Sales, Kevin at Bailey Helicopters, Adam at Moose FM, Matt at Alaska Highway News, Tony and Sara Warriner and the Evangel Downtown Community Church, David Ergang, and riverboaters Jason Linley, Dave Turchansky, Dan Toews, Ty Wheat, Alfred Loewen, Darwin Pimm, Rick Walters and many others.
The countless others who are helping at the PRRD EOC, those who are volunteering and those who volunteered to help, I cannot thank them enough. I want the residents of Old Fort to know that we care about them and we are here for them.",Conservative,Prince George—Peace River—Northern Rockies,Bob Zimmer,http://www.parl.gc.ca/Parliamentarians/en/members/bob-zimmer(217511)
4757954,ca.proc.d.2018-10-25.10330380,2018-10-25,63894f25-ef7f-45a2-bac2-1a4ceb85b7ad,219363,"Ms. Yasmin Ratansi (Don Valley East, Lib.)",,Statements By Members,Don Valley East Volunteers,,"Mr. Speaker, I rise today to pay tribute to two long-term residents of Don Valley East.
Don Fernandes was renowned for his community service and for being a champion of social justice. Soon after moving to Canada, he volunteered many hours to help those less fortunate. He was deeply devoted to his wife Sybil, son Keith, daughter Sharon and her husband Jamie. Don passed away in March 2018 at the age of 71.
Paul Seelig was very active in his community and was known for his deep thinking about all issues. Paul was a passionate volunteer for issues that he cared about most: fairness in society and compassion for fellow Canadians. Paul leaves behind his wife Elizabeth and his sister Janet, as well as two children. Paul passed away in June 2018 at the age of 66.
They will be sadly missed in our community.",Liberal,Don Valley East,Yasmin Ratansi,http://www.parl.gc.ca/Parliamentarians/en/members/yasmin-ratansi(219363)
4757955,ca.proc.d.2018-10-25.10330383,2018-10-25,2b91ab47-7930-4848-ad6e-fde1a50a9569,240823,"Ms. Rachel Blaney (North Island—Powell River, NDP)",,Statements By Members,Housing,,"Mr. Speaker, Canadians cannot wait, and the members of my riding of North Island—Powell River cannot wait, for a home. 
Service providers tell stories of homeless people and those at risk of homelessness. They tell of families looking for a home to call their own, and seniors at risk of eviction or living in hotels. Single people are living four to a home in bachelor suites, and families are worried that they may lose their children because they cannot find an appropriate home. 
Women are fleeing from violence, with or without children. There are businesses that cannot attract people to work for them because the new employees cannot find a place to live. There are wait-lists for affordable housing that are too long to ever catch up. There is a lack of supportive housing for people who need a foundation to build on, and municipalities are working as hard as they can with the little they have. Too many across this country of Canada cannot wait for a home any longer.
I request that the government open more funds through the national housing strategy. Just 10% of funding before the next election is not enough. This is an emergency and needs to be treated as such.",New Democratic Party,North Island—Powell River,Rachel Blaney,http://www.parl.gc.ca/Parliamentarians/en/members/rachel-blaney(240823)
4757956,ca.proc.d.2018-10-25.10330386,2018-10-25,ae40e780-7dd1-4e34-bf90-4dbb35c18443,234535,"Mr. Jean-Claude Poissant (La Prairie, Lib.)",,Statements By Members,“World War Women” Exhibition,,"Mr. Speaker, this week, I had the opportunity to open an exhibition called “World War Women”.
The exhibition, developed by the Canadian War Museum here in Ottawa, is on display at the Exporail Museum in Saint-Constant until January 6, 2019. It features the stories of women who made significant contributions to the war effort by supporting wounded soldiers and their families, both in Canada and abroad, and by manufacturing military equipment here at home.
I also want to acknowledge the tremendous amount of work done by Amella Zalewski, Kathleen McGrath, Molly Lamb Bobak and Edith Anderson Monture. Their contributions through volunteer organizations have helped women expand their horizons and play a vital role in the labour market.
With Remembrance Day just around the corner, I would be remiss if I did not also recognize the contributions of our veterans, the men and women who put their own lives in danger to defend this great country of ours.",Liberal,La Prairie,Jean-Claude Poissant,http://www.parl.gc.ca/Parliamentarians/en/members/jean-claude-poissant(234535)
4757957,ca.proc.d.2018-10-25.10330430,2018-10-25,78cd5419-2f3c-4798-9c5b-0e55843ef9fb,234721,"Mrs. Kelly Block (Carlton Trail—Eagle Creek, CPC)",,Statements By Members,Saskatchewan Youth Leaders,,"Mr. Speaker, I am proud to stand here today to congratulate several of my riding's truly outstanding leaders. Earlier this week, 13 grade five students from Vanscoy, Saskatchewan, learned that their hard work to make their world a better place was being recognized with a trip to WE Day in Winnipeg. The civic engagement of these girls is inspiring, and I wish them a wonderful trip to Manitoba later this month.
I would also like to express my appreciation to WestJet for making this trip possible, and for giving these remarkable students the opportunity to gather with other young Canadians who are working hard to bring about positive change, both at home and around the world. ",Conservative,Carlton Trail—Eagle Creek,Kelly Block,http://www.parl.gc.ca/Parliamentarians/en/members/kelly-block(234721)
4757958,ca.proc.d.2018-10-25.10330392,2018-10-25,f60ef5d8-8e71-4953-bc1b-a8ea4749a18e,235608,"Mr. Michel Picard (Montarville, Lib.)",,Statements By Members,50th Anniversary of the Saint-Basile-le-Grand Women's Organization,,"Mr. Speaker, next Friday, the Cercle de fermières de Saint-Basile-le-Grand will celebrate its 50th anniversary. This women's organization will celebrate 50 years of work improving the living conditions of women and families and promoting our cultural and artisanal heritage.
This organization enables the women of Saint-Basile-le-Grand and the surrounding area to share knowledge and expertise in weaving, knitting, embroidery and sewing, and it gives them the opportunity to participate in provincial fibre art competitions. Since the next generation is a priority for this organization, it even offers a craft program for young people in our community.
Altruistic by nature, the members of the Cercle des fermières make clothes for hospitals and shelters to bring a little comfort into the lives of those who need it most.
I have had the pleasure of meeting the members of this organization on several occasions and each time I am amazed by their dedication to our community.",Liberal,Montarville,Michel Picard,http://www.parl.gc.ca/Parliamentarians/en/members/michel-picard(235608)
4757959,ca.proc.d.2018-10-25.10330395,2018-10-25,653f32c7-c885-4508-b59f-efef39fe6378,234572,"Ms. Kim Rudd (Northumberland—Peterborough South, Lib.)",,Statements By Members,Beverly Cowie,,"Mr. Speaker, I rise today to acknowledge the life and passing of an unsung community hero. Beverly Cowie was a member of the Anishinabe from the community of Hiawatha First Nation, a proud member of the Canadian Armed Forces and a military police officer. 
Bev's career took her to the centre of many key national and international events, from providing security for the 1976 Olympics to Hong Kong in 1978 and helping bring Vietnamese refugees to Canada, to her time as a Middle East peacekeeper and to search and rescue missions in northern Quebec. After a distinguished 17-year career in our armed forces, Bev went on to graduate from both Trent and Brock universities, beginning the second phase of her life as a community advocate and volunteer.
What may be most remarkable about her life is that she did it all while being a single mother and role model to her two children, Chad and Richelle. Bev was an example of someone we as Canadians can be extremely proud of.",Liberal,Northumberland—Peterborough South,Kim Rudd,http://www.parl.gc.ca/Parliamentarians/en/members/kim-rudd(234572)
4757960,ca.proc.d.2018-10-25.10330435,2018-10-25,b6e2c8aa-fc83-4d52-ad66-7910b8805f90,216881,"Mr. Arnold Viersen (Peace River—Westlock, CPC)",,Statements By Members,Firearms Legislation,,"Mr. Speaker, dust off your decoys and don your camo. Fall is here and hunters throughout my riding are celebrating the arrival of hunting season. Northern Alberta is a hunter's paradise, teeming with ducks, geese, deer and moose. This is a time of camaraderie outdoors, a time to pass on our traditions to our children and a time to put meat in the freezer. 
Hunters are law-abiding and conscientious firearms owners. They are not criminals. Bill C-71, if it becomes law, will make these people put their names on the Liberals' gun registry. Their registry targets hunters, not gang members. We need to shoot down this ineffective bill and put our sights on the real criminals: the people who commit crimes. 
I am a hunter, my friends and relatives are hunters, and the first nations in my riding are also hunters. We shoot game to feed our families. The government is going after the wrong people. We are not the criminals; we are hunters. As Uncle Si says, “That's what I'm talking about, Jack.”",Conservative,Peace River—Westlock,Arnold Viersen,http://www.parl.gc.ca/Parliamentarians/en/members/arnold-viersen(216881)
4757961,ca.proc.d.2018-10-25.10330404,2018-10-25,00000000-0000-0000-0000-000000000000,234504,"Ms. Emmanuella Lambropoulos (Saint-Laurent, Lib.)",,Statements By Members,Oxi Day,,"Mr. Speaker, on October 28, Hellenic communities across Canada and around the world will come together to celebrate Oxi Day.
On the night of October 28, 1940, the then prime minister of Greece, Ioannis Metaxas, was given an ultimatum by Benito Mussolini: give Italy free passage through Greece and occupation rights to strategic Greek sites, or go to war with Axis powers. Metaxas curtly replied, “Then it is war”. 
While this propelled Greece into war, the Hellenic population considered Metaxas's response an act of bravery. The Greeks held the Germans back for six weeks, playing a pivotal role in the outcome of that war.
As Sir Winston Churchill said, “Hence, we will not say that Greeks fight like heroes, but that heroes fight like Greeks.”
This Sunday I am looking forward to seeing members of the Hellenic community of the greater Montreal area to honour the heroes of World War II.
[Member spoke in Greek]",Liberal,Saint-Laurent,Emmanuella Lambropoulos,http://www.parl.gc.ca/Parliamentarians/en/members/emmanuella-lambropoulos(234504)
