basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4756061,ca.proc.d.2018-10-16.10297245,2018-10-16,16c839d3-0183-4ed6-892a-8d7bdc37c474,214972,The Assistant Deputy Speaker (Mr. Anthony Rota),,Emergency Debate,Global Warming,,"It being 12 midnight, I declare the motion carried.
Accordingly, the House stands adjourned until later today at 10 a.m. pursuant to Standing Order 24(1).
(The House adjourned at 12 a.m.)",Liberal,Nipissing—Timiskaming,Anthony Rota,http://www.parl.gc.ca/Parliamentarians/en/members/anthony-rota(214972)
4756062,ca.proc.d.2018-10-16.10298857,2018-10-16,1a1a9dee-c228-40fc-b926-42f8441d84f0,214405,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",,Routine Proceedings,Corrections and Conditional Release Act,," moved for leave to introduce Bill C-83, an act to amend the Corrections and Conditional Release Act and another act.
 (Motions deemed adopted, bill read the first time and printed)",Liberal,Regina—Wascana,Ralph Goodale,http://www.parl.gc.ca/Parliamentarians/en/members/ralph-goodale(214405)
4756063,ca.proc.d.2018-10-16.10298651,2018-10-16,363e30d6-e47b-4c39-91ad-667deb63009c,217115,"Ms. Sheila Malcolmson (Nanaimo—Ladysmith, NDP)",,Routine Proceedings,Petitions,Abandoned Vessels,"Mr. Speaker, I bring voices from coastal communities urging government action to deal with the backlog of abandoned vessels. 
The petitioners call on the government for legislation that would direct the recycling and/or removal of abandoned vessels and to pilot a turn-in program modelled on the successful cash for clunkers program that different provinces use for automobiles. 
It has been proven in Washington state and Oregon that the backlog of abandoned vessels that present an oil spill risk and jeopardize coastal jobs can be dealt with using a vessel turn-in program. Many other solutions in this petition would be in line with existing marine salvage businesses.
The petitioners are from Nanaimo, Duncan and other communities on Vancouver Island. 
I commend this petition to the House.",New Democratic Party,Nanaimo—Ladysmith,Sheila Malcolmson,http://www.parl.gc.ca/Parliamentarians/en/members/sheila-malcolmson(217115)
4756064,ca.proc.d.2018-10-16.10298661,2018-10-16,b6e2c8aa-fc83-4d52-ad66-7910b8805f90,216881,"Mr. Arnold Viersen (Peace River—Westlock, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, it is my honour to rise today to present a petition. The people who have signed this petition are concerned about the organ harvesting that is happening around the world. 
In that regard, the petitioners call on the House of Commons to adopt Bill C-350 and Bill S-240 to ensure that this horrible scourge no longer takes place in Canada or around the world.",Conservative,Peace River—Westlock,Arnold Viersen,http://www.parl.gc.ca/Parliamentarians/en/members/arnold-viersen(216881)
4756065,ca.proc.d.2018-10-16.10298669,2018-10-16,e7d4b944-1d3e-4f87-a7df-cdbd4fe7ca2b,237062,"Mr. Gord Johns (Courtenay—Alberni, NDP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, it is an honour to rise again today to table a petition on behalf of constituents from Parksville and Qualicum.
Our oceans and our freshwater waterways are all under threat right now from ocean plastics. The petitioners call on the government to develop a national strategy to combat plastic pollution. They are looking for regulations to mitigate single-use plastics and the industrial use of plastics in our waterways. These petitioners are looking for funding for beach cleanups and education campaigns.
The petitioners support my Motion No. 151 to create a national strategy to combat plastic in our waterways.",New Democratic Party,Courtenay—Alberni,Gord Johns,http://www.parl.gc.ca/Parliamentarians/en/members/gord-johns(237062)
4756066,ca.proc.d.2018-10-16.10298682,2018-10-16,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",,Routine Proceedings,Petitions,Pharmacare,"Mr. Speaker, it is with pleasure that I table another petition on the pharmacare program.
The petitioners call on the Prime Minister, the Government of Canada and all members of the House of Commons to be aware that the federal government should develop jointly with provincial and territorial partners a universal, single-payer, evidence-based and sustainable public drug plan with the purchasing power to secure best available pricing. The plan should begin with a list of essential medicines addressing priority health needs and expanding a comprehensive permanent plan that would promote the health and well-being of all Canadians.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4756067,ca.proc.d.2018-10-16.10298691,2018-10-16,24b3616f-1e8d-4fd3-9420-0a3d7ab8b6d3,218248,"Mr. Todd Doherty (Cariboo—Prince George, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, it is an honour to stand in the House and table this petition from Canadians regarding their increasing concern over the international trafficking of human organs.
The petitioners urge the government and all parliamentarians to work to pass Bill C-350 as well as Bill S-240 in the Senate.",Conservative,Cariboo—Prince George,Todd Doherty,http://www.parl.gc.ca/Parliamentarians/en/members/todd-doherty(218248)
4756068,ca.proc.d.2018-10-16.10298699,2018-10-16,cad621a1-daf5-4d48-b500-1fc5344b5646,217719,"Mr. David Sweet (Flamborough—Glanbrook, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, I have a petition in my hand from citizens of Canada in regard to Bill S-240 and Bill C-350. These are bills that would end the trafficking of human organs. Most Canadians would hardly believe that this goes on, but it does. 
These petitioners are calling for fast passage of these two bills in order to prevent that from happening anymore.",Conservative,Flamborough—Glanbrook,David Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/david-sweet(217719)
4756069,ca.proc.d.2018-10-16.10298707,2018-10-16,b6850f16-57dc-486c-b5bb-0fd191022af4,216935,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Routine Proceedings,Petitions,Firearms,"Mr. Speaker, I am pleased to table two petitions today. 
The first deals with firearms. Petitioners are concerned about arbitrary reclassification that affects property owners. This is a firearms issue and also a rule of law issue. 
People own firearms that are arbitrarily reclassified, and that has an immediate effect on the value. Some people may have a great deal of their money wrapped up in firearms that could lose their value overnight. That could have a big effect on their well-being and their retirement. 
In particular, these petitioners call on the House to remove the power of arbitrary reclassification from the RCMP and to make it the subject of decision-making higher up.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(216935)
4756070,ca.proc.d.2018-10-16.10299160,2018-10-16,b6850f16-57dc-486c-b5bb-0fd191022af4,216935,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, the second petition deals with organ harvesting and international organ trafficking. The petitioners call on the House and the Senate to work for the speedy passage of Bill C-350 and Bill S-240. These bills would make it a criminal offence for a Canadian to go abroad and receive an organ for which there was not consent. 
The petition also deals with the admissibility to Canada of those who have been involved in the trafficking of organs. ",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(216935)
