basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4758141,ca.proc.d.2018-10-26.p5607101,2018-10-26,,,,stagedirection,Government Orders,Elections Modernization Act,," The House resumed from October 24 consideration of Bill C-76, An Act to amend the Canada Elections Act and other Acts and to make certain consequential amendments, as reported (with amendments) from the committee, and of the motions in Group No. 1. ",,,,
4758142,ca.proc.d.2018-10-26.10331664,2018-10-26,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,"Hon. Peter Kent (Thornhill, CPC)",,Government Orders,Elections Modernization Act,,"Madam Speaker, I will pick up where I left off before the Liberals imposed a legislative guillotine to cut off debate.
My greatest concern about Bill C-76 is the Liberal claim that it would combat and control third-party spending. It would not properly address a problem that could have been easily solved if, and this is a big if, the current Liberal government had actually wanted to solve it.
At first glance, it appears that the legislation might contain foreign financial interference by setting some spending limits and requiring third parties to have a dedicated Canadian bank account. However, Bill C-76 would double the total maximum third-party spending amount allowed during the writ period, and it would still allow unlimited contributions from individual donors and others, unlimited spending by third parties and unlimited foreign donations outside the pre-writ and writ periods.
Some of our Liberal colleagues claim that foreign financial interference has been adequately blocked, but the reality is that a huge loophole, exploited in recent elections with increasingly larger amounts of foreign funding of third parties, still exists. Foreign charities, such as the Rockefeller Brothers Fund in New York or the American Tides Foundation in San Francisco, can give millions of foreign dollars to Canadian charities such as the Tides Canada organization, Leadnow, the Dogwood Initiative or the Sisu Institute, and those millions can be disbursed as Canadian dollars to third-party groups to support parties and candidates of their choice and to oppose parties and candidates of their choice. Elections Canada can do nothing without new legislation. 
Bill C-76 would do nothing to stop these, effectively laundered, American dollars from being used, as they were in 2015, to work to defeat a Conservative government, or next year, to attempt to re-elect the current Liberal government. In fact, the Canada Revenue Agency, before the 2015 federal election, had been working to audit 42 registered Canadian charities for political activity. There is research, accumulated by the skilled investigative journalist and researcher Vivian Krause, that indicates that 41 of the 42 audited charities were not fully compliant with the law and that the CRA would have recommended that at least five of these so-called charities be disqualified and shut down completely. However, in 2016, the CRA shut down those audits without reporting, coincidentally after the revenue minister was issued a mandate letter that directed her to “Allow charities to do their work...free from political harassment"".
Ms. Krause testified last week, before the ethics committee, that she spent six months in 2016 writing a report, which she submitted to Elections Canada. Elections Canada sent investigators to Vancouver to meet with Ms. Krause, and she testified that after extensive discussion, it became clear to her that Elections Canada cannot do anything if the Canada Revenue Agency allows charities to Canadianize foreign funds. 
The Income Tax Act is very clear that charities are to operate for purposes that are charitable as defined by law. While charities have been able to get away with it by pointing to language that permits a limited amount of political activity, the original intent was that the political activity was intended to further a charitable purpose. If that political activity does not support a charitable purpose, the allowable political activity should be, as Ms. Krause pointed out very clearly before committee, absolutely zero.
In wrapping up, while there are, admittedly, some modest improvements made to Bill C-76, it remains a deeply deficient attempt to restore fairness to the Canadian election process. It is a testament to the current Liberal government's deliberate decision, as with Bill C-50 before it, to leave loopholes the Liberals believe will enhance their efforts to save their political skin in 2019.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4758143,ca.proc.d.2018-10-26.10331668,2018-10-26,,,,,Government Orders,Elections Modernization Act,,"Madam Speaker, I thank my colleague for his comments today on Bill C-76, a bill we think will strengthen the ability of Canadians to vote that was taken away by the party opposite.
One of the amendments that was accepted at committee was to add additional punishments for third parties that are found guilty of offences related to the use of foreign funds. It is interesting that the Conservatives are saying that we are not doing enough, but they voted against that in committee. This was an amendment put forward by the hon. member for Coast of Bays—Central—Notre Dame. It is also one supported by Senator Frum in her legislation. However, the Conservatives felt that they had to vote against it.
Did Conservatives vote against it because it was put forward by a Liberal, or did they vote against it because it strengthened the legislation?",,,"Mrs. Bernadette Jordan (Parliamentary Secretary to the Minister of Democratic Institutions, Lib.)",
4758144,ca.proc.d.2018-10-26.10331671,2018-10-26,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,Hon. Peter Kent,,Government Orders,Elections Modernization Act,,"Madam Speaker, that was a deflecting question.
I believe the larger question comes back to the fact that the government, in its mandate letter to the Minister of National Revenue, gave her pretty clear direction on the CRA audit of questionable Canadian charities that were Canadianizing American charitable dollars to be used by third parties. The donors of these original American dollars basically bragged that they were sending them to Canada to be used to defeat the sitting Conservative government.
That is the larger issue we are addressing here today. The fact is that Elections Canada should have been enabled by this deficient legislation, Bill C-76, to allow, and to ask, the Canada Revenue Agency to make clear exactly where the money trail leads, from American dollars through American charitable agencies to Canadian charitable agencies, and then disbursed to third parties. Third parties, as Ms. Krause reminded us, can throw mud in an election campaign while the party, the Liberal Party in this case, can claim to take the high road.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4758145,ca.proc.d.2018-10-26.10331677,2018-10-26,50a18bf1-9be3-4563-b657-6af367453ba0,217254,"Mr. Charlie Angus (Timmins—James Bay, NDP)",,Government Orders,Elections Modernization Act,,"Madam Speaker, I have been sitting with my hon. colleague at the ethics committee, where we have been studying the ability of third-party operators to monkeywrench the electoral process.
We see that Europe is warning of a digital electoral arms race. We have seen the effects of Brexit and the Cambridge Analytica scandal, yet the government has refused to take the all-party consensus regarding the necessity of putting political parties under a credible privacy regime to limit the potential of political parties to use the new dark arts of the digital manipulation of voters.
What does my hon. colleague think about the credibility of the Liberal government's supposed electoral reform if it is ignoring all-party consensus on the need to have political parties accountable, as well, in protecting data and making sure that we are not manipulating voters through the kind of monkeywrenching that went on in the Cambridge Analytica scandal?",New Democratic Party,Timmins—James Bay,Charlie Angus,http://www.parl.gc.ca/Parliamentarians/en/members/charlie-angus(217254)
4758146,ca.proc.d.2018-10-26.10331679,2018-10-26,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,Hon. Peter Kent,,Government Orders,Elections Modernization Act,,"Madam Speaker, it has indeed been a pleasure to work with my hon. colleague in these recent months on the ethics committee on the study of Cambridge Analytica and AggregateIQ here in Canada, which revealed the huge vulnerability of the Canadian democratic electoral process through new media.
The member is quite correct that the interim report of our committee in June, before the House rose, recommended to the government, among a number of recommendations, probably a dozen, that electoral activity in Canada, particularly activity by third parties in elections, be brought under the purview of the Privacy Commissioner, not for the Privacy Commissioner to regulate or interfere with political activity by political parties but to protect the privacy of Canadians from third-party interference and attempts to manipulate and contort the election results.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4758147,ca.proc.d.2018-10-26.10331681,2018-10-26,3e3ce514-a196-4878-ad0f-a2bf0772cdfd,229558,"Mr. Randy Boissonnault (Edmonton Centre, Lib.)",,Government Orders,Elections Modernization Act,,"Madam Speaker, the Government of Canada has heard what Canadians have to say.
We are very proud that the majority of the all-party amendments to the bill are among the amendments the committee adopted.
When the bill was introduced, the Government of Canada introduced it as an initiative to modernize our electoral process and make it more transparent, accessible and secure for all Canadians. One of the proposed amendments was to require all electors to be Canadian citizens when exercising their right to vote. 
Even though that has always been a requirement for eligibility to vote, Bill C-76 revealed an error in the wording of the new Canada Elections Act, which came into force in 2000.
It was possible to interpret the French version of the act as stating that a person who expected to obtain Canadian citizenship prior to voting day could vote in an advance poll before being granted citizenship. Of course, there is no way to know for sure that a person will become a Canadian citizen until that person has taken the oath of citizenship.
The amendments made by the committee to Bill C-76 correct this error and clarify that only Canadians can cast a ballot in a ballot box. This would help ensure the integrity of the entire electoral process.
Former chief electoral officer Marc Mayrand has applauded the Government of Canada's efforts to modernize our electoral system and make it more accessible. However, he also mentioned that additional amendments should be made to facilitate the identification of electors who live in seniors residences or in long-term care centres, because it could be difficult for seniors to prove where they live with an ID. I think this is a great amendment, a great suggestion, because in a riding like Edmonton Centre, with so many towers and so many seniors residences, I have seen that this particular voter ID difficulty for seniors is prevalent.
The committee also adopted amendments to Bill C-76 that would make the electoral system more accessible for our seniors. From now on, seniors centre employees would be allowed to cast ballots for senior citizens living in their place of work, provided they themselves can vote and live close to the seniors centre. I know that the seniors at St. Andrew's will be happy to hear this. They live about a block away from my house, and when it comes time to vote, they will be able to make sure that their voice is counted.
Bill C-76, the elections modernization act, includes measures to ensure that political parties and third parties play by the same rules in exercising their right to participate in political electoral activities.
From now on, third parties that intervene in the electoral process in any way would have to clearly explain their advertising messages. Also, third parties that spend more than $10,000 or that receive more than $10,000 in contributions would be required to submit financial reports to Elections Canada every two weeks, starting on September 15 in a fixed-election year. Elections Canada would publish these financial reports on its website. These transparency measures would help Canadians better understand who is trying to influence their vote and why.
This bill will also protect our democratic institutions from foreign attempts to influence outcomes. Elections Canada representatives and the commissioner of Canada elections appeared before the committee and recommended further enhancing a number of protective measures. The government agreed to several of those recommendations.
Bill C-76 also contains additional tools that would make it easier for Elections Canada and the Canada elections commissioner to prevent or limit the effects of third-party influence on Canadian voters. For example, the new third-party funding section of the act would prohibit the use of foreign funds at any time to obtain or broadcast partisan advertising, to fund partisan activities or to conduct polls. New anti-avoidance provisions would also forbid all attempts to sidestep these rules.
Bill C-76 created a new offence to prohibit the fraudulent use of a computer to influence election results. A new offence added during the committee's study will henceforth prohibit all attempts to influence an election and strengthen that prohibition.
We would also make it a criminal offence to publish material made by anyone attempting to impersonate the Chief Electoral Officer or a returning officer. 
Finally, on the recommendation of the commissioner of Canada elections, our government would reinforce the ban that applies to all persons and entities that sell advertising space. It would now be forbidden to sell advertising space to foreigners that would allow them to broadcast election advertising. 
The results of Canadian elections should only ever be determined by electoral votes made by Canadians. Bill C-76 already contained numerous amendments to the act to amend the Canada Elections Act that were important to Elections Canada's recommendations.
During the committee's study, the Government of Canada listened to independent experts whose only job is to protect our democratic institutions. I am proud of the comments we heard from those experts because they helped strengthen the bill.
 Therefore, I invite all colleagues in the House today to voice their support of the third reading of the act to amend the Canada Elections Act and modernize our electoral process and make it more transparent, accessible and secure for all Canadians from coast to coast to coast.
When we take a look at the facts, 56 witnesses were heard in committee on Bill C-76, there were 24 hours of committee time and there were 36 and a half hours of study time of CEO recommendations by committee. For bill C-23, the hours of study for the Fair Elections Act was 49.5.
Bill C-76 would encourage Canadians to participate fully in the electoral process, and that is exactly what we intended.",Liberal,Edmonton Centre,Randy Boissonnault,http://www.parl.gc.ca/Parliamentarians/en/members/randy-boissonnault(229558)
4758148,ca.proc.d.2018-10-26.10331684,2018-10-26,4437c848-d8c7-4a39-a948-1539969f3a90,234764,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Government Orders,Elections Modernization Act,,"Madam Speaker, I have only one concern from all the debate and information I have received about Bill C-76. We saw multiple examples where asylum seekers coming in received letters saying that they should register to vote. I am concerned to understand what mechanisms would be in place with Elections Canada to verify people's information. My understanding is they are not Canadian citizens and should not be able to vote. If we go with a voter ID card only, then how would we make sure we do not have illegal voting?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(234764)
4758149,ca.proc.d.2018-10-26.10331686,2018-10-26,3e3ce514-a196-4878-ad0f-a2bf0772cdfd,229558,Mr. Randy Boissonnault,,Government Orders,Elections Modernization Act,,"Madam Speaker, I thank the hon. member for her concern about the safety and security of the Canadian electoral system. It is quite clear that permanent residents and landed immigrants do not get to vote. Canadian citizens get to vote. Voter ID cards are exactly that: demonstrating a person is a Canadian citizen. That is what we want to make sure takes place in this country, and that is what Bill C-76 would ensure.",Liberal,Edmonton Centre,Randy Boissonnault,http://www.parl.gc.ca/Parliamentarians/en/members/randy-boissonnault(229558)
4758150,ca.proc.d.2018-10-26.10331688,2018-10-26,2b91ab47-7930-4848-ad6e-fde1a50a9569,240823,"Ms. Rachel Blaney (North Island—Powell River, NDP)",,Government Orders,Elections Modernization Act,,"Madam Speaker, one of things that really concerns me in this House is the reality that we have time allocation again put on this. It is the second time this has happened, and we are actually talking about our elections and how they work. It is really important we have that meaningful debate. I appreciate the work that has been done in committee, but to put time allocation on this particular bill is absolutely shameful. I would just like to hear the member's response to that comment.",New Democratic Party,North Island—Powell River,Rachel Blaney,http://www.parl.gc.ca/Parliamentarians/en/members/rachel-blaney(240823)
4758151,ca.proc.d.2018-10-26.10331690,2018-10-26,3e3ce514-a196-4878-ad0f-a2bf0772cdfd,229558,Mr. Randy Boissonnault,,Government Orders,Elections Modernization Act,,"Madam Speaker, the amount of work the committee has done on this particular bill is exemplary. We have had great debate here in this House. If we take a look at the amount of time that was spent on Bill C-23, it is a fraction of what we have been able to spend on Bill C-76. It is important to let members of this House know that a voter identification card is information, and that information is important. Only Canadian citizens can vote in a Canadian election and that is the way it should be.",Liberal,Edmonton Centre,Randy Boissonnault,http://www.parl.gc.ca/Parliamentarians/en/members/randy-boissonnault(229558)
